"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"11",11,"2015-11-13","@","BOS","L",93,106,36,76,0.474,6,20,0.3,15,20,0.75,5,35,26,3,2,16,14,12.13,1622.15966068217,42,103,0.408,11,33,0.333,11,12,0.917,17,50,27,10,7,10,18,12.8444444444444,1544.48795915114
"12",12,"2015-11-15","","UTA","L",96,97,37,76,0.487,8,22,0.364,14,17,0.824,8,33,26,9,5,15,16,11.9444444444444,1618.4922420401,39,76,0.513,7,21,0.333,12,17,0.706,10,40,21,7,7,17,15,12.7625,1582.48124200745
"13",13,"2015-11-17","@","BRK","L",88,90,33,76,0.434,12,29,0.414,10,14,0.714,8,44,22,7,7,20,17,10.61,1615.91063700762,37,84,0.44,9,20,0.45,7,13,0.538,9,44,22,14,3,11,14,12.3555555555556,1372.04657151527
"14",14,"2015-11-18","","SAC","W",103,97,38,89,0.427,9,30,0.3,18,24,0.75,12,45,23,9,6,11,15,10.8,1625.61990193231,38,86,0.442,5,16,0.313,16,18,0.889,13,52,26,7,1,20,22,13.43,1367.79158761119
"15",15,"2015-11-21","@","CLE","L",97,109,32,86,0.372,11,28,0.393,22,25,0.88,12,38,22,10,4,12,20,11.2111111111111,1612.33759144997,41,85,0.482,11,29,0.379,16,19,0.842,11,51,27,4,8,14,22,11.6625,1765.07987852812
"16",16,"2015-11-24","","BOS","W",121,97,45,80,0.563,12,24,0.5,19,22,0.864,6,43,33,8,7,20,25,10.33,1630.74339547449,34,82,0.415,9,21,0.429,20,26,0.769,10,33,23,14,2,16,19,12.03,1561.48977033121
"17",17,"2015-11-25","@","MIN","L",95,99,31,82,0.378,8,31,0.258,25,35,0.714,15,53,14,10,7,14,20,10.33,1628.48902101645,34,82,0.415,9,21,0.429,22,29,0.759,7,45,22,9,4,11,23,10.6,1274.90967602152
"18",18,"2015-11-27","@","MEM","W",116,101,35,75,0.467,14,39,0.359,32,36,0.889,6,40,25,4,3,10,21,12.425,1643.96627950301,35,80,0.438,12,30,0.4,19,21,0.905,5,37,20,3,1,13,25,11.9555555555556,1534.73472260359
"19",19,"2015-11-28","@","SAS","L",88,108,37,87,0.425,6,26,0.231,8,13,0.615,12,43,28,9,5,18,17,10.5909090909091,1623.75531399856,40,85,0.471,9,17,0.529,19,20,0.95,12,49,25,11,9,16,14,14.5777777777778,1873.85843595209
"20",20,"2015-11-30","","OKC","W",106,100,39,90,0.433,10,28,0.357,18,20,0.9,14,51,23,9,8,12,15,13.3125,1631.07184782414,37,93,0.398,7,19,0.368,19,22,0.864,13,48,19,8,8,11,19,13.45,1678.37337200145
"21",21,"2015-12-02","","TOR","L",86,96,33,90,0.367,8,27,0.296,12,16,0.75,13,43,22,8,7,12,20,12.6222222222222,1621.88614141643,36,79,0.456,6,25,0.24,18,24,0.75,8,50,12,10,5,12,18,11.6444444444444,1586.78120784242
"22",22,"2015-12-04","","LAL","W",100,87,37,74,0.5,10,26,0.385,16,20,0.8,9,43,24,11,9,17,11,12.6222222222222,1637.66820470881,32,86,0.372,13,27,0.481,10,13,0.769,15,42,19,10,7,16,14,11.7625,1138.04040807948
"23",23,"2015-12-09","@","DAL","W",98,95,39,81,0.481,6,20,0.3,14,18,0.778,6,47,26,7,7,14,19,11.71,1643.73789246413,36,100,0.36,7,31,0.226,16,19,0.842,20,51,18,7,3,9,15,12.1888888888889,1588.64741437304
"24",24,"2015-12-10","@","OKC","L",94,107,35,78,0.449,10,28,0.357,14,23,0.609,5,34,21,9,7,9,19,13.3125,1630.80887317328,39,80,0.488,9,17,0.529,20,26,0.769,10,52,24,6,2,14,16,14.0666666666667,1726.61628826065
"25",25,"2015-12-12","","SAS","L",78,103,30,80,0.375,5,24,0.208,13,16,0.813,7,33,21,15,3,17,15,11.71,1604.37540633179,36,74,0.486,10,20,0.5,21,22,0.955,6,49,26,11,2,23,16,14.02,2008.80101539305
"26",26,"2015-12-14","","MIA","L",88,100,33,84,0.393,8,33,0.242,14,15,0.933,7,37,25,7,4,14,21,13.025,1595.053148404,40,89,0.449,7,16,0.438,13,15,0.867,15,54,26,6,5,15,16,12.7222222222222,1522.16445404772
"27",27,"2015-12-16","","PHI","W",127,106,48,78,0.615,10,21,0.476,21,24,0.875,2,25,32,11,7,12,21,11.95,1615.78424966889,39,75,0.52,12,26,0.462,16,24,0.667,7,32,20,5,2,22,21,8.56363636363636,929.257095442218
"28",28,"2015-12-18","@","BOS","W",109,101,41,88,0.466,4,20,0.2,23,29,0.793,9,42,23,11,4,12,28,13.6875,1624.87314871396,34,77,0.442,10,23,0.435,23,31,0.742,6,43,19,5,2,21,25,12.03,1606.18699492351
"29",29,"2015-12-20","@","ORL","W",103,100,39,78,0.5,11,22,0.5,14,20,0.7,8,41,25,6,7,19,21,11.95,1632.43724828906,38,81,0.469,4,12,0.333,20,24,0.833,8,36,27,16,5,13,22,13.4333333333333,1356.89271347489
"30",30,"2015-12-21","","POR","W",106,97,37,77,0.481,9,29,0.31,23,28,0.821,2,31,21,8,1,10,17,11.95,1643.5042102319,38,81,0.469,5,24,0.208,16,22,0.727,14,50,24,5,4,18,20,9.81111111111111,1498.45946084229
"31",31,"2015-12-23","","DET","W",107,100,43,89,0.483,6,20,0.3,15,20,0.75,10,42,25,8,4,13,25,12.9555555555556,1653.08909514337,38,89,0.427,7,21,0.333,17,33,0.515,13,46,18,7,9,14,20,11.6444444444444,1509.29722097704
"32",32,"2015-12-26","","NYK","W",117,98,47,88,0.534,8,25,0.32,15,18,0.833,10,37,33,13,4,9,17,12.4222222222222,1673.54639761473,39,81,0.481,7,24,0.292,13,17,0.765,12,42,25,6,8,22,15,12.41,1194.01166265691
"33",33,"2015-12-28","@","IND","L",87,93,31,74,0.419,6,25,0.24,19,25,0.76,8,44,16,9,6,20,16,12.4222222222222,1666.12691434829,38,87,0.437,7,26,0.269,10,18,0.556,11,40,9,16,3,14,20,11.6333333333333,1624.74301911125
"34",34,"2015-12-29","@","HOU","W",121,115,43,99,0.434,14,41,0.341,21,25,0.84,17,45,27,10,7,12,24,12.3,1674.15517870648,39,72,0.542,11,20,0.55,26,39,0.667,7,46,23,6,4,19,21,13.15,1639.40864494581
"35",35,"2016-01-03","@","NYK","L",97,111,37,84,0.44,8,26,0.308,15,20,0.75,8,32,26,11,5,15,14,12.3,1671.65841578259,44,88,0.5,11,26,0.423,12,14,0.857,12,46,27,8,7,16,19,12.9666666666667,1162.98415473687
"36",36,"2016-01-05","","NYK","L",101,107,37,87,0.425,15,39,0.385,12,19,0.632,14,41,22,3,4,13,24,11.24,1670.33424047965,40,84,0.476,5,18,0.278,22,24,0.917,11,46,20,7,6,9,20,12.9666666666667,1164.30833003981
"37",37,"2016-01-07","@","PHI","W",126,98,49,92,0.533,13,32,0.406,15,19,0.789,14,48,36,18,6,16,23,11.66,1694.99454097761,39,86,0.453,5,18,0.278,15,25,0.6,14,43,21,9,4,22,17,10.1818181818182,803.614721203591
"38",38,"2016-01-09","","CHI","W",120,105,49,94,0.521,10,24,0.417,12,15,0.8,8,40,33,15,13,15,22,11.13,1711.4082962409,36,83,0.434,7,18,0.389,26,31,0.839,12,46,16,7,6,21,13,14.0571428571429,1620.82900203863
"39",39,"2016-01-13","@","CHO","L",84,107,30,81,0.37,7,25,0.28,17,21,0.81,6,37,17,5,4,16,21,11.13,1695.60016977364,36,82,0.439,13,39,0.333,22,26,0.846,11,54,26,8,9,16,24,11.42,1470.16400454086
"40",40,"2016-01-15","@","MIL","L",101,108,43,100,0.43,9,30,0.3,6,6,1,7,43,29,5,9,17,25,12.9555555555556,1693.72027804598,40,96,0.417,3,10,0.3,25,37,0.676,21,60,19,9,13,16,14,12.9125,1219.77007175257
"41",41,"2016-01-16","","BRK","W",114,86,44,79,0.557,8,29,0.276,18,24,0.75,5,40,34,14,5,10,20,11.66,1719.97644712068,34,78,0.436,6,20,0.3,12,19,0.632,7,36,22,5,3,17,17,10.2363636363636,1117.11336923815
"42",42,"2016-01-18","","ORL","W",98,81,41,80,0.513,9,19,0.474,7,10,0.7,4,47,31,9,6,17,20,11.66,1738.97495302964,30,87,0.345,6,22,0.273,15,20,0.75,11,42,21,11,5,13,13,11.34,1282.6720658275
"43",43,"2016-01-20","@","POR","W",104,98,39,87,0.448,10,24,0.417,16,23,0.696,10,43,25,7,3,13,13,12.1666666666667,1749.33717865694,41,94,0.436,9,31,0.29,7,11,0.636,13,50,23,5,4,12,18,12.5,1490.0781880984
"44",44,"2016-01-21","@","SAC","L",88,91,35,84,0.417,8,33,0.242,10,15,0.667,7,42,21,15,9,19,19,11.66,1747.91788013854,33,92,0.359,7,24,0.292,18,24,0.75,17,56,24,13,4,19,14,13.0222222222222,1305.55180404189
"45",45,"2016-01-23","@","PHO","L",95,98,34,84,0.405,12,34,0.353,15,18,0.833,11,43,23,8,7,16,17,10.4666666666667,1746.76224642815,34,85,0.4,10,24,0.417,20,26,0.769,15,52,22,10,6,17,17,10.8571428571429,1251.48301421224
"46",46,"2016-01-25","@","DEN","W",119,105,43,86,0.5,9,27,0.333,24,26,0.923,10,42,28,11,3,14,24,11.66,1764.00522981347,33,84,0.393,6,20,0.3,33,37,0.892,12,43,18,10,3,15,18,12.13,1198.54350834455
"47",47,"2016-01-27","","LAC","L",83,85,33,79,0.418,10,23,0.435,7,14,0.5,8,49,21,6,3,22,17,12.9555555555556,1758.03145488079,33,85,0.388,5,27,0.185,14,21,0.667,9,46,18,16,5,11,14,11.8444444444444,1904.80078773274
"48",48,"2016-01-28","@","IND","L",92,111,33,83,0.398,7,28,0.25,19,21,0.905,5,32,20,9,4,14,22,11.66,1745.59607359963,38,78,0.487,9,15,0.6,26,30,0.867,10,49,20,10,8,16,17,13.3,1640.22283459652
"49",49,"2016-01-31","@","MIA","L",87,105,27,70,0.386,5,22,0.227,28,32,0.875,2,31,13,10,3,17,23,12.1666666666667,1737.03345274507,39,81,0.481,5,20,0.25,22,26,0.846,10,47,21,10,4,18,23,11.3333333333333,1519.64497564879
"50",50,"2016-02-01","","DAL","W",112,97,42,80,0.525,14,35,0.4,14,19,0.737,5,50,29,2,6,15,25,11.36,1752.71946481815,31,85,0.365,7,26,0.269,28,38,0.737,10,37,14,5,2,6,18,10.5666666666667,1577.1835803466
"51",51,"2016-02-03","@","PHI","W",124,86,48,92,0.522,10,20,0.5,18,25,0.72,11,52,28,13,7,18,12,10.5909090909091,1781.22922272141,35,84,0.417,6,27,0.222,10,14,0.714,6,38,27,7,10,23,20,11.72,699.51802632454
"52",52,"2016-02-05","","IND","W",102,96,39,76,0.513,10,27,0.37,14,20,0.7,3,32,29,10,5,15,16,11.36,1790.0515876691,38,91,0.418,13,31,0.419,7,9,0.778,19,53,23,6,4,19,18,11.3222222222222,1646.6312108483
"53",53,"2016-02-07","@","ORL","L",94,96,35,91,0.385,13,28,0.464,11,15,0.733,18,50,22,7,7,16,13,11.36,1789.35393773888,39,85,0.459,7,25,0.28,11,12,0.917,8,43,24,9,10,18,13,12.8125,1200.18926542261
"54",54,"2016-02-08","","ORL","L",110,117,43,92,0.467,12,29,0.414,12,20,0.6,8,47,31,9,4,14,20,12.6222222222222,1788.31761043177,46,93,0.495,9,29,0.31,16,22,0.727,6,47,37,11,8,13,22,12.275,1201.22559272972
"55",55,"2016-02-10","@","CHI","W",113,90,43,90,0.478,13,33,0.394,14,15,0.933,11,46,25,16,7,12,14,11.36,1813.22949653536,38,86,0.442,5,14,0.357,9,12,0.75,11,45,21,7,3,18,17,9.12727272727273,1679.7875141316
"56",56,"2016-02-19","","MIA","L",111,115,41,87,0.471,16,36,0.444,13,13,1,8,42,27,7,4,21,23,12.1,1810.9723080431,44,88,0.5,8,20,0.4,19,28,0.679,10,46,27,13,1,14,12,8.38888888888889,1487.81092239364
"57",57,"2016-02-20","","MIL","L",109,117,44,106,0.415,9,41,0.22,12,18,0.667,10,49,31,11,8,16,27,12.1,1810.1408709747,46,104,0.442,3,17,0.176,22,32,0.688,17,65,23,12,10,17,21,14.0375,1148.46799171983
"58",58,"2016-02-22","","GSW","L",92,102,36,86,0.419,10,34,0.294,10,16,0.625,8,47,23,7,7,17,17,12.1,1797.01834853724,39,89,0.438,14,45,0.311,10,12,0.833,6,43,30,14,8,13,17,15.725,2513.88179255414
"59",59,"2016-02-26","","CHI","W",103,88,37,89,0.416,7,34,0.206,22,24,0.917,13,48,28,14,11,11,21,11.36,1814.49505430139,32,88,0.364,5,20,0.25,19,22,0.864,17,49,19,3,2,20,20,9.52222222222222,1688.80355628196
"60",60,"2016-02-28","","CHO","W",87,76,38,77,0.494,8,17,0.471,3,5,0.6,6,48,29,4,5,15,19,11.36,1827.05678575517,27,81,0.333,7,32,0.219,15,23,0.652,10,41,16,7,4,6,12,13.2888888888889,1359.3329433582
"61",61,"2016-03-01","@","GSW","L",105,109,37,80,0.463,12,33,0.364,19,24,0.792,7,42,25,9,5,17,17,12.1,1819.52805450698,41,103,0.398,12,36,0.333,15,17,0.882,18,51,28,11,3,11,22,11.1333333333333,2551.27900535565
"62",62,"2016-03-04","@","LAL","W",106,77,37,68,0.544,13,28,0.464,19,26,0.731,3,39,31,6,8,10,18,11.66,1841.6052056015,29,85,0.341,5,27,0.185,14,20,0.7,17,46,19,5,1,10,16,8.975,634.669533633527
"63",63,"2016-03-05","@","LAC","W",107,97,40,89,0.449,10,27,0.37,17,20,0.85,10,53,26,9,3,18,26,12.9555555555556,1847.78312029927,34,79,0.43,12,32,0.375,17,28,0.607,6,41,22,10,10,18,20,11.77,2023.65831580288
"64",64,"2016-03-08","@","UTA","W",91,84,38,80,0.475,8,25,0.32,7,14,0.5,4,41,15,9,4,16,19,12.1666666666667,1858.97796635184,30,86,0.349,7,26,0.269,17,23,0.739,15,54,16,10,4,20,14,12.2,1611.39488070997
"65",65,"2016-03-10","@","TOR","L",96,104,35,82,0.427,7,23,0.304,19,27,0.704,6,33,17,8,5,11,24,12.1666666666667,1850.25813833915,38,82,0.463,7,24,0.292,21,29,0.724,11,48,16,6,3,13,24,12.7666666666667,1885.36810166198
"66",66,"2016-03-12","","MEM","W",95,83,36,84,0.429,11,34,0.324,12,17,0.706,8,47,27,9,12,11,14,11.01,1864.66844515267,33,95,0.347,6,23,0.261,11,14,0.786,20,58,15,10,5,16,14,7.42,1620.67744647409
"67",67,"2016-03-13","","IND","W",104,75,40,85,0.471,15,30,0.5,9,10,0.9,9,50,27,11,6,15,13,10.4416666666667,1891.10304796967,33,87,0.379,5,24,0.208,4,7,0.571,7,38,24,9,5,16,14,10.7166666666667,1622.17148783441
"68",68,"2016-03-16","@","DET","W",118,114,39,89,0.438,12,34,0.353,28,34,0.824,8,46,25,10,3,12,26,11.66,1899.8224468401,39,84,0.464,8,25,0.32,28,39,0.718,9,48,23,3,4,13,25,12.2777777777778,1496.68735437717
"69",69,"2016-03-17","","DEN","W",116,98,40,80,0.5,12,26,0.462,24,28,0.857,7,40,32,5,8,12,16,10.74,1917.86049580995,39,87,0.448,6,22,0.273,14,17,0.824,9,39,22,6,4,14,22,9.89,1152.06737337513
"70",70,"2016-03-19","","HOU","W",109,97,44,88,0.5,14,38,0.368,7,12,0.583,9,40,32,12,6,16,20,11.66,1932.65543052533,33,84,0.393,5,23,0.217,26,31,0.839,15,51,15,11,3,17,17,13.125,1638.00885641126
"71",71,"2016-03-21","","WAS","L",102,117,38,78,0.487,13,33,0.394,13,17,0.765,2,33,23,5,6,14,15,12.1,1930.32056717703,46,91,0.505,13,25,0.52,12,20,0.6,9,44,27,10,3,9,17,13.4333333333333,1429.38871811957
"72",72,"2016-03-23","@","WAS","W",122,101,45,84,0.536,17,42,0.405,15,22,0.682,7,41,32,10,5,16,17,11.66,1953.23673602864,39,92,0.424,12,30,0.4,11,12,0.917,10,43,25,7,2,18,22,13.4666666666667,1406.47254926796
"73",73,"2016-03-25","","MIL","W",101,90,41,97,0.423,5,32,0.156,14,17,0.824,17,45,26,10,6,11,21,11.66,1965.64397890809,35,84,0.417,3,13,0.231,17,26,0.654,16,49,16,4,9,15,16,12.8,1088.37667032321
"74",74,"2016-03-26","@","DET","W",112,95,43,95,0.453,13,34,0.382,13,14,0.929,5,39,34,6,7,4,21,11.8444444444444,1985.78785589357,34,88,0.386,7,29,0.241,20,28,0.714,14,53,25,2,4,11,14,12.2777777777778,1529.89010503432
"75",75,"2016-03-28","@","CHI","W",102,100,36,85,0.424,5,22,0.227,25,28,0.893,7,48,22,4,13,8,13,11.66,1991.94850909816,40,106,0.377,9,22,0.409,11,15,0.733,18,58,22,4,5,7,17,11.98,1824.92423502271
"76",76,"2016-03-30","@","TOR","L",97,105,37,83,0.446,14,33,0.424,9,13,0.692,11,44,24,3,7,18,19,10.4416666666667,1983.18185949353,36,80,0.45,11,23,0.478,22,28,0.786,8,44,26,14,4,11,19,12.2777777777778,1947.10325568438
"77",77,"2016-04-01","","CLE","L",108,110,38,95,0.4,9,30,0.3,23,26,0.885,5,48,25,5,8,15,27,12.1666666666667,1976.57319259976,39,98,0.398,12,38,0.316,20,31,0.645,11,57,27,9,6,12,23,13.6444444444444,2284.60067544126
"78",78,"2016-04-05","","PHO","W",103,90,39,95,0.411,11,34,0.324,14,19,0.737,13,50,26,16,3,16,21,11.66,1989.237291966,30,81,0.37,12,31,0.387,18,30,0.6,11,51,19,13,4,24,19,9.4625,900.401692878196
"79",79,"2016-04-07","","TOR","W",95,87,33,76,0.434,12,32,0.375,17,21,0.81,5,41,23,4,12,13,19,11.9625,1998.25333660553,32,84,0.381,8,21,0.381,15,20,0.75,8,46,16,10,4,11,16,12.52,1945.27937385124
"80",80,"2016-04-09","","BOS","W",118,107,46,88,0.523,17,33,0.515,9,11,0.818,5,44,31,10,10,17,22,12.1,2010.79255132836,40,90,0.444,11,28,0.393,16,24,0.667,10,40,26,10,6,15,21,13.0111111111111,1861.50832747125
"81",81,"2016-04-11","@","CLE","L",94,109,39,87,0.448,8,30,0.267,8,15,0.533,10,42,23,8,6,15,18,11.66,1993.44608734035,40,83,0.482,11,29,0.379,18,20,0.9,9,47,17,9,4,15,14,13.95,2334.37579477562
"82",82,"2016-04-13","@","WAS","L",98,109,32,81,0.395,11,29,0.379,23,31,0.742,9,47,22,13,5,22,21,11.66,1991.67608511614,42,88,0.477,9,28,0.321,16,30,0.533,11,51,25,14,4,19,22,7.84,1432.81639876805
