"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"15",15,"2016-11-20","@","BRK","W",129,109,49,85,0.576,15,36,0.417,16,21,0.762,8,50,23,4,7,15,30,12.8444444444444,1518.02954906829,37,93,0.398,10,35,0.286,25,31,0.806,11,36,22,5,3,9,20,10.4909090909091,836.874943623719
"16",16,"2016-11-22","@","NYK","L",103,107,38,86,0.442,6,22,0.273,21,26,0.808,11,44,18,5,5,16,13,13.5,1516.99960695717,45,96,0.469,9,29,0.31,8,8,1,10,43,26,8,5,13,23,12.1222222222222,960.055530497121
"17",17,"2016-11-23","@","CLE","L",125,137,47,90,0.522,13,29,0.448,18,19,0.947,9,38,27,6,6,9,23,13.65,1503.80584539677,48,90,0.533,21,36,0.583,20,27,0.741,9,41,30,6,4,10,15,14.0111111111111,2367.40972968033
"18",18,"2016-11-25","","NOP","W",119,104,47,100,0.47,12,32,0.375,13,17,0.765,12,52,30,7,5,11,20,13.5,1521.10445460446,36,76,0.474,13,23,0.565,19,29,0.655,2,34,20,3,8,14,14,12.4888888888889,1190.91292774216
"19",19,"2016-11-27","","HOU","L",114,130,40,83,0.482,12,33,0.364,22,29,0.759,8,35,24,7,2,14,24,14.5142857142857,1504.08817530563,46,82,0.561,17,36,0.472,21,28,0.75,7,36,26,7,8,11,23,14.3666666666667,1654.56091301621
"20",20,"2016-11-30","","IND","W",131,109,51,94,0.543,12,32,0.375,17,19,0.895,14,40,29,13,2,6,23,13.5,1518.57198401185,36,72,0.5,6,14,0.429,31,35,0.886,4,32,19,3,4,15,14,10.95,1602.36985219269
"21",21,"2016-12-03","","MIA","W",99,92,36,89,0.404,9,24,0.375,18,24,0.75,12,47,19,6,9,8,17,13.5,1527.12667957235,38,86,0.442,6,22,0.273,10,15,0.667,8,46,23,6,6,13,14,13.8571428571429,1541.3640693238
"22",22,"2016-12-05","@","CHI","W",112,110,45,93,0.484,9,24,0.375,13,18,0.722,10,38,25,9,8,9,27,13.4,1532.99940209738,35,83,0.422,7,23,0.304,33,38,0.868,15,50,16,8,11,15,17,12.05,1883.56896708087
"23",23,"2016-12-07","@","MIL","L",107,115,37,85,0.435,17,40,0.425,16,19,0.842,10,44,25,7,4,15,22,13.4,1530.34051096468,40,77,0.519,10,24,0.417,25,37,0.676,5,41,19,8,7,10,13,13.2666666666667,1126.90612868706
"24",24,"2016-12-08","@","MEM","L",86,88,25,82,0.305,7,28,0.25,29,40,0.725,13,52,13,6,3,12,23,12.2333333333333,1525.37656446522,31,87,0.356,6,20,0.3,20,30,0.667,15,58,13,8,2,12,28,10.0666666666667,1508.55676937466
"25",25,"2016-12-10","@","IND","L",111,118,40,82,0.488,16,37,0.432,15,16,0.938,9,41,22,6,4,17,20,13.5,1516.55281425259,40,83,0.482,15,29,0.517,23,28,0.821,10,39,24,11,9,13,13,12.6555555555556,1600.42199373038
"26",26,"2016-12-12","@","LAC","L",120,121,44,87,0.506,10,21,0.476,22,25,0.88,13,42,25,6,7,15,24,13.5333333333333,1511.73534361293,42,89,0.472,11,23,0.478,26,28,0.929,13,38,26,9,8,12,20,14.55,2234.96326681835
"27",27,"2016-12-13","","OKC","W",114,95,43,80,0.538,8,23,0.348,20,27,0.741,8,37,23,11,9,14,26,12.8444444444444,1513.52977807575,33,87,0.379,8,27,0.296,21,28,0.75,16,43,18,10,2,21,21,10.79,2165.50995580408
"28",28,"2016-12-15","@","DEN","L",120,132,41,88,0.466,8,23,0.348,30,36,0.833,15,41,22,6,4,14,25,13.65,1510.89465966158,43,84,0.512,15,31,0.484,31,35,0.886,5,36,27,10,4,15,28,14.7,1041.85527766519
"29",29,"2016-12-17","@","GSW","L",90,135,34,86,0.395,8,28,0.286,14,20,0.7,7,31,16,7,4,11,19,10.5727272727273,1484.20216228401,51,87,0.586,14,28,0.5,19,26,0.731,9,56,36,7,5,15,16,13.4727272727273,2950.42242103534
"30",30,"2016-12-20","@","SAC","L",121,126,44,86,0.512,4,27,0.148,29,40,0.725,15,41,30,5,4,8,31,12.1333333333333,1481.8478558688,40,72,0.556,10,23,0.435,36,43,0.837,4,31,20,3,4,10,28,11.9,1112.01761833976
"31",31,"2016-12-21","","DAL","L",95,96,32,72,0.444,10,27,0.37,21,28,0.75,9,43,15,6,4,17,20,13.475,1478.97754004477,35,83,0.422,7,31,0.226,19,23,0.826,10,38,14,12,5,10,20,11.8625,1351.57299155234
"32",32,"2016-12-23","","SAS","L",90,110,35,79,0.443,12,30,0.4,8,16,0.5,10,33,21,8,2,15,19,13.7,1462.04056557295,39,78,0.5,12,20,0.6,20,21,0.952,13,45,19,9,3,12,17,12.5111111111111,2660.78519443117
"33",33,"2016-12-26","","TOR","L",91,95,35,83,0.422,8,23,0.348,13,18,0.722,11,54,22,8,4,18,22,11.6625,1453.85235775108,32,95,0.337,12,34,0.353,19,24,0.792,14,52,17,11,4,12,12,13.3555555555556,2101.46790210192
"34",34,"2016-12-28","","SAC","W",102,89,35,74,0.473,12,25,0.48,20,22,0.909,5,45,19,6,4,15,16,11.0777777777778,1469.7056827763,31,79,0.392,9,28,0.321,18,23,0.783,6,39,20,8,3,11,20,11.64,1110.74823445503
"35",35,"2016-12-30","@","SAS","L",94,110,35,77,0.455,6,20,0.3,18,21,0.857,2,25,19,10,3,11,23,11.1333333333333,1456.03891007149,39,78,0.5,11,22,0.5,21,25,0.84,11,48,22,7,5,16,18,11.99,2702.74669684539
"36",36,"2017-01-01","@","MIN","W",95,89,36,73,0.493,6,22,0.273,17,28,0.607,4,41,13,10,8,14,19,12.5714285714286,1466.0817442379,35,87,0.402,7,23,0.304,12,18,0.667,13,47,21,11,5,16,25,14.9,822.924448709175
"37",37,"2017-01-04","@","GSW","L",117,125,40,89,0.449,12,26,0.462,25,28,0.893,11,44,23,8,5,17,26,11.5125,1458.25255770976,44,87,0.506,13,36,0.361,24,29,0.828,8,39,31,14,9,15,20,15.4666666666667,3022.70885028943
"38",38,"2017-01-05","","LAL","W",118,109,43,81,0.531,12,33,0.364,20,30,0.667,8,47,29,6,5,13,21,14.275,1468.36699145044,36,86,0.419,10,31,0.323,27,33,0.818,10,40,15,7,3,11,25,11.5,397.896623757681
"39",39,"2017-01-08","","DET","L",124,125,51,98,0.52,15,35,0.429,7,12,0.583,7,42,36,5,5,16,11,13.3444444444444,1464.40704643181,54,105,0.514,8,25,0.32,9,12,0.75,6,41,19,14,3,9,16,13.1142857142857,1462.64126502758
"40",40,"2017-01-10","@","LAL","W",108,87,43,85,0.506,7,21,0.333,15,20,0.75,9,50,25,6,9,11,21,14.275,1482.68394372143,32,83,0.386,9,24,0.375,14,26,0.538,9,38,18,7,5,10,18,11.31,383.047489566933
"41",41,"2017-01-11","","CLE","W",102,86,40,93,0.43,10,30,0.333,12,16,0.75,13,51,29,6,9,9,17,14.275,1483.64294481575,28,82,0.341,9,30,0.3,21,28,0.75,13,48,14,5,4,15,20,13.26,2556.53934813861
"42",42,"2017-01-13","","ORL","L",109,115,39,97,0.402,10,34,0.294,21,25,0.84,12,43,19,6,9,9,20,12.4666666666667,1482.35801101641,41,83,0.494,10,18,0.556,23,26,0.885,9,45,21,5,5,15,19,13.2222222222222,968.941872612287
"43",43,"2017-01-16","@","WAS","L",101,120,37,88,0.42,8,26,0.308,19,25,0.76,14,45,22,6,5,15,20,11.4090909090909,1466.62329849545,42,86,0.488,13,23,0.565,23,25,0.92,12,51,26,10,5,12,18,12.9142857142857,1457.36184840695
"44",44,"2017-01-18","@","CHO","L",85,107,33,94,0.351,8,31,0.258,11,11,1,15,50,18,10,12,15,11,13.3444444444444,1443.94207719255,41,87,0.471,11,26,0.423,14,17,0.824,8,51,28,11,7,12,13,13.0333333333333,1337.6967011357
"45",45,"2017-01-20","@","PHI","L",92,93,33,89,0.371,6,19,0.316,20,28,0.714,12,46,16,8,6,13,20,13.5333333333333,1443.50353720108,36,92,0.391,12,29,0.414,9,16,0.563,13,53,25,6,8,19,21,12.03,332.606909367515
"46",46,"2017-01-21","@","BOS","W",127,123,43,92,0.467,10,25,0.4,31,36,0.861,9,37,26,12,4,14,26,13.3444444444444,1444.80451269528,42,92,0.457,13,35,0.371,26,31,0.839,14,47,26,6,2,21,29,12.3222222222222,1906.32208354362
"47",47,"2017-01-25","","LAL","W",105,98,43,90,0.478,4,15,0.267,15,20,0.75,9,49,17,5,4,11,12,12.4111111111111,1453.23398195559,37,94,0.394,11,29,0.379,13,14,0.929,14,51,16,5,9,13,17,10.7444444444444,294.817290683421
"48",48,"2017-01-27","","MEM","W",112,109,38,81,0.469,16,35,0.457,20,21,0.952,8,33,24,2,3,12,26,12.4111111111111,1459.29879889844,37,77,0.481,9,26,0.346,26,33,0.788,10,42,24,6,5,11,19,12.4555555555556,1448.14658062409
"49",49,"2017-01-29","","GSW","L",111,113,46,93,0.495,10,27,0.37,9,12,0.75,9,42,26,11,2,18,24,14.2125,1455.2296317753,36,79,0.456,8,26,0.308,33,39,0.846,8,39,28,13,6,18,18,13.8125,3181.80101973262
"50",50,"2017-01-31","","CHO","W",115,98,42,93,0.452,11,31,0.355,20,23,0.87,11,51,23,8,2,8,18,13.3444444444444,1458.54327826818,33,83,0.398,11,31,0.355,21,25,0.84,3,42,20,3,6,9,13,12.2666666666667,1335.45463974486
"51",51,"2017-02-03","","DAL","L",104,108,40,88,0.455,9,30,0.3,15,20,0.75,12,44,16,3,4,9,19,14.275,1453.29815348686,36,76,0.474,17,31,0.548,19,23,0.826,2,36,15,3,4,4,24,13.1571428571429,1385.01894352306
"52",52,"2017-02-05","@","OKC","L",99,105,35,87,0.402,10,28,0.357,19,21,0.905,11,44,15,6,4,12,22,13.3444444444444,1444.35438296192,40,98,0.408,4,18,0.222,21,28,0.75,17,56,18,9,5,12,17,11.85,2250.89639962035
"53",53,"2017-02-07","@","DAL","W",114,113,42,86,0.488,11,28,0.393,19,24,0.792,18,55,17,6,2,15,26,13.5333333333333,1448.90894033357,37,75,0.493,12,28,0.429,27,32,0.844,2,30,16,6,6,7,22,12.0777777777778,1374.53594296372
"54",54,"2017-02-09","","BOS","L",111,120,39,77,0.506,9,26,0.346,24,31,0.774,10,41,23,4,6,15,23,12.5555555555556,1435.80721855742,44,91,0.484,10,30,0.333,22,27,0.815,14,43,23,8,1,8,21,12.175,1979.48821775106
"55",55,"2017-02-13","","ATL","L",104,109,37,103,0.359,16,42,0.381,14,25,0.56,22,66,22,4,4,14,34,12.6375,1426.7457698526,32,83,0.386,8,28,0.286,37,48,0.771,7,52,20,9,11,9,23,11.8,2090.29121159843
"56",56,"2017-02-15","@","UTA","L",88,111,32,79,0.405,9,22,0.409,15,20,0.75,9,41,14,9,3,16,21,10.95,1403.44780901724,42,81,0.519,11,22,0.5,16,23,0.696,9,46,19,9,5,14,17,12.9888888888889,1912.09564658481
"57",57,"2017-02-23","@","ORL","W",112,103,41,81,0.506,9,19,0.474,21,27,0.778,9,45,20,8,7,19,25,11.7888888888889,1416.12629965989,34,86,0.395,7,22,0.318,28,39,0.718,13,40,18,8,4,14,21,12.0777777777778,775.405485026634
"58",58,"2017-02-26","@","TOR","L",106,112,35,79,0.443,9,21,0.429,27,35,0.771,8,39,16,6,5,9,26,13.3125,1406.99611679808,42,78,0.538,7,20,0.35,21,27,0.778,5,39,16,7,5,10,24,12.3555555555556,2162.6839303922
"59",59,"2017-02-28","@","DET","L",113,120,44,84,0.524,10,25,0.4,15,22,0.682,8,50,25,5,5,24,25,12.2888888888889,1398.74390624892,45,104,0.433,7,25,0.28,23,31,0.742,16,48,23,13,2,7,19,12.4333333333333,1443.70369930363
"60",60,"2017-03-02","","OKC","W",114,109,39,79,0.494,10,25,0.4,26,35,0.743,9,45,19,9,7,14,19,13.3125,1399.15771442614,34,86,0.395,11,29,0.379,30,32,0.938,12,40,11,9,7,12,25,12.4777777777778,2272.1273097804
"61",61,"2017-03-04","","BRK","W",130,116,49,86,0.57,16,25,0.64,16,22,0.727,6,37,29,9,6,12,13,12.2888888888889,1412.67687266494,45,86,0.523,14,30,0.467,12,17,0.706,8,31,24,7,6,13,22,11.15,363.835935194059
"62",62,"2017-03-07","@","OKC","W",126,121,47,85,0.553,11,23,0.478,21,27,0.778,12,36,24,7,5,11,23,12.2888888888889,1412.99533050274,44,85,0.518,10,25,0.4,23,30,0.767,12,39,16,4,1,17,25,12.91,2271.02364228597
"63",63,"2017-03-09","","PHI","W",114,108,40,88,0.455,6,21,0.286,28,33,0.848,16,55,25,8,12,19,22,12.2888888888889,1420.43349894126,41,94,0.436,11,29,0.379,15,20,0.75,12,44,18,10,3,16,29,10.8333333333333,158.535551187913
"64",64,"2017-03-11","","WAS","L",124,125,48,94,0.511,16,32,0.5,12,16,0.75,7,43,26,4,5,14,19,12.2888888888889,1415.40828262433,47,90,0.522,12,25,0.48,19,28,0.679,9,46,27,5,4,11,20,14.8428571428571,1565.49436703805
"65",65,"2017-03-12","@","PHO","W",110,101,43,86,0.5,7,22,0.318,17,25,0.68,9,49,14,7,5,14,24,12.2888888888889,1427.27643493893,41,93,0.441,5,14,0.357,14,20,0.7,6,41,20,5,3,9,21,10.8888888888889,626.232572442695
"66",66,"2017-03-14","@","NOP","L",77,100,23,76,0.303,11,32,0.344,20,26,0.769,8,48,13,3,1,16,20,11.4,1422.01026402235,38,80,0.475,6,21,0.286,18,30,0.6,4,49,19,10,8,5,18,14.5555555555556,1022.57073414043
"67",67,"2017-03-15","@","SAS","W",110,106,38,80,0.475,9,22,0.409,25,28,0.893,8,39,21,10,1,11,16,13.025,1422.00304860123,42,88,0.477,11,26,0.423,11,15,0.733,10,41,28,7,5,14,20,14.2777777777778,2969.11342974604
"68",68,"2017-03-18","@","ATL","W",113,97,44,87,0.506,8,18,0.444,17,19,0.895,13,54,23,9,9,20,22,13.825,1423.24071969398,32,88,0.364,7,26,0.269,26,32,0.813,12,35,22,13,7,13,12,11.1,2094.16117813948
"69",69,"2017-03-19","@","MIA","W",115,104,42,83,0.506,13,26,0.5,18,24,0.75,13,43,13,4,6,11,20,13.825,1429.63974051582,41,88,0.466,9,30,0.3,13,20,0.65,13,39,18,8,8,9,22,12.6888888888889,1612.21323518659
"70",70,"2017-03-21","","MIL","L",90,93,35,83,0.422,4,21,0.19,16,26,0.615,13,49,15,8,6,14,14,13.825,1428.35646153312,38,90,0.422,7,16,0.438,10,12,0.833,13,49,16,8,8,13,22,12.2777777777778,993.509204686628
"71",71,"2017-03-23","","NYK","W",110,95,39,80,0.488,11,21,0.524,21,29,0.724,10,50,15,8,2,13,20,13.825,1444.39700405694,36,88,0.409,5,22,0.227,18,20,0.9,9,40,23,5,9,11,20,8.67777777777778,697.723162693058
"72",72,"2017-03-25","","MIN","W",112,100,45,71,0.634,11,22,0.5,11,17,0.647,4,35,24,5,3,14,20,12.11,1457.98802538902,37,76,0.487,2,10,0.2,24,32,0.75,6,27,15,10,3,7,14,13.2555555555556,666.324550861127
"73",73,"2017-03-26","@","LAL","W",97,81,36,89,0.404,12,28,0.429,13,18,0.722,12,61,24,8,4,13,16,13,1471.40525392881,33,84,0.393,5,21,0.238,10,17,0.588,1,42,19,7,3,10,17,9.9375,76.0609605439669
"74",74,"2017-03-28","","DEN","W",122,113,45,91,0.495,8,27,0.296,24,33,0.727,15,47,15,8,5,9,18,13.825,1483.93159453501,44,94,0.468,9,30,0.3,16,20,0.8,12,47,23,3,6,12,24,15.4222222222222,986.094005351178
"75",75,"2017-03-30","","HOU","W",117,107,43,90,0.478,13,33,0.394,18,22,0.818,11,41,24,12,8,12,16,13,1485.45891144228,40,91,0.44,8,34,0.235,19,23,0.826,13,42,18,9,3,18,20,15.7375,2067.91159971212
"76",76,"2017-04-01","","PHO","W",130,117,43,92,0.467,15,37,0.405,29,31,0.935,11,41,21,12,3,12,23,12.9375,1498.70303686869,44,84,0.524,3,10,0.3,26,32,0.813,13,43,17,8,6,17,26,10.4375,518.871571411417
"77",77,"2017-04-03","@","MIN","L",109,110,38,86,0.442,11,32,0.344,22,25,0.88,11,35,24,7,9,5,18,12.9375,1498.43640560467,41,84,0.488,4,9,0.444,24,28,0.857,12,44,26,3,5,11,18,14.1875,673.54241752367
"78",78,"2017-04-04","@","UTA","L",87,106,33,83,0.398,6,26,0.231,15,17,0.882,7,29,10,8,5,7,20,11.9555555555556,1478.15155171526,39,74,0.527,13,23,0.565,15,19,0.789,7,47,21,4,6,14,16,11.1888888888889,2005.53584031864
"79",79,"2017-04-06","","MIN","W",105,98,35,81,0.432,14,33,0.424,21,26,0.808,4,41,19,8,4,12,20,12.9375,1487.78783388066,38,87,0.437,4,18,0.222,18,20,0.9,9,47,16,7,4,13,20,14.4571428571429,656.069347303467
"80",80,"2017-04-08","","UTA","W",101,86,37,91,0.407,13,30,0.433,14,16,0.875,12,47,15,5,6,3,16,13.3142857142857,1490.28335820563,31,78,0.397,6,19,0.316,18,24,0.75,9,47,19,2,9,10,18,11.0454545454545,2010.82815812293
"81",81,"2017-04-10","","SAS","W",99,98,37,89,0.416,12,27,0.444,13,15,0.867,12,42,18,6,3,9,17,6,1490.28007386279,38,83,0.458,8,21,0.381,14,20,0.7,13,47,17,4,9,15,15,11.6846153846154,3043.34710482701
"82",82,"2017-04-12","","NOP","L",100,103,41,85,0.482,13,30,0.433,5,13,0.385,14,53,22,4,2,23,18,5.9,1489.18112007439,40,90,0.444,8,24,0.333,15,21,0.714,11,42,20,13,3,11,17,8.62727272727273,1016.21439874839
