"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"26",26,"2016-12-15","@","PHO","W",107,92,39,74,0.527,5,16,0.313,24,26,0.923,9,50,19,6,2,20,20,13.1909090909091,2629.74579281077,34,85,0.4,10,27,0.37,14,18,0.778,11,35,15,9,3,13,25,11.1888888888889,884.341236245524
"27",27,"2016-12-18","","NOP","W",113,100,42,86,0.488,11,22,0.5,18,22,0.818,12,49,31,6,6,13,15,12.5,2640.45923736154,41,89,0.461,10,26,0.385,8,14,0.571,8,37,29,8,6,10,17,12.38,1110.30876645715
"28",28,"2016-12-20","@","HOU","W",102,100,36,77,0.468,12,23,0.522,18,25,0.72,10,43,21,13,5,19,17,14.7222222222222,2646.13331423092,35,92,0.38,6,38,0.158,24,27,0.889,20,51,22,10,5,16,17,14.7,1770.46479282308
"29",29,"2016-12-22","@","LAC","L",101,106,37,92,0.402,6,19,0.316,21,25,0.84,18,55,19,8,7,12,23,13.69,2643.84821995936,39,83,0.47,11,28,0.393,17,22,0.773,6,40,18,8,6,12,22,11.47,2266.17888374679
"30",30,"2016-12-23","@","POR","W",110,90,39,78,0.5,12,20,0.6,20,21,0.952,13,45,19,9,3,12,17,12.5111111111111,2660.78519443117,35,79,0.443,12,30,0.4,8,16,0.5,10,33,21,8,2,15,19,13.7,1462.04056557295
"31",31,"2016-12-25","","CHI","W",119,100,48,85,0.565,9,18,0.5,14,19,0.737,11,43,30,7,3,13,19,13.88,2675.76097795858,39,86,0.453,7,18,0.389,15,20,0.75,14,38,20,9,1,14,19,13,1915.22314717032
"32",32,"2016-12-28","","PHO","W",119,98,47,87,0.54,5,17,0.294,20,25,0.8,16,46,20,11,7,16,20,11.99,2689.07992414058,36,74,0.486,7,16,0.438,19,24,0.792,7,33,20,11,4,21,25,11.87,831.422124461654
"33",33,"2016-12-30","","POR","W",110,94,39,78,0.5,11,22,0.5,21,25,0.84,11,48,22,7,5,16,18,11.99,2702.74669684539,35,77,0.455,6,20,0.3,18,21,0.857,2,25,19,10,3,11,23,11.1333333333333,1456.03891007149
"34",34,"2017-01-01","@","ATL","L",112,114,42,90,0.467,9,27,0.333,19,22,0.864,9,47,27,5,6,12,21,14.1888888888889,2702.33581214733,42,92,0.457,14,28,0.5,16,27,0.593,11,46,25,6,6,11,21,11.4666666666667,1963.54206142098
"35",35,"2017-01-03","","TOR","W",110,82,43,78,0.551,13,24,0.542,11,15,0.733,6,43,32,7,15,15,18,13.88,2728.14869674157,31,83,0.373,4,18,0.222,16,22,0.727,14,43,8,8,4,12,17,12.8111111111111,2072.59612852807
"36",36,"2017-01-05","@","DEN","W",127,99,51,90,0.567,12,24,0.5,13,17,0.765,7,41,34,5,8,7,15,14.1222222222222,2745.79022600054,39,86,0.453,7,25,0.28,14,17,0.824,11,38,25,7,3,13,17,13.86,1013.32452824697
"37",37,"2017-01-07","","CHO","W",102,85,36,89,0.404,13,34,0.382,17,20,0.85,9,43,29,9,8,7,21,13.2,2762.56994264756,30,75,0.4,4,21,0.19,21,25,0.84,8,48,18,5,4,15,14,12.1888888888889,1350.26481613538
"38",38,"2017-01-10","","MIL","L",107,109,42,88,0.477,12,30,0.4,11,14,0.786,13,41,22,5,7,14,10,12.5,2762.57175264819,44,84,0.524,10,19,0.526,11,13,0.846,11,38,32,8,6,12,18,10.6333333333333,1085.16423910639
"39",39,"2017-01-12","","LAL","W",134,94,49,81,0.605,10,21,0.476,26,29,0.897,7,46,32,5,5,12,20,12.8909090909091,2780.68513623422,35,85,0.412,6,20,0.3,18,25,0.72,9,29,23,6,3,9,25,10.7818181818182,364.934105980905
"40",40,"2017-01-14","@","PHO","L",105,108,36,71,0.507,9,20,0.45,24,34,0.706,6,33,15,8,1,16,18,14.3333333333333,2780.68532616361,39,85,0.459,8,21,0.381,22,24,0.917,15,45,18,10,0,15,30,12.5,801.437523199803
"41",41,"2017-01-17","","MIN","W",122,114,43,84,0.512,8,18,0.444,28,35,0.8,6,34,27,9,3,7,29,13.88,2787.4890925705,36,73,0.493,6,13,0.462,36,41,0.878,6,39,26,5,6,18,22,16.2,787.783604164857
"42",42,"2017-01-19","","DEN","W",118,104,44,86,0.512,9,22,0.409,21,25,0.84,6,43,28,12,5,7,19,11.94,2797.81844044537,37,91,0.407,10,31,0.323,20,26,0.769,11,43,27,5,7,15,19,11.8444444444444,1014.38307096312
"43",43,"2017-01-21","@","CLE","W",118,115,48,96,0.5,10,26,0.385,12,14,0.857,10,46,32,6,6,13,22,12.925,2805.35382409387,45,91,0.495,13,34,0.382,12,22,0.545,11,47,25,7,1,18,16,14.3444444444444,2539.1435979649
"44",44,"2017-01-23","@","BRK","W",112,86,45,95,0.474,9,22,0.409,13,16,0.813,13,50,22,7,5,8,17,9.42,2819.39088986486,32,81,0.395,5,25,0.2,17,18,0.944,5,38,14,2,5,16,18,10.69,529.597040594909
"45",45,"2017-01-24","@","TOR","W",108,106,38,85,0.447,7,24,0.292,25,33,0.758,6,35,20,7,6,12,18,9.61,2825.45695163085,38,84,0.452,6,25,0.24,24,28,0.857,10,46,10,9,8,13,25,11.1444444444444,2105.20386897422
"46",46,"2017-01-27","@","NOP","L",103,119,33,85,0.388,12,28,0.429,25,29,0.862,12,44,20,10,5,12,13,12.8222222222222,2825.460689119,48,93,0.516,13,30,0.433,10,14,0.714,15,54,29,8,5,14,20,12.6222222222222,1130.64122158033
"47",47,"2017-01-29","","DAL","L",101,105,39,83,0.47,8,22,0.364,15,23,0.652,6,46,26,2,5,11,20,12.65,2825.47736483413,39,87,0.448,12,34,0.353,15,16,0.938,6,41,20,6,5,6,19,13.1714285714286,1364.44541828388
"48",48,"2017-01-31","","OKC","W",108,94,37,86,0.43,7,21,0.333,27,38,0.711,10,50,16,12,13,17,25,12.65,2841.56494742601,30,85,0.353,7,28,0.25,27,32,0.844,12,50,21,12,7,20,30,11.3,2229.04903411943
"49",49,"2017-02-02","","PHI","W",102,86,38,89,0.427,6,21,0.286,20,27,0.741,14,59,26,13,9,19,20,10.87,2850.56579755881,30,88,0.341,9,25,0.36,17,23,0.739,12,46,21,10,5,21,23,10.3555555555556,277.771985878614
"50",50,"2017-02-04","","DEN","W",121,97,45,79,0.57,10,21,0.476,21,26,0.808,7,38,29,13,8,14,15,11.3,2865.20334729289,41,92,0.446,10,26,0.385,5,10,0.5,16,42,22,7,1,21,19,13.42,1005.46890478371
"51",51,"2017-02-06","@","MEM","L",74,89,30,82,0.366,4,19,0.211,10,18,0.556,11,44,11,8,6,16,20,10.76,2865.25810102633,32,81,0.395,4,19,0.211,21,25,0.84,15,50,18,8,11,13,17,12.07,1490.40998497256
"52",52,"2017-02-08","@","PHI","W",111,103,39,74,0.527,11,22,0.5,22,25,0.88,6,48,24,2,6,15,22,12.65,2871.12394422924,34,84,0.405,13,34,0.382,22,29,0.759,7,35,23,8,2,5,19,11.7333333333333,239.825702198768
"53",53,"2017-02-10","@","DET","W",103,92,41,82,0.5,9,19,0.474,12,15,0.8,11,52,27,4,5,18,18,12.65,2881.42026979564,39,92,0.424,5,17,0.294,9,13,0.692,7,35,22,8,3,10,15,13.0125,1437.95333928986
"54",54,"2017-02-12","@","NYK","L",90,94,33,91,0.363,6,29,0.207,18,22,0.818,21,46,17,11,1,11,16,13.3555555555556,2881.42035914061,34,68,0.5,9,14,0.643,17,21,0.81,5,44,18,5,8,19,19,12.2111111111111,774.598678727389
"55",55,"2017-02-13","@","IND","W",110,106,40,87,0.46,7,15,0.467,23,27,0.852,12,49,18,7,4,11,22,13.5111111111111,2887.957023769,38,78,0.487,9,20,0.45,21,30,0.7,6,37,21,8,3,11,23,12.6375,1709.01846981809
"56",56,"2017-02-15","@","ORL","W",107,79,42,89,0.472,8,31,0.258,15,19,0.789,11,50,25,12,8,12,16,12.0727272727273,2903.55123854481,30,76,0.395,4,18,0.222,15,19,0.789,5,33,15,5,5,17,19,11.5555555555556,788.083975669281
"57",57,"2017-02-24","@","LAC","W",105,97,35,82,0.427,9,26,0.346,26,30,0.867,15,51,23,9,7,13,21,13.88,2915.53359248509,35,79,0.443,7,23,0.304,20,24,0.833,8,36,18,9,2,12,26,15.5125,2312.51029883049
"58",58,"2017-02-26","@","LAL","W",119,98,49,94,0.521,10,21,0.476,11,13,0.846,13,46,37,12,5,12,15,12.3583333333333,2926.24754854991,40,87,0.46,7,22,0.318,11,18,0.611,13,44,16,8,2,18,18,10.4,200.262977208686
"59",59,"2017-03-01","","IND","W",100,99,35,74,0.473,9,29,0.31,21,24,0.875,6,36,20,8,7,18,21,13.17,2930.15873126715,37,81,0.457,7,23,0.304,18,25,0.72,13,41,22,13,1,17,26,11.52,1690.93035701616
"60",60,"2017-03-03","@","NOP","W",101,98,40,95,0.421,6,27,0.222,15,25,0.6,11,53,20,6,4,11,22,14.1222222222222,2934.5915349012,35,91,0.385,8,25,0.32,20,24,0.833,8,48,20,2,2,16,22,15.8285714285714,1022.80079456251
"61",61,"2017-03-04","","MIN","W",97,90,38,94,0.404,6,24,0.25,15,24,0.625,17,49,16,10,8,12,17,14.5111111111111,2940.53912803342,35,89,0.393,4,16,0.25,16,22,0.727,16,55,24,6,3,14,20,13.4,742.450559851015
"62",62,"2017-03-06","","HOU","W",112,110,40,88,0.455,11,28,0.393,21,23,0.913,9,44,24,6,6,9,13,14.1888888888889,2945.83400525762,41,88,0.466,14,39,0.359,14,17,0.824,7,43,19,3,3,12,20,15.3777777777778,2015.23415808013
"63",63,"2017-03-08","","SAC","W",114,104,42,84,0.5,14,29,0.483,16,21,0.762,6,43,33,9,5,12,15,9.93636363636364,2953.62102573044,42,86,0.488,7,19,0.368,13,16,0.813,5,42,20,7,3,13,22,10.22,956.413000820485
"64",64,"2017-03-09","@","OKC","L",92,102,35,84,0.417,6,19,0.316,16,20,0.8,13,41,15,8,8,15,16,11.8454545454545,2952.5509982524,41,89,0.461,6,20,0.3,14,21,0.667,15,48,23,10,3,11,22,12.59,2272.093669764
"65",65,"2017-03-11","","GSW","W",107,85,40,77,0.519,12,27,0.444,15,18,0.833,7,46,27,6,7,18,18,9.13636363636364,2958.87349983216,33,92,0.359,5,17,0.294,14,23,0.609,20,49,19,10,4,15,16,7.1375,3300.96574894817
"66",66,"2017-03-13","","ATL","W",107,99,39,81,0.481,16,34,0.471,13,17,0.765,7,44,31,6,9,21,22,12.2555555555556,2969.10621432492,37,81,0.457,6,22,0.273,19,30,0.633,6,36,27,13,3,16,20,12.1375,2096.76868947777
"67",67,"2017-03-15","","POR","L",106,110,42,88,0.477,11,26,0.423,11,15,0.733,10,41,28,7,5,14,20,14.2777777777778,2969.11342974604,38,80,0.475,9,22,0.409,25,28,0.893,8,39,21,10,1,11,16,13.025,1422.00304860123
"68",68,"2017-03-18","@","MEM","L",96,104,33,75,0.44,9,28,0.321,21,22,0.955,9,42,18,2,5,15,25,13.88,2969.12824033044,32,76,0.421,13,30,0.433,27,31,0.871,7,35,20,7,3,10,18,12.3888888888889,1497.75476666298
"69",69,"2017-03-19","","SAC","W",118,102,43,87,0.494,11,28,0.393,21,27,0.778,15,45,31,9,3,6,20,11.975,2979.52144134048,41,83,0.494,7,10,0.7,13,17,0.765,9,40,29,4,4,11,20,9.9,927.084857038002
"70",70,"2017-03-21","@","MIN","W",100,93,37,77,0.481,8,24,0.333,18,22,0.818,9,33,22,12,5,15,19,14.1222222222222,2985.45913197837,32,72,0.444,7,15,0.467,22,25,0.88,12,39,20,10,2,23,24,13.2555555555556,681.487399807079
"71",71,"2017-03-23","","MEM","W",97,90,37,77,0.481,8,26,0.308,15,23,0.652,6,35,26,6,5,6,19,13.88,2992.86194911934,34,78,0.436,10,29,0.345,12,15,0.8,10,42,18,4,4,13,18,12.3888888888889,1487.52110554557
"72",72,"2017-03-25","","NYK","W",106,98,45,99,0.455,10,25,0.4,6,8,0.75,16,50,28,11,6,14,18,12.48,2999.08893714706,41,87,0.471,3,10,0.3,13,15,0.867,12,45,24,6,5,16,16,10.0111111111111,691.496174665335
"73",73,"2017-03-27","","CLE","W",103,74,41,86,0.477,7,26,0.269,14,17,0.824,10,52,24,11,7,12,18,11.6846153846154,3026.44026260556,31,83,0.373,4,26,0.154,8,13,0.615,9,40,20,8,2,16,20,14.14,2683.44254199058
"74",74,"2017-03-29","","GSW","L",98,110,34,83,0.41,9,24,0.375,21,26,0.808,16,42,20,9,9,15,12,13.88,3010.39180352864,43,85,0.506,13,26,0.5,11,11,1,10,35,31,7,7,15,22,12.73,3402.95242005803
"75",75,"2017-03-31","@","OKC","W",100,95,37,85,0.435,9,27,0.333,17,27,0.63,13,41,23,8,11,13,23,14.7222222222222,3019.33930321977,33,81,0.407,6,21,0.286,23,27,0.852,13,46,21,7,3,18,21,13.1125,2324.22020793019
"76",76,"2017-04-02","","UTA","W",109,103,40,77,0.519,10,19,0.526,19,22,0.864,8,42,26,7,6,13,17,10.4,3027.45358413371,43,89,0.483,9,24,0.375,8,13,0.615,12,36,24,6,8,10,18,12.5375,1985.25098642923
"77",77,"2017-04-04","","MEM","W",95,89,35,80,0.438,11,21,0.524,14,18,0.778,8,46,22,8,6,15,20,11.85,3034.16227461841,35,89,0.393,8,25,0.32,11,18,0.611,12,50,26,9,2,15,20,10.96,1489.5644288311
"78",78,"2017-04-05","","LAL","L",95,102,39,89,0.438,13,35,0.371,4,6,0.667,7,37,28,8,8,14,13,11.2181818181818,3034.16227501752,42,86,0.488,7,14,0.5,11,14,0.786,8,47,23,8,5,16,13,9.07142857142857,41.8908671912957
"79",79,"2017-04-07","@","DAL","W",102,89,40,96,0.417,9,28,0.321,13,22,0.591,16,58,26,6,5,6,11,6.85,3044.65065413687,38,88,0.432,8,26,0.308,5,8,0.625,6,44,26,1,8,9,17,9.65454545454545,1353.30717669203
"80",80,"2017-04-08","","LAC","L",87,98,34,80,0.425,8,22,0.364,11,14,0.786,7,40,20,3,3,13,17,12.48,3043.34382048417,42,84,0.5,6,22,0.273,8,14,0.571,8,45,21,8,7,6,15,14.8375,2447.59409905912
"81",81,"2017-04-10","@","POR","L",98,99,38,83,0.458,8,21,0.381,14,20,0.7,13,47,17,4,9,15,15,11.6846153846154,3043.34710482701,37,89,0.416,12,27,0.444,13,15,0.867,12,42,18,6,3,9,17,6,1490.28007386279
"82",82,"2017-04-12","@","UTA","L",97,101,39,86,0.453,8,21,0.381,11,13,0.846,15,42,16,12,2,15,17,12.5,3042.99507052366,39,77,0.506,10,26,0.385,13,20,0.65,7,36,24,10,5,16,16,12.91,2011.15492068576
