"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"13",13,"2015-11-20","","HOU","W",96,84,36,85,0.424,8,24,0.333,16,19,0.842,8,47,26,16,4,11,30,11.9555555555556,1625.61990193231,28,74,0.378,6,29,0.207,22,37,0.595,9,49,15,11,9,23,23,12.625,1565.21639389631
"14",14,"2015-11-21","@","SAS","L",82,92,32,74,0.432,1,9,0.111,17,17,1,7,35,19,13,2,16,23,13.45,1612.33759144997,34,72,0.472,7,21,0.333,17,22,0.773,7,40,20,7,6,17,20,13.4333333333333,1813.21093940885
"15",15,"2015-11-24","","DAL","W",110,96,37,86,0.43,7,21,0.333,29,37,0.784,5,42,20,12,4,9,24,11.9555555555556,1630.74339547449,30,77,0.39,11,34,0.324,25,28,0.893,4,48,22,4,6,19,25,13.4428571428571,1572.08448454747
"16",16,"2015-11-25","@","HOU","W",102,93,39,80,0.488,3,16,0.188,21,23,0.913,9,41,21,8,3,17,23,11.9444444444444,1628.48902101645,30,71,0.423,10,34,0.294,23,27,0.852,6,37,19,14,7,19,22,12.925,1552.87774160078
"17",17,"2015-11-27","","ATL","L",101,116,35,80,0.438,12,30,0.4,19,21,0.905,5,37,20,3,1,13,25,11.9555555555556,1643.96627950301,35,75,0.467,14,39,0.359,32,36,0.889,6,40,25,4,3,10,21,10.74,1643.96627950301
"18",18,"2015-11-29","","PHI","W",92,84,34,81,0.42,4,13,0.308,20,27,0.741,15,49,19,11,7,26,18,13.1,1623.75531399856,30,77,0.39,12,36,0.333,12,16,0.75,8,41,23,18,9,25,29,12.03,1067.9625418188
"19",19,"2015-12-01","@","NOP","W",113,104,43,90,0.478,2,10,0.2,25,26,0.962,13,49,21,3,4,6,23,12.85,1631.07184782414,35,81,0.432,9,27,0.333,25,33,0.758,9,37,25,3,11,8,21,13.95,1363.02633261773
"20",20,"2015-12-03","","SAS","L",83,103,30,80,0.375,2,16,0.125,21,25,0.84,9,37,19,6,6,11,17,12.44,1621.88614141643,40,80,0.5,10,18,0.556,13,18,0.722,10,48,27,8,8,15,21,12.43,1919.41178211873
"21",21,"2015-12-06","","PHO","W",95,93,36,90,0.4,5,15,0.333,18,24,0.75,15,46,23,8,5,12,16,13.475,1637.66820470881,36,82,0.439,9,31,0.29,12,17,0.706,11,47,20,8,5,18,24,14.2888888888889,1446.25287527191
"22",22,"2015-12-08","","OKC","L",88,125,33,81,0.407,3,14,0.214,19,22,0.864,11,33,14,6,4,15,17,12.44,1637.66820470881,47,84,0.56,13,26,0.5,18,23,0.783,10,46,31,11,3,12,17,14.9625,1713.68726896979
"23",23,"2015-12-09","@","DET","W",93,92,41,88,0.466,4,15,0.267,7,13,0.538,16,53,23,4,4,17,15,14.2888888888889,1643.73789246413,37,87,0.425,8,29,0.276,10,15,0.667,13,43,17,9,6,12,16,11.6444444444444,1479.90183798706
"24",24,"2015-12-11","","CHO","L",99,123,32,80,0.4,7,20,0.35,28,37,0.757,11,40,19,8,5,12,24,13.1,1630.80887317328,39,78,0.5,18,37,0.486,27,30,0.9,7,41,23,5,5,13,24,13.45,1428.16751846354
"25",25,"2015-12-13","@","MIA","L",97,100,40,77,0.519,7,19,0.368,10,14,0.714,5,33,23,10,3,13,21,14.3625,1604.37540633179,37,77,0.481,7,22,0.318,19,23,0.826,7,35,18,9,1,10,15,13.95,1512.84219611993
"26",26,"2015-12-14","","WAS","W",112,95,44,78,0.564,10,15,0.667,14,15,0.933,6,39,26,8,5,17,18,13.475,1595.053148404,37,86,0.43,9,24,0.375,12,20,0.6,10,36,22,9,3,14,13,12.975,1456.04851164546
"27",27,"2015-12-16","@","CHI","L",85,98,32,76,0.421,5,19,0.263,16,28,0.571,5,41,27,6,5,13,20,14.2888888888889,1615.78424966889,38,86,0.442,9,24,0.375,13,19,0.684,9,45,22,5,6,14,17,12.17,1683.67939196919
"28",28,"2015-12-18","@","DAL","L",88,97,30,80,0.375,6,17,0.353,22,24,0.917,10,39,13,11,3,12,19,14.5125,1624.87314871396,34,78,0.436,10,29,0.345,19,21,0.905,11,50,27,7,4,19,17,11.7444444444444,1585.64190920972
"29",29,"2015-12-19","","IND","W",96,84,37,83,0.446,5,19,0.263,17,21,0.81,9,46,21,9,6,9,20,12.9,1624.87314871396,30,77,0.39,5,28,0.179,19,25,0.76,13,45,12,8,2,17,20,14.4222222222222,1618.19706237993
"30",30,"2015-12-22","@","PHI","W",104,90,40,85,0.471,5,15,0.333,19,24,0.792,9,36,26,16,3,12,23,13.16,1643.5042102319,31,66,0.47,7,23,0.304,21,32,0.656,10,42,19,6,3,26,21,10.2888888888889,879.066487796008
"31",31,"2015-12-23","@","WAS","L",91,100,33,72,0.458,3,17,0.176,22,32,0.688,6,35,12,13,7,8,17,12.4125,1653.08909514337,37,82,0.451,11,25,0.44,15,19,0.789,12,44,26,3,2,14,23,11.2375,1465.09023450305
"32",32,"2015-12-26","@","CHO","L",92,98,37,90,0.411,7,19,0.368,11,21,0.524,16,48,21,9,5,13,24,11.8444444444444,1673.54639761473,28,69,0.406,14,32,0.438,28,32,0.875,7,43,21,10,13,16,24,12.7888888888889,1443.57417808914
"33",33,"2015-12-27","","LAL","W",112,96,45,80,0.563,6,16,0.375,16,22,0.727,7,41,30,11,4,10,22,12.44,1673.54639761473,32,84,0.381,8,29,0.276,24,32,0.75,18,46,16,6,5,13,18,11.8444444444444,948.601386298856
"34",34,"2015-12-29","","MIA","W",99,90,38,87,0.437,4,15,0.267,19,20,0.95,16,46,25,4,6,8,18,13.5714285714286,1674.15517870648,35,79,0.443,11,29,0.379,9,18,0.5,8,38,23,5,6,14,22,11.8444444444444,1530.53068520172
"35",35,"2016-01-02","@","UTA","L",87,92,33,81,0.407,7,18,0.389,14,26,0.538,8,40,17,8,4,11,24,10.3416666666667,1674.15517870648,31,75,0.413,9,27,0.333,21,28,0.75,9,48,17,4,7,16,24,8.36666666666667,1563.12688812655
"36",36,"2016-01-04","@","POR","W",91,78,35,91,0.385,3,15,0.2,18,26,0.692,17,52,21,10,3,11,19,11.8444444444444,1671.65841578259,28,72,0.389,7,28,0.25,15,24,0.625,7,42,14,7,4,21,19,12.03,1497.0188416865
"37",37,"2016-01-06","@","OKC","L",94,112,35,90,0.389,7,21,0.333,17,24,0.708,9,39,21,9,4,8,24,11.4375,1670.33424047965,38,83,0.458,8,17,0.471,28,33,0.848,13,52,20,3,6,15,23,13.19,1888.67968213286
"38",38,"2016-01-08","","DEN","W",91,84,30,82,0.366,8,18,0.444,23,30,0.767,11,43,14,10,6,7,19,13.4166666666667,1694.99454097761,32,87,0.368,4,19,0.211,16,19,0.842,19,59,19,2,4,17,24,11.2857142857143,1232.55228887276
"39",39,"2016-01-10","","BOS","W",101,98,31,84,0.369,4,16,0.25,35,40,0.875,21,58,12,8,9,21,23,12.2625,1711.4082962409,37,88,0.42,7,22,0.318,17,23,0.739,11,39,22,17,4,16,28,13.25,1651.01744966202
"40",40,"2016-01-12","","HOU","L",91,107,33,72,0.458,7,18,0.389,18,24,0.75,13,31,22,9,3,17,24,12.0125,1711.4082962409,33,77,0.429,18,35,0.514,23,27,0.852,18,42,21,10,4,14,19,14.1,1651.19092599288
"41",41,"2016-01-14","","DET","W",103,101,37,76,0.487,9,16,0.563,20,25,0.8,5,29,21,13,3,15,19,12.9,1695.60016977364,37,72,0.514,15,32,0.469,12,17,0.706,8,35,18,3,2,20,21,12.17,1534.15780608643
"42",42,"2016-01-16","","NYK","W",103,95,39,82,0.476,5,10,0.5,20,26,0.769,13,44,24,2,5,8,19,11.4625,1719.97644712068,35,77,0.455,5,20,0.25,20,24,0.833,6,36,20,4,6,8,20,11.8444444444444,1155.20266810974
"43",43,"2016-01-18","","NOP","W",101,99,35,75,0.467,8,19,0.421,23,30,0.767,11,40,27,9,3,10,25,12.5888888888889,1738.97495302964,36,74,0.486,6,19,0.316,21,23,0.913,6,34,19,8,5,15,22,11.8444444444444,1281.11337009022
"44",44,"2016-01-21","@","DEN","W",102,101,36,72,0.5,6,21,0.286,24,29,0.828,4,37,21,7,6,12,23,12.6875,1747.91788013854,36,80,0.45,9,30,0.3,20,26,0.769,10,40,26,6,1,10,25,12.13,1213.4152496339
"45",45,"2016-01-23","@","MIN","L",101,106,37,79,0.468,9,19,0.474,18,22,0.818,10,34,22,9,3,13,23,12.075,1746.76224642815,34,68,0.5,5,17,0.294,33,36,0.917,8,38,26,7,5,15,21,11.54,1034.96734130938
"46",46,"2016-01-25","","ORL","W",108,102,43,100,0.43,6,18,0.333,16,25,0.64,18,54,25,12,5,10,16,13.35,1764.00522981347,40,86,0.465,10,28,0.357,12,14,0.857,8,46,24,2,6,19,22,11.8444444444444,1262.61535191266
"47",47,"2016-01-28","","MIL","W",103,83,38,80,0.475,10,28,0.357,17,20,0.85,9,37,28,7,5,11,23,12.4777777777778,1745.59607359963,29,79,0.367,1,16,0.063,24,27,0.889,16,46,17,8,3,14,16,10.1555555555556,1190.25026975788
"48",48,"2016-01-30","","SAC","W",121,117,41,79,0.519,8,18,0.444,31,37,0.838,2,32,23,15,9,13,26,12.5888888888889,1745.59607359963,38,92,0.413,9,24,0.375,32,38,0.842,18,51,16,10,3,19,27,11.26,1270.14591764679
"49",49,"2016-02-01","@","NOP","W",110,95,43,71,0.606,9,16,0.563,15,18,0.833,3,40,27,4,5,14,21,11.6,1752.71946481815,36,88,0.409,10,26,0.385,13,21,0.619,14,37,19,8,4,9,14,11.3,1313.74322950082
"50",50,"2016-02-05","@","NYK","W",91,85,33,76,0.434,4,18,0.222,21,24,0.875,4,37,17,8,5,9,18,12.275,1790.0515876691,30,80,0.375,10,29,0.345,15,17,0.882,14,47,15,2,6,14,23,11.7625,1067.82692237301
"51",51,"2016-02-06","","DAL","L",110,114,44,88,0.5,9,23,0.391,13,23,0.565,7,51,27,3,4,11,24,12.5888888888889,1790.0515876691,38,88,0.432,15,38,0.395,23,33,0.697,9,42,26,6,1,5,21,12.0222222222222,1554.31725035114
"52",52,"2016-02-08","","POR","L",106,112,43,86,0.5,7,19,0.368,13,19,0.684,5,39,18,5,3,15,24,13.1,1788.31761043177,44,89,0.494,10,29,0.345,14,20,0.7,8,37,22,9,6,13,23,12.7875,1567.83053638605
"53",53,"2016-02-10","@","BRK","W",109,90,45,86,0.523,9,20,0.45,10,12,0.833,10,35,26,15,2,10,18,13.3,1813.22949653536,33,71,0.465,11,22,0.5,13,19,0.684,8,35,25,4,2,20,12,9.98181818181818,992.51609085832
"54",54,"2016-02-19","","MIN","W",109,104,40,82,0.488,7,21,0.333,22,28,0.786,11,42,17,13,5,14,24,11.2,1810.9723080431,31,75,0.413,11,26,0.423,31,31,1,11,42,25,7,6,20,25,11.7,970.578351253202
"55",55,"2016-02-21","@","TOR","L",85,98,28,76,0.368,3,20,0.15,26,32,0.813,10,44,13,6,3,13,25,14.7,1810.1408709747,33,81,0.407,7,28,0.25,25,31,0.806,9,47,12,4,2,12,22,13.4777777777778,1820.22091134554
"56",56,"2016-02-24","","LAL","W",128,119,48,85,0.565,13,27,0.481,19,29,0.655,9,46,26,6,4,9,20,10.8777777777778,1797.01834853724,39,88,0.443,17,39,0.436,24,33,0.727,15,45,16,5,3,7,21,8.44,683.650773797154
"57",57,"2016-02-26","@","LAL","W",112,95,43,85,0.506,13,32,0.406,13,15,0.867,10,47,24,6,7,13,26,12.05,1814.49505430139,32,78,0.41,5,23,0.217,26,39,0.667,11,38,14,9,3,7,14,9.76,666.832646065142
"58",58,"2016-02-27","@","PHO","L",106,111,32,80,0.4,6,20,0.3,36,42,0.857,7,34,15,11,4,8,26,11.9,1814.49505430139,37,80,0.463,12,32,0.375,25,35,0.714,16,56,19,4,3,18,28,9.76666666666667,1075.72405808905
"59",59,"2016-02-29","@","DEN","W",103,96,36,75,0.48,3,20,0.15,28,36,0.778,4,27,27,7,4,8,16,9.74,1827.05678575517,40,75,0.533,8,25,0.32,8,10,0.8,8,40,27,3,4,19,26,11.3666666666667,1131.88049128428
"60",60,"2016-03-02","","SAC","W",104,98,35,79,0.443,5,18,0.278,29,33,0.879,14,37,20,13,4,19,23,10.17,1819.52805450698,39,82,0.476,9,26,0.346,11,20,0.55,16,44,31,7,3,24,29,14.1555555555556,1204.63656570696
"61",61,"2016-03-04","","UTA","W",94,88,37,81,0.457,4,18,0.222,16,19,0.842,9,42,14,8,5,11,22,10.09,1841.6052056015,32,75,0.427,5,19,0.263,19,29,0.655,12,45,21,6,5,17,18,12.9555555555556,1606.54852955164
"62",62,"2016-03-06","","PHO","L",100,109,32,80,0.4,10,22,0.455,26,33,0.788,12,38,17,6,3,10,27,10.4333333333333,1847.78312029927,37,71,0.521,12,28,0.429,23,30,0.767,10,47,24,3,3,15,23,11.9666666666667,1038.84533154646
"63",63,"2016-03-07","@","CLE","W",106,103,41,86,0.477,6,20,0.3,18,22,0.818,9,35,23,16,8,16,26,11.77,1847.78312029927,36,80,0.45,7,29,0.241,24,29,0.828,13,49,23,9,7,25,22,14.3875,2162.77846111617
"64",64,"2016-03-09","@","BOS","L",96,116,32,84,0.381,7,26,0.269,25,31,0.806,16,48,20,8,7,19,22,13.0125,1858.97796635184,41,87,0.471,15,32,0.469,19,24,0.792,7,38,26,9,7,13,27,12.5111111111111,1867.58700923185
"65",65,"2016-03-11","","NOP","W",121,114,47,96,0.49,6,14,0.429,21,32,0.656,10,50,27,14,7,10,26,8.13333333333333,1850.25813833915,42,96,0.438,7,24,0.292,23,34,0.676,15,58,23,6,6,17,27,12.82,1224.04098838065
"66",66,"2016-03-12","@","ATL","L",83,95,33,95,0.347,6,23,0.261,11,14,0.786,20,58,15,10,5,16,14,12.4222222222222,1864.66844515267,36,84,0.429,11,34,0.324,12,17,0.706,8,47,27,9,12,11,14,11.01,1864.66844515267
"67",67,"2016-03-14","@","HOU","L",81,130,30,101,0.297,4,17,0.235,17,28,0.607,28,58,14,7,0,19,25,12.5111111111111,1891.10304796967,46,85,0.541,16,33,0.485,22,34,0.647,8,53,29,13,14,13,22,10.4416666666667,1663.94033161055
"68",68,"2016-03-16","","MIN","L",108,114,44,100,0.44,4,20,0.2,16,21,0.762,27,51,22,3,8,10,21,8.1125,1899.8224468401,40,71,0.563,10,21,0.476,24,31,0.774,7,33,31,5,8,13,20,12.5111111111111,880.712632475516
"69",69,"2016-03-17","@","MIL","L",86,96,34,92,0.37,3,13,0.231,15,17,0.882,18,47,16,8,3,15,19,11.8444444444444,1917.86049580995,37,75,0.493,5,19,0.263,17,25,0.68,9,44,21,7,17,12,15,11.83,1128.89488879155
"70",70,"2016-03-19","","LAC","W",113,102,40,82,0.488,4,15,0.267,29,36,0.806,18,44,23,9,5,13,28,8.23,1932.65543052533,31,66,0.47,12,30,0.4,28,39,0.718,4,30,18,8,8,14,27,12.825,2014.44206921688
"71",71,"2016-03-21","@","PHO","W",103,97,39,90,0.433,8,20,0.4,17,19,0.895,10,45,18,10,4,13,27,12.2555555555556,1930.32056717703,30,76,0.395,11,28,0.393,26,34,0.765,9,45,22,8,10,17,18,10.09,971.413207787471
"72",72,"2016-03-22","@","LAL","L",100,107,40,80,0.5,4,15,0.267,16,23,0.696,13,33,23,13,2,20,26,9.89,1930.32056717703,39,77,0.506,6,19,0.316,23,24,0.958,11,40,21,10,4,20,23,10.8,596.831595638572
"73",73,"2016-03-25","@","SAS","L",104,110,44,83,0.53,7,18,0.389,9,13,0.692,8,31,23,11,4,10,19,11.02,1965.64397890809,44,77,0.571,7,18,0.389,15,18,0.833,8,37,25,7,5,14,12,10.5222222222222,2606.54868291038
"74",74,"2016-03-28","","SAS","L",87,101,33,83,0.398,6,19,0.316,15,24,0.625,13,39,19,8,4,14,22,8.01,1991.94850909816,37,72,0.514,5,15,0.333,22,30,0.733,10,43,23,9,7,14,21,12.4222222222222,2616.53809333136
"75",75,"2016-03-30","","DEN","L",105,109,41,95,0.432,6,19,0.316,17,27,0.63,20,46,18,5,4,10,19,9.72222222222222,1983.18185949353,38,78,0.487,13,29,0.448,20,24,0.833,11,42,24,4,7,14,29,7.71428571428571,1121.0445706151
"76",76,"2016-04-01","","TOR","L",95,99,37,91,0.407,7,19,0.368,14,17,0.824,18,42,16,13,7,14,25,9.38,1976.57319259976,30,71,0.423,12,28,0.429,27,29,0.931,11,41,16,8,12,18,19,13.4333333333333,1955.82631347798
"77",77,"2016-04-03","@","ORL","L",107,119,41,89,0.461,8,21,0.381,17,26,0.654,12,46,22,4,4,14,21,9.85,1976.57319259976,43,90,0.478,10,26,0.385,23,29,0.793,13,43,27,10,3,10,21,11.8666666666667,1121.23129989178
"78",78,"2016-04-05","","CHI","W",108,92,39,87,0.448,7,19,0.368,23,26,0.885,12,42,18,13,1,11,15,9.43333333333333,1989.237291966,34,77,0.442,11,29,0.379,13,19,0.684,13,42,22,6,11,20,20,12.09,1825.1174869157
"79",79,"2016-04-08","@","DAL","L",93,103,35,87,0.402,7,22,0.318,16,22,0.727,15,42,17,9,1,15,33,6.78571428571429,1998.25333660553,30,60,0.5,12,31,0.387,31,39,0.795,6,38,18,7,6,17,17,10.7125,1592.47813524347
"80",80,"2016-04-09","","GSW","L",99,100,37,96,0.385,7,21,0.333,18,20,0.9,17,54,19,8,4,6,16,8.9,2010.79255132836,39,87,0.448,10,36,0.278,12,13,0.923,7,48,20,3,7,11,14,10.48,2752.5272374464
"81",81,"2016-04-12","@","LAC","L",84,110,35,86,0.407,5,20,0.25,9,14,0.643,13,38,16,5,1,16,18,8.9,1993.44608734035,41,75,0.547,12,25,0.48,16,21,0.762,8,41,29,11,7,9,19,13.08,2127.8298303219
"82",82,"2016-04-13","@","GSW","L",104,125,42,98,0.429,8,24,0.333,12,16,0.75,13,40,25,12,1,13,18,6.525,1991.67608511614,46,87,0.529,20,47,0.426,13,16,0.813,12,51,35,7,7,17,14,14.34,2778.45768568942
