Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2016-04-17,@,MIA,L,91,123,28,65,.431,6,17,.353,29,37,.784,7,28,11,5,2,11,17,,49,85,.576,9,18,.500,16,21,.762,14,42,27,7,4,6,24
2,2,2016-04-20,@,MIA,L,103,115,38,89,.427,1,16,.063,26,33,.788,15,39,9,3,1,7,16,,44,76,.579,9,16,.563,18,22,.818,3,35,19,6,6,8,25
3,3,2016-04-23,,MIA,W,96,80,35,90,.389,5,18,.278,21,22,.955,9,47,18,5,4,3,24,,27,79,.342,7,22,.318,19,30,.633,12,53,13,1,8,14,20
4,4,2016-04-25,,MIA,W,89,85,30,75,.400,4,16,.250,25,30,.833,6,36,10,7,7,9,20,,30,76,.395,11,29,.379,14,21,.667,10,46,20,2,8,17,26
5,5,2016-04-27,@,MIA,W,90,88,33,84,.393,12,24,.500,12,15,.800,5,41,21,8,3,12,14,,34,81,.420,5,18,.278,15,19,.789,6,50,17,7,6,14,16
6,6,2016-04-29,,MIA,L,90,97,32,76,.421,5,17,.294,21,25,.840,5,31,12,8,5,9,17,,38,83,.458,8,16,.500,13,15,.867,11,46,14,4,10,12,24
7,7,2016-05-01,@,MIA,L,73,106,27,84,.321,7,22,.318,12,12,1.000,3,36,14,4,1,7,14,,43,89,.483,9,24,.375,11,16,.688,10,58,24,2,8,9,16
