Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2016-04-17,@,SAS,L,74,106,31,79,.392,8,18,.444,4,6,.667,10,35,17,7,5,16,16,,42,81,.519,10,22,.455,12,13,.923,9,44,22,13,9,12,11
2,2,2016-04-19,@,SAS,L,68,94,28,86,.326,2,15,.133,10,18,.556,16,44,14,14,2,13,24,,31,66,.470,9,17,.529,23,28,.821,3,44,19,8,10,17,18
3,3,2016-04-22,,SAS,L,87,96,34,82,.415,4,18,.222,15,19,.789,15,48,17,4,4,14,17,,35,77,.455,12,26,.462,14,19,.737,7,39,24,10,12,9,20
4,4,2016-04-24,,SAS,L,95,116,35,78,.449,5,13,.385,20,27,.741,14,37,18,6,5,17,29,,40,81,.494,10,22,.455,26,31,.839,13,41,21,8,6,10,21
