Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2016-04-17,,POR,W,115,95,42,78,.538,6,17,.353,25,39,.641,11,48,23,7,7,9,23,,33,83,.398,10,30,.333,19,26,.731,10,40,23,6,2,12,28
2,2,2016-04-20,,POR,W,102,81,40,87,.460,8,21,.381,14,25,.560,12,52,20,7,9,9,18,,31,91,.341,5,26,.192,14,16,.875,15,52,20,6,3,10,20
3,3,2016-04-23,@,POR,L,88,96,36,88,.409,3,18,.167,13,23,.565,11,44,15,11,4,10,17,,37,87,.425,6,25,.240,16,23,.696,16,56,15,5,3,16,24
4,4,2016-04-25,@,POR,L,84,98,30,84,.357,7,25,.280,17,28,.607,10,42,16,10,4,9,17,,36,88,.409,13,31,.419,13,15,.867,16,58,27,5,7,15,25
5,5,2016-04-27,,POR,L,98,108,36,86,.419,6,20,.300,20,30,.667,8,45,20,8,3,10,24,,37,83,.446,12,34,.353,22,34,.647,9,53,22,8,4,9,23
6,6,2016-04-29,@,POR,L,103,106,39,87,.448,4,16,.250,21,31,.677,16,46,15,8,1,8,24,,38,86,.442,14,32,.438,16,24,.667,18,46,21,4,2,12,23
