"","Date","Atlanta Hawks","Boston Celtics","Brooklyn Nets","Charlotte Hornets","Chicago Bulls","Cleveland Cavaliers","Dallas Mavericks","Denver Nuggets","Detroit Pistons","Golden State Warriors","Houston Rockets","Indiana Pacers","Los Angeles Clippers","Los Angeles Lakers","Memphis Grizzlies","Miami Heat","Milwaukee Bucks","Minnesota Timberwolves","New Orleans Pelicans","New York Knicks","Oklahoma City Thunder","Orlando Magic","Philadelphia 76ers","Phoenix Suns","Portland Trail Blazers","Sacramento Kings","San Antonio Spurs","Toronto Raptors","Utah Jazz","Washington Wizards"
"24","Wed, Nov 18, 2015",1625.61990193231,1562.03584049116,1363.32441517272,1597.18272930114,1459.06860837239,1734.40393257324,1579.64528680897,1398.19979363904,1468.04181555445,1949.16775146834,1576.64758403363,1535.00216634329,1678.25030933925,1245.92423052885,1530.28951968707,1504.6235295494,1415.58500389135,1277.80455735599,1395.86489606229,1285.51683550254,1631.19821033696,1343.60026229463,1136.26854177963,1502.93789386587,1503.21148675279,1367.79158761119,1803.83209713829,1549.3709467616,1588.66667653388,1530.55138931774
"25","Thu, Nov 19, 2015",1625.61990193231,1562.03584049116,1363.32441517272,1597.18272930114,1459.06860837239,1751.79756804578,1579.64528680897,1398.19979363904,1468.04181555445,1960.59398661205,1576.64758403363,1535.00216634329,1666.82407419554,1245.92423052885,1530.28951968707,1514.34612919849,1398.19136841882,1277.80455735599,1395.86489606229,1285.51683550254,1631.19821033696,1343.60026229463,1136.26854177963,1502.93789386587,1503.21148675279,1358.0689879621,1803.83209713829,1549.3709467616,1588.66667653388,1530.55138931774
"26","Fri, Nov 20, 2015",1625.61990193231,1585.50661798531,1339.85363767858,1621.9086155192,1444.18651337064,1751.79756804578,1590.03235825838,1388.1657986331,1481.54008574839,1975.47608161379,1565.21639389631,1535.00216634329,1658.99492917287,1230.8340994596,1541.72070982439,1514.34612919849,1398.19136841882,1264.30628716205,1399.64303166136,1287.37560526822,1629.33944057128,1343.60026229463,1111.54265556157,1512.97188887181,1511.04063177546,1358.0689879621,1800.05396153922,1564.46107783086,1578.27960508447,1530.55138931774
"27","Sat, Nov 21, 2015",1612.33759144997,1585.50661798531,1339.85363767858,1621.9086155192,1444.18651337064,1765.07987852812,1590.03235825838,1388.1657986331,1476.23894824445,1975.47608161379,1562.1748151938,1564.47487450525,1658.99492917287,1230.8340994596,1528.56373195476,1523.4842590343,1368.71866025685,1264.30628716205,1399.64303166136,1290.41718397073,1629.33944057128,1335.6378604277,1102.40452572576,1512.97188887181,1511.04063177546,1366.03138982902,1813.21093940885,1564.46107783086,1578.27960508447,1535.85252682168
"28","Sun, Nov 22, 2015",1612.33759144997,1579.89557435573,1345.46468130815,1621.9086155192,1444.18651337064,1765.07987852812,1584.43566008985,1372.04213920043,1476.23894824445,1991.59974104647,1562.1748151938,1564.47487450525,1650.2461978768,1213.31289636275,1528.56373195476,1523.4842590343,1368.71866025685,1264.30628716205,1406.02912320636,1290.41718397073,1634.93613873981,1335.6378604277,1102.40452572576,1506.5857973268,1528.56183487231,1366.03138982902,1813.21093940885,1573.20980912693,1578.27960508447,1535.85252682168
"29","Mon, Nov 23, 2015",1612.33759144997,1579.89557435573,1345.46468130815,1630.8210967457,1444.18651337064,1781.7431567283,1584.43566008985,1372.04213920043,1462.01313327449,1991.59974104647,1562.1748151938,1564.47487450525,1650.2461978768,1213.31289636275,1528.56373195476,1541.82196730981,1382.94447522681,1272.65530156349,1406.02912320636,1272.07947569522,1654.39471257033,1318.97458222752,1094.05551132432,1490.01313401686,1528.56183487231,1357.11890860252,1829.78360271879,1573.20980912693,1558.82103125394,1535.85252682168
"30","Tue, Nov 24, 2015",1630.74339547449,1561.48977033121,1345.46468130815,1630.8210967457,1449.93574902905,1781.7431567283,1572.08448454747,1352.10046638193,1462.01313327449,2019.42995083217,1562.1748151938,1579.97147117302,1670.1878706953,1185.48268657704,1540.91490749714,1541.82196730981,1382.94447522681,1272.65530156349,1406.02912320636,1272.07947569522,1654.39471257033,1318.97458222752,1094.05551132432,1490.01313401686,1522.81259921391,1357.11890860252,1829.78360271879,1573.20980912693,1558.82103125394,1520.35593015391
"31","Wed, Nov 25, 2015",1628.48902101645,1569.63675357716,1331.26857626803,1645.21594848051,1449.93574902905,1777.85701709902,1563.16474830469,1352.10046638193,1478.35292151931,2019.42995083217,1552.87774160078,1579.97147117302,1661.84683872405,1185.48268657704,1550.21198109015,1525.48217906499,1372.53503855388,1274.90967602152,1412.35312146274,1262.20066310115,1668.59081761046,1328.85339482159,1085.90852807838,1483.68913576049,1522.81259921391,1367.52834527545,1838.70333896157,1577.0959487562,1567.16206322519,1505.96107841909
"32","Fri, Nov 27, 2015",1643.96627950301,1594.12074653279,1331.26857626803,1636.53626907135,1436.59252139851,1786.53669650819,1563.16474830469,1337.15633489586,1461.25383330274,2040.59207952271,1559.10263034778,1593.31469880356,1683.24637560189,1185.48268657704,1534.73472260359,1546.89383397264,1354.12587114349,1283.1986674363,1390.95358458491,1240.7890081935,1685.68990582702,1347.26256223198,1079.68363933139,1462.52700706994,1522.81259921391,1359.23935386068,1853.64747044764,1577.0959487562,1567.16206322519,1481.47708546346
"33","Sat, Nov 28, 2015",1623.75531399856,1594.12074653279,1325.03101626602,1636.53626907135,1436.59252139851,1792.7742565102,1576.89402987795,1323.4270533226,1461.25383330274,2059.66940343838,1559.10263034778,1593.31469880356,1683.24637560189,1170.40489463446,1534.73472260359,1546.89383397264,1354.12587114349,1283.1986674363,1375.49242500172,1240.7890081935,1685.68990582702,1347.26256223198,1079.68363933139,1462.52700706994,1537.8903911565,1340.16202994501,1873.85843595209,1582.78949113214,1582.62322280837,1475.78354308752
"34","Sun, Nov 29, 2015",1623.75531399856,1585.60973987562,1329.91918795658,1645.54177678385,1436.59252139851,1792.7742565102,1576.89402987795,1323.4270533226,1456.36566161218,2059.66940343838,1568.77307833837,1602.00425540913,1695.03766127847,1161.71533802889,1546.45582011617,1546.89383397264,1345.12036343099,1271.40738175972,1375.49242500172,1231.11856020291,1685.68990582702,1355.77356888916,1067.9625418188,1467.72099676737,1537.8903911565,1340.16202994501,1873.85843595209,1577.59550143471,1582.62322280837,1475.78354308752
"35","Mon, Nov 30, 2015",1631.07184782414,1596.79253286298,1329.91918795658,1645.54177678385,1438.05673737218,1792.7742565102,1569.71882573206,1308.68229044458,1465.48306262333,2067.27409522209,1559.65567732721,1602.00425540913,1710.93622431611,1161.71533802889,1546.45582011617,1535.71104098528,1359.86512630901,1271.40738175972,1375.49242500172,1231.11856020291,1678.37337200145,1355.77356888916,1067.9625418188,1467.72099676737,1521.99182811886,1347.3372340909,1872.39421997842,1577.59550143471,1575.01853102466,1475.78354308752
"36","Tue, Dec 1, 2015",1631.07184782414,1596.79253286298,1334.2200139632,1645.54177678385,1438.05673737218,1788.44453450171,1575.83895138359,1308.68229044458,1465.48306262333,2067.27409522209,1559.65567732721,1602.00425540913,1710.93622431611,1151.57291105526,1558.92191250017,1535.71104098528,1359.86512630901,1264.92294242124,1363.02633261773,1231.11856020291,1678.37337200145,1362.25800822764,1078.10496879244,1463.42017076075,1515.87170246733,1347.3372340909,1872.39421997842,1577.59550143471,1575.01853102466,1480.11326509602
"37","Wed, Dec 2, 2015",1621.88614141643,1596.79253286298,1334.2200139632,1625.41329504574,1449.20983185038,1788.44453450171,1575.83895138359,1297.52919596637,1472.02783889872,2087.4025769602,1569.93872746376,1610.88072121747,1702.05975850777,1153.82247137186,1558.92191250017,1535.71104098528,1335.41090678001,1264.92294242124,1352.74328248119,1244.80224427423,1678.37337200145,1362.25800822764,1064.42128472112,1456.87539448537,1515.87170246733,1347.3372340909,1896.84843950742,1586.78120784242,1575.01853102466,1477.86370477941
"38","Thu, Dec 3, 2015",1621.88614141643,1616.5208453173,1334.2200139632,1625.41329504574,1449.20983185038,1788.44453450171,1575.83895138359,1299.20236748709,1472.02783889872,2087.4025769602,1569.93872746376,1600.77256226601,1702.05975850777,1153.82247137186,1536.35856988886,1539.37452672801,1335.41090678001,1264.92294242124,1352.74328248119,1244.80224427423,1674.70988625871,1367.58602520147,1064.42128472112,1456.87539448537,1525.97986141879,1327.60892163658,1919.41178211873,1585.1080363217,1569.69051405083,1477.86370477941
"39","Fri, Dec 4, 2015",1637.66820470881,1616.5208453173,1321.30398260002,1625.41329504574,1449.20983185038,1786.40681618553,1569.59248986926,1299.20236748709,1481.74808076542,2087.4025769602,1576.18518897809,1600.77256226601,1702.05975850777,1138.04040807948,1536.35856988886,1539.37452672801,1325.6906649133,1264.92294242124,1354.78100079736,1257.71827563741,1674.70988625871,1367.58602520147,1064.42128472112,1451.47059684957,1525.97986141879,1327.60892163658,1919.41178211873,1585.1080363217,1569.69051405083,1483.26850241521
"40","Sat, Dec 5, 2015",1637.66820470881,1609.32375095815,1321.30398260002,1635.36061234937,1439.26251454675,1779.1625586463,1569.59248986926,1306.67998963223,1481.74808076542,2094.95934240764,1586.80319417487,1595.08425090386,1708.31831661337,1138.04040807948,1536.35856988886,1546.61878426724,1339.85204618088,1254.45797159606,1354.78100079736,1243.55689436984,1674.70988625871,1361.32746709587,1056.94366257598,1451.47059684957,1536.44483224396,1316.9909164398,1926.60887647788,1577.55127087426,1575.37882541297,1483.26850241521
"41","Sun, Dec 6, 2015",1637.66820470881,1609.32375095815,1304.13596567228,1635.36061234937,1439.26251454675,1779.1625586463,1583.12709567335,1306.67998963223,1502.98917680037,2112.12735933538,1586.80319417487,1595.08425090386,1708.31831661337,1116.79931204453,1541.57629146653,1546.61878426724,1339.85204618088,1254.45797159606,1354.78100079736,1243.55689436984,1681.96835535512,1361.32746709587,1056.94366257598,1446.25287527191,1536.44483224396,1309.73244734339,1926.60887647788,1577.55127087426,1575.37882541297,1469.73389661112
"42","Mon, Dec 7, 2015",1637.66820470881,1629.88198241373,1304.13596567228,1654.19502101176,1434.36085820429,1779.1625586463,1594.71710212836,1306.67998963223,1484.15476813798,2112.12735933538,1586.80319417487,1595.08425090386,1716.9637208573,1104.24529680442,1541.57629146653,1537.44060931367,1342.94164093059,1245.81256735213,1334.22276934177,1231.96688791483,1681.96835535512,1361.32746709587,1018.95727505698,1451.15453161437,1533.35523749425,1309.73244734339,1964.59526399687,1590.10528611437,1575.37882541297,1478.91207156469
"43","Tue, Dec 8, 2015",1637.66820470881,1629.88198241373,1307.46707766498,1654.19502101176,1434.36085820429,1788.03255628669,1594.71710212836,1294.48399488738,1484.15476813798,2124.34962349887,1583.47208218216,1582.86198674038,1716.9637208573,1104.24529680442,1509.85737785185,1537.44060931367,1342.94164093059,1245.81256735213,1334.22276934177,1231.96688791483,1713.68726896979,1373.52346184073,1018.95727505698,1451.15453161437,1524.48523985386,1314.303992385,1964.59526399687,1590.10528611437,1570.80728037136,1478.91207156469
"44","Wed, Dec 9, 2015",1643.73789246413,1638.4766308604,1307.46707766498,1671.37948889298,1425.76620975762,1788.03255628669,1588.64741437304,1294.48399488738,1479.90183798706,2124.34962349887,1592.69285805233,1582.86198674038,1734.70280249479,1099.5494236122,1514.11030800277,1520.25614143245,1325.20255929311,1250.50844054436,1334.22276934177,1210.0026040857,1713.68726896979,1367.55255309195,1018.95727505698,1457.12544036315,1524.48523985386,1314.303992385,1962.72460715128,1591.97594295996,1592.7715642005,1469.69129569452
"45","Thu, Dec 10, 2015",1630.80887317328,1638.4766308604,1319.94758455572,1671.37948889298,1428.16751846354,1788.03255628669,1588.64741437304,1294.48399488738,1479.90183798706,2124.34962349887,1592.69285805233,1582.86198674038,1732.30149378887,1099.5494236122,1514.11030800277,1520.25614143245,1325.20255929311,1250.50844054436,1334.22276934177,1204.63890555087,1726.61628826065,1367.55255309195,1006.47676816624,1457.12544036315,1524.48523985386,1319.66769091983,1962.72460715128,1591.97594295996,1592.7715642005,1469.69129569452
"46","Fri, Dec 11, 2015",1630.80887317328,1628.92410740383,1319.94758455572,1694.93525212018,1428.16751846354,1821.67477665698,1588.64741437304,1300.12835212599,1495.74324817334,2133.90214695544,1592.69285805233,1595.63719885321,1732.30149378887,1079.90648221191,1490.55454477557,1507.48092931962,1314.49865768479,1244.86408330574,1337.96572622732,1204.63890555087,1734.42692600781,1333.91033272166,990.635357979957,1445.39303119834,1536.21764901868,1319.66769091983,1982.36754855157,1602.67984456828,1584.96092645334,1465.94833880897
"47","Sat, Dec 12, 2015",1604.37540633179,1634.95896843077,1310.26584826087,1688.90039109324,1435.05057192988,1821.67477665698,1584.5508622929,1300.12835212599,1510.75361649616,2133.08084843617,1619.90228117215,1580.62683053039,1741.98323008373,1052.69705909209,1490.55454477557,1507.48092931962,1315.31995620406,1244.86408330574,1331.08267276098,1206.33723509134,1734.42692600781,1333.91033272166,990.635357979957,1445.39303119834,1534.51931947821,1319.66769091983,2008.80101539305,1602.67984456828,1584.96092645334,1470.0448908891
"48","Sun, Dec 13, 2015",1604.37540633179,1634.95896843077,1310.26584826087,1688.90039109324,1435.05057192988,1821.67477665698,1584.5508622929,1300.12835212599,1510.75361649616,2133.08084843617,1619.90228117215,1580.62683053039,1741.98323008373,1052.69705909209,1485.19327797526,1512.84219611993,1315.31995620406,1234.55108005763,1331.08267276098,1206.33723509134,1743.48702254811,1333.91033272166,970.36208353303,1455.70603444645,1534.51931947821,1319.66769091983,2008.80101539305,1622.95311901521,1575.90082991304,1470.0448908891
"49","Mon, Dec 14, 2015",1595.053148404,1634.95896843077,1291.32803208301,1688.90039109324,1455.4244587558,1821.67477665698,1596.43407386858,1303.31748170335,1504.30275068996,2133.08084843617,1616.7131515948,1594.5685748919,1748.43409588993,1052.69705909209,1499.1896572189,1522.16445404772,1315.31995620406,1234.55108005763,1323.31338358632,1206.33723509134,1743.48702254811,1352.84814889951,949.98819670711,1443.82282287077,1542.28860865288,1319.66769091983,2041.82830442044,1609.0113746537,1542.87354088565,1456.04851164546
"50","Tue, Dec 15, 2015",1595.053148404,1619.86386552212,1291.32803208301,1688.90039109324,1455.4244587558,1836.76987956562,1596.43407386858,1316.5018767369,1504.30275068996,2133.08084843617,1612.05419390009,1594.5685748919,1748.43409588993,1060.4496124478,1499.1896572189,1522.16445404772,1307.56740284835,1221.36668502408,1323.31338358632,1206.33723509134,1743.48702254811,1352.84814889951,949.98819670711,1443.82282287077,1542.28860865288,1324.32664861453,2041.82830442044,1609.0113746537,1542.87354088565,1456.04851164546
"51","Wed, Dec 16, 2015",1615.78424966889,1615.27589396858,1281.00646356197,1683.67939196919,1467.53474490489,1836.76987956562,1575.08218765403,1316.5018767369,1508.8907222435,2156.14800866596,1612.05419390009,1615.92046110645,1764.28576245843,1060.4496124478,1487.07937106981,1532.48602256877,1291.71573627985,1213.95113927458,1328.86008949725,1213.75278084084,1760.72955882779,1358.06914802356,929.257095442218,1420.75566264098,1525.04607237319,1324.32664861453,2061.56643001086,1609.0113746537,1537.32683497472,1436.31038605504
"52","Thu, Dec 17, 2015",1615.78424966889,1615.27589396858,1281.00646356197,1694.71183377214,1467.53474490489,1843.50780697179,1575.08218765403,1316.5018767369,1508.8907222435,2156.14800866596,1633.87268507674,1615.92046110645,1764.28576245843,1038.63112127115,1487.07937106981,1532.48602256877,1291.71573627985,1213.95113927458,1328.86008949725,1213.75278084084,1753.99163142162,1358.06914802356,929.257095442218,1420.75566264098,1525.04607237319,1324.32664861453,2061.56643001086,1597.97893285076,1537.32683497472,1436.31038605504
"53","Fri, Dec 18, 2015",1624.87314871396,1606.18699492351,1270.1090180078,1694.71183377214,1461.48204275886,1843.50780697179,1585.64190920972,1304.40382804098,1514.94342438953,2167.06177164947,1633.87268507674,1626.81790666061,1752.61470560617,1038.63112127115,1476.51964951411,1517.98780062095,1280.80197329633,1219.21767231127,1313.5220489784,1227.90770210265,1753.99163142162,1364.45681304999,915.102174180409,1436.09370315982,1518.65840734676,1319.06011557783,2073.23748686313,1612.47715479858,1549.42488367065,1436.31038605504
"54","Sat, Dec 19, 2015",1624.87314871396,1606.18699492351,1270.1090180078,1690.01991911585,1453.55241723299,1843.50780697179,1585.64190920972,1304.40382804098,1514.94342438953,2167.06177164947,1642.31232042657,1618.19706237993,1744.17507025634,1006.44674080119,1485.14049379479,1517.98780062095,1280.80197329633,1219.21767231127,1313.5220489784,1235.83732762852,1786.17601189159,1364.45681304999,915.102174180409,1436.09370315982,1518.65840734676,1319.06011557783,2073.23748686313,1612.47715479858,1549.42488367065,1441.00230071132
"55","Sun, Dec 20, 2015",1632.43724828906,1606.18699492351,1258.11536195344,1690.01991911585,1453.55241723299,1862.62969744078,1585.64190920972,1297.23410367004,1514.94342438953,2167.06177164947,1642.31232042657,1618.19706237993,1744.17507025634,1006.44674080119,1485.14049379479,1527.11978518258,1285.92846531841,1231.21132836564,1320.69177334933,1235.83732762852,1786.17601189159,1356.89271347489,895.980283711424,1430.96721113775,1509.52642278514,1323.28837163792,2073.23748686313,1608.2488987385,1549.42488367065,1441.00230071132
"56","Mon, Dec 21, 2015",1643.5042102319,1622.89742104204,1261.36350710349,1681.78165087461,1450.30427208294,1862.62969744078,1585.64190920972,1297.23410367004,1514.94342438953,2167.06177164947,1650.55058866782,1601.59301273301,1739.79410916074,1006.44674080119,1485.14049379479,1527.11978518258,1285.92846531841,1214.50090224711,1320.69177334933,1224.78682251418,1790.55697298718,1367.94321858923,895.980283711424,1411.80435111803,1498.45946084229,1308.75905607576,2089.84153651005,1608.2488987385,1568.58774369037,1455.53161627348
"57","Tue, Dec 22, 2015",1643.5042102319,1622.89742104204,1261.36350710349,1681.78165087461,1450.30427208294,1862.62969744078,1579.50823098911,1294.63133558708,1518.88210588852,2167.06177164947,1650.55058866782,1601.59301273301,1739.79410916074,1009.04950888415,1502.05428971021,1523.1811036836,1285.92846531841,1214.50090224711,1320.69177334933,1224.78682251418,1790.55697298718,1367.94321858923,879.066487796008,1411.80435111803,1498.45946084229,1308.75905607576,2089.84153651005,1614.38257695911,1568.58774369037,1455.53161627348
"58","Wed, Dec 23, 2015",1653.08909514337,1633.59727145388,1255.80944036176,1671.08180046277,1450.30427208294,1872.9475548267,1585.06229773084,1301.3935595096,1509.29722097704,2185.99920850518,1647.90371422283,1599.61991733005,1739.79410916074,979.258644299278,1492.49567148064,1523.1811036836,1301.83502433913,1192.09455806784,1334.09655957101,1214.46896512826,1820.34783757205,1370.59009303422,863.15992877529,1405.04212719552,1485.05467462062,1310.73215147871,2112.24788068931,1614.38257695911,1549.65030683466,1465.09023450305
"59","Fri, Dec 25, 2015",1653.08909514337,1633.59727145388,1255.80944036176,1671.08180046277,1453.24119989865,1862.96924228925,1585.06229773084,1301.3935595096,1509.29722097704,2195.97752104262,1649.39305515126,1599.61991733005,1752.53808655961,966.514666900408,1492.49567148064,1532.57757647621,1301.83502433913,1192.09455806784,1324.70008677839,1214.46896512826,1817.41090975634,1370.59009303422,863.15992877529,1405.04212719552,1485.05467462062,1310.73215147871,2110.75853976089,1614.38257695911,1549.65030683466,1465.09023450305
"60","Sat, Dec 26, 2015",1673.54639761473,1643.04474888293,1238.06390512838,1680.39662919879,1443.57417808914,1855.92499600125,1594.72931954035,1285.9525727938,1499.84974354799,2195.97752104262,1647.43690930401,1617.32353584481,1761.77466641617,966.514666900408,1483.18084274462,1543.26606959602,1278.56880003736,1174.39093955308,1326.65623262565,1194.01166265691,1817.41090975634,1359.90159991441,864.416796156586,1403.78525981422,1492.09892090862,1310.73215147871,2126.19952647669,1637.64880126088,1540.41372697811,1482.83576973643
"61","Sun, Dec 27, 2015",1673.54639761473,1655.62274158268,1238.06390512838,1680.39662919879,1443.57417808914,1855.92499600125,1594.72931954035,1272.78136815853,1499.84974354799,2195.97752104262,1647.43690930401,1617.32353584481,1761.77466641617,948.601386298856,1501.09412334617,1543.26606959602,1278.56880003736,1174.39093955308,1326.65623262565,1181.43366995716,1830.5821143916,1359.90159991441,864.416796156586,1403.78525981422,1500.26886403321,1302.56220835412,2126.19952647669,1637.64880126088,1540.41372697811,1482.83576973643
"62","Mon, Dec 28, 2015",1666.12691434829,1655.62274158268,1241.07542242992,1692.67699510123,1448.99832928948,1864.573257383,1608.12913420217,1272.78136815853,1499.84974354799,2213.49122578265,1647.43690930401,1624.74301911125,1781.72088088921,936.321020396419,1501.09412334617,1540.25455229448,1265.16898537555,1166.02730820594,1313.32902913604,1181.43366995716,1830.5821143916,1373.22880340402,856.768927974502,1395.13699843248,1500.26886403321,1285.04850361409,2134.56315782383,1632.22465006053,1548.06159516019,1462.88955526339
"63","Tue, Dec 29, 2015",1674.15517870648,1655.62274158268,1241.07542242992,1692.67699510123,1448.99832928948,1874.73264750581,1608.12913420217,1262.62197803573,1495.02616248542,2213.49122578265,1639.40864494581,1624.74301911125,1781.72088088921,936.321020396419,1510.81799043893,1530.53068520172,1253.75896081629,1166.02730820594,1313.32902913604,1186.25725101973,1841.99213895086,1373.22880340402,856.768927974502,1395.13699843248,1500.26886403321,1285.04850361409,2134.56315782383,1632.22465006053,1548.06159516019,1462.88955526339
"64","Wed, Dec 30, 2015",1674.15517870648,1654.95280376641,1231.40467446673,1684.45984638535,1452.30453148572,1874.73264750581,1610.59646985414,1252.06317721756,1495.02616248542,2211.02389013068,1639.40864494581,1621.43681691502,1789.93802960509,936.990958212689,1510.81799043893,1530.53068520172,1253.75896081629,1170.20693101789,1313.32902913604,1186.25725101973,1841.99213895086,1382.89955136721,858.445828142838,1367.48146410618,1510.82766485138,1283.37160344575,2162.21869215014,1638.90384857518,1543.88197234824,1456.21035674874
"65","Thu, Dec 31, 2015",1674.15517870648,1654.95280376641,1231.40467446673,1684.45984638535,1452.30453148572,1874.73264750581,1610.59646985414,1252.06317721756,1519.82171867633,2219.39191542109,1631.0406196554,1619.51043216119,1800.45761402821,936.990958212689,1510.81799043893,1530.53068520172,1255.68534557013,1145.41137482698,1302.80944471292,1186.25725101973,1850.12815288262,1382.89955136721,858.445828142838,1359.34545017441,1498.703247008,1283.37160344575,2162.21869215014,1638.90384857518,1556.00639019162,1456.21035674874
"66","Fri, Jan 1, 2016",1674.15517870648,1654.95280376641,1231.40467446673,1674.24593588555,1478.07439069246,1874.73264750581,1593.76704659948,1252.06317721756,1519.82171867633,2219.39191542109,1631.0406196554,1619.51043216119,1800.45761402821,947.401575236639,1510.81799043893,1547.36010845638,1255.68534557013,1145.41137482698,1302.80944471292,1160.48739181298,1850.12815288262,1370.55534121103,848.035211118888,1359.34545017441,1498.703247008,1283.37160344575,2162.21869215014,1649.11775907497,1556.00639019162,1468.55456690492
"67","Sat, Jan 2, 2016",1674.15517870648,1653.59463669158,1232.76284154156,1653.91609131298,1478.07439069246,1899.237011167,1590.30704975079,1246.0547926907,1506.98598177881,2225.40029994795,1611.70849782079,1632.34616905871,1824.67206227142,947.401575236639,1503.697492504,1547.36010845638,1268.15062527083,1132.94609512627,1306.26944156161,1160.48739181298,1870.4579974552,1346.05097754984,823.820762875676,1342.84317949936,1498.703247008,1299.8738741208,2181.55081398474,1649.11775907497,1563.12688812655,1468.55456690492
"68","Sun, Jan 3, 2016",1671.65841578259,1653.59463669158,1232.76284154156,1653.91609131298,1481.11938310757,1899.237011167,1590.30704975079,1235.62540535466,1506.98598177881,2225.40029994795,1611.70849782079,1632.34616905871,1824.67206227142,952.45426947605,1503.697492504,1567.50519105662,1268.15062527083,1132.94609512627,1306.26944156161,1162.98415473687,1870.4579974552,1346.05097754984,823.820762875676,1337.79048525995,1509.13263434404,1299.8738741208,2181.55081398474,1646.07276665986,1563.12688812655,1448.40948430468
"69","Mon, Jan 4, 2016",1671.65841578259,1666.9723856317,1219.38509260144,1640.89919930019,1481.11938310757,1921.38529148564,1590.30704975079,1235.62540535466,1530.35686994652,2238.41719196073,1617.00574915053,1627.09440199094,1824.67206227142,952.45426947605,1515.81128516155,1572.75695812439,1246.11054058449,1128.4918363004,1306.26944156161,1162.98415473687,1868.91208318679,1322.68008938213,828.275021701552,1337.79048525995,1497.0188416865,1301.41978838921,2203.59089867108,1623.92448634121,1557.82963679681,1448.40948430468
"70","Tue, Jan 5, 2016",1670.33424047965,1666.9723856317,1219.38509260144,1640.89919930019,1494.91981574266,1921.38529148564,1595.49010341703,1235.62540535466,1530.35686994652,2255.11425722617,1617.00574915053,1627.09440199094,1824.67206227142,935.757204210617,1515.81128516155,1572.75695812439,1232.3101079494,1128.4918363004,1306.26944156161,1164.30833003981,1868.91208318679,1322.68008938213,828.275021701552,1337.79048525995,1497.0188416865,1296.23673472298,2203.59089867108,1623.92448634121,1557.82963679681,1448.40948430468
"71","Wed, Jan 6, 2016",1670.33424047965,1662.02742231872,1199.21757437413,1636.62645460111,1494.91981574266,1931.91360742322,1608.78434686254,1243.19188183686,1535.3018332595,2255.11425722617,1617.00574915053,1640.4364780817,1839.82322221405,935.757204210617,1496.04368621547,1570.41123764385,1232.3101079494,1120.9253598182,1292.9751981161,1166.65405052036,1888.67968213286,1309.33801329137,828.275021701552,1342.06322995903,1481.86768174387,1296.23673472298,2227.03694574879,1644.09200456852,1534.38358971911,1437.88116836711
"72","Thu, Jan 7, 2016",1694.99454097761,1655.18209262722,1199.21757437413,1636.62645460111,1501.76514543415,1931.91360742322,1608.78434686254,1243.19188183686,1535.3018332595,2255.11425722617,1627.48122585176,1640.4364780817,1839.82322221405,928.497502013178,1496.04368621547,1570.41123764385,1232.3101079494,1120.9253598182,1292.9751981161,1166.65405052036,1888.67968213286,1309.33801329137,803.614721203591,1342.06322995903,1481.86768174387,1303.49643692042,2227.03694574879,1644.09200456852,1523.90811301787,1437.88116836711
"73","Fri, Jan 8, 2016",1694.99454097761,1655.18209262722,1189.9309609479,1636.62645460111,1501.76514543415,1955.60899940083,1607.44224533568,1232.55228887276,1535.3018332595,2275.12095854236,1627.48122585176,1650.13719689855,1839.82322221405,921.372165428017,1506.68327917958,1582.51405362927,1233.65220947627,1097.22996784058,1283.27447929925,1162.47120659673,1895.80501871802,1318.6246267176,803.614721203591,1329.96041397361,1461.86098042767,1303.49643692042,2231.21978967241,1656.89608862217,1523.90811301787,1425.07708431346
"74","Sat, Jan 9, 2016",1711.4082962409,1655.18209262722,1173.24963762199,1620.82900203863,1485.35139017086,1955.60899940083,1607.44224533568,1232.55228887276,1551.98315658541,2288.16664831592,1627.48122585176,1650.13719689855,1855.62067477654,921.372165428017,1506.68327917958,1569.67070600089,1233.65220947627,1097.22996784058,1283.27447929925,1162.47120659673,1895.80501871802,1309.38127149876,789.157219627018,1329.96041397361,1461.86098042767,1290.45074714686,2231.21978967241,1671.35359019874,1536.75146064625,1434.3204395323
"75","Sun, Jan 10, 2016",1711.4082962409,1651.01744966202,1173.24963762199,1619.05575022785,1485.35139017086,1966.33230794263,1617.87189204663,1234.32554068354,1551.98315658541,2288.16664831592,1634.0370612741,1643.58136147622,1862.63128901402,906.215870334568,1510.84792214478,1569.67070600089,1222.89386483707,1086.80032112962,1276.26386506176,1173.22955123593,1893.93771150019,1309.38127149876,778.433911085217,1329.96041397361,1463.72828764551,1290.45074714686,2231.21978967241,1671.35359019874,1551.9077557397,1434.3204395323
"76","Mon, Jan 11, 2016",1711.4082962409,1651.01744966202,1151.35372849864,1619.05575022785,1473.89775440448,1966.33230794263,1617.87189204663,1234.32554068354,1551.98315658541,2298.96730537405,1634.0370612741,1643.58136147622,1862.63128901402,906.215870334568,1510.84792214478,1558.87004894276,1222.89386483707,1086.80032112962,1276.26386506176,1173.22955123593,1893.93771150019,1309.38127149876,778.433911085217,1329.96041397361,1463.72828764551,1290.45074714686,2253.11569879576,1671.35359019874,1551.9077557397,1445.77407529868
