"","X.1","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp"
"13",13,13,"11/19/16","@","MIL","W",124,121,42,95,0.442,14,38,0.368,26,32,0.813,18,45,30,8,5,12,25,15.2666666666667,46,89,0.517,10,20,0.5,19,25,0.76,10,41,27,7,1,13,23,12.59
"14",14,14,"11/21/16","@","IND","W",120,83,40,90,0.444,13,36,0.361,27,32,0.844,12,60,31,9,10,12,17,13.8,33,103,0.32,6,23,0.261,11,12,0.917,15,49,13,5,4,11,23,9.3625
"15",15,15,"11/23/16","","LAL","W",149,106,53,86,0.616,19,36,0.528,24,35,0.686,6,48,47,7,5,10,20,14.38,40,93,0.43,8,20,0.4,18,22,0.818,7,37,22,5,1,11,25,8.96
"16",16,16,"11/25/16","@","LAL","W",109,85,43,83,0.518,11,28,0.393,12,17,0.706,4,44,31,10,10,17,21,14.19,32,90,0.356,5,22,0.227,16,23,0.696,14,45,20,12,3,18,16,8.78888888888889
"17",17,17,"11/26/16","","MIN","W",115,102,45,81,0.556,11,22,0.5,14,17,0.824,12,45,25,9,8,18,14,13.5,41,89,0.461,10,35,0.286,10,12,0.833,8,32,22,8,3,13,15,16.7714285714286
"18",18,18,"11/28/16","","ATL","W",105,100,37,85,0.435,12,35,0.343,19,24,0.792,7,41,25,6,10,14,20,16.3875,36,86,0.419,7,29,0.241,21,30,0.7,14,51,20,11,4,18,22,11.4666666666667
"19",19,19,"12/1/16","","HOU","L",127,132,43,104,0.413,12,44,0.273,29,37,0.784,13,54,31,12,7,17,27,17.1,48,108,0.444,14,44,0.318,22,30,0.733,15,56,26,11,4,19,28,14.4
"20",20,20,"12/3/16","","PHO","W",138,109,49,78,0.628,14,21,0.667,26,34,0.765,6,38,37,9,5,17,19,14.72,41,91,0.451,11,32,0.344,16,21,0.762,14,36,24,8,2,14,29,11.47
"21",21,21,"12/5/16","","IND","W",142,106,54,104,0.519,14,37,0.378,20,26,0.769,16,54,45,12,13,11,22,13.4727272727273,35,85,0.412,3,15,0.2,33,35,0.943,9,40,20,10,5,14,21,12.3
"22",22,22,"12/7/16","@","LAC","W",115,98,42,89,0.472,7,31,0.226,24,29,0.828,12,46,32,11,5,10,24,15.4666666666667,36,92,0.391,8,26,0.308,18,24,0.75,17,47,15,3,2,13,24,13.6111111111111
"23",23,23,"12/8/16","@","UTA","W",106,99,39,80,0.488,12,29,0.414,16,23,0.696,9,47,26,10,4,16,23,15.2222222222222,37,89,0.416,10,38,0.263,15,21,0.714,12,46,20,8,2,15,22,9.7625
"24",24,24,"12/10/16","@","MEM","L",89,110,34,77,0.442,9,27,0.333,12,20,0.6,10,42,15,6,8,23,23,13.6222222222222,38,87,0.437,8,26,0.308,26,29,0.897,11,47,23,10,5,10,19,10.0666666666667
"25",25,25,"12/11/16","@","MIN","W",116,108,38,83,0.458,13,32,0.406,27,30,0.9,6,37,30,9,4,8,24,15.7375,36,81,0.444,9,24,0.375,27,36,0.75,16,51,17,3,2,14,21,14.55
"26",26,26,"12/13/16","@","NOP","W",113,109,42,95,0.442,14,34,0.412,15,19,0.789,9,45,30,6,5,12,12,15.0888888888889,39,82,0.476,14,35,0.4,17,21,0.81,6,45,26,12,11,17,18,12.6
"27",27,27,"12/15/16","","NYK","W",103,90,45,96,0.469,9,32,0.281,4,8,0.5,15,57,41,7,10,17,17,13.1727272727273,38,93,0.409,5,21,0.238,9,19,0.474,14,49,19,10,5,11,10,9.82
"28",28,28,"12/17/16","","POR","W",135,90,51,87,0.586,14,28,0.5,19,26,0.731,9,56,36,7,5,15,16,13.4727272727273,34,86,0.395,8,28,0.286,14,20,0.7,7,31,16,7,4,11,19,10.5727272727273
"29",29,29,"12/20/16","","UTA","W",104,74,40,90,0.444,9,23,0.391,15,17,0.882,9,50,24,13,3,10,18,13.8,27,76,0.355,9,30,0.3,11,20,0.55,10,44,13,5,3,23,17,10.3818181818182
"30",30,30,"12/22/16","@","BRK","W",117,101,47,104,0.452,12,37,0.324,11,14,0.786,11,51,29,19,7,12,19,13.7111111111111,38,86,0.442,13,35,0.371,12,16,0.75,7,46,22,6,6,26,15,11.98
"31",31,31,"12/23/16","@","DET","W",119,113,43,77,0.558,11,27,0.407,22,24,0.917,4,41,35,9,2,22,21,15.4666666666667,43,85,0.506,10,29,0.345,17,28,0.607,5,36,22,12,3,13,22,12.4333333333333
"32",32,32,"12/25/16","@","CLE","L",108,109,37,77,0.481,9,30,0.3,25,29,0.862,5,42,25,8,4,19,24,16.6,37,95,0.389,12,35,0.343,23,32,0.719,18,44,20,14,2,12,19,14.8625
"33",33,33,"12/28/16","","TOR","W",121,111,46,81,0.568,14,23,0.609,15,18,0.833,9,51,33,4,9,20,16,15.4666666666667,40,103,0.388,13,35,0.371,18,22,0.818,19,45,24,13,6,7,18,14.1
"34",34,34,"12/30/16","","DAL","W",108,99,42,84,0.5,11,33,0.333,13,15,0.867,4,43,31,5,4,13,12,14.72,39,93,0.419,8,32,0.25,13,15,0.867,11,40,22,11,7,10,12,10.7818181818182
"35",35,35,"1/2/17","","DEN","W",127,119,50,95,0.526,11,25,0.44,16,21,0.762,12,43,33,7,2,13,14,15.4666666666667,48,101,0.475,9,35,0.257,14,18,0.778,16,48,33,10,2,14,21,14.6
"36",36,36,"1/4/17","","POR","W",125,117,44,87,0.506,13,36,0.361,24,29,0.828,8,39,31,14,9,15,20,15.4666666666667,40,89,0.449,12,26,0.462,25,28,0.893,11,44,23,8,5,17,26,11.5125
"37",37,37,"1/6/17","","MEM","L",119,128,41,83,0.494,8,30,0.267,29,39,0.744,7,44,23,7,5,16,21,16.6,50,103,0.485,13,33,0.394,15,19,0.789,14,47,29,13,0,12,28,12.3222222222222
"38",38,38,"1/8/17","@","SAC","W",117,106,45,89,0.506,10,29,0.345,17,20,0.85,13,46,33,11,6,17,22,16.6,36,74,0.486,11,28,0.393,23,29,0.793,1,31,21,13,5,18,17,13.3111111111111
"39",39,39,"1/10/17","","MIA","W",107,95,39,86,0.453,11,27,0.407,18,22,0.818,5,48,28,6,7,11,16,13.9777777777778,38,90,0.422,6,30,0.2,13,17,0.765,6,46,25,6,4,11,22,13.55
"40",40,40,"1/12/17","","DET","W",127,107,50,89,0.562,15,29,0.517,12,18,0.667,6,37,39,14,4,18,14,16.3875,43,88,0.489,6,28,0.214,15,20,0.75,9,40,20,10,4,19,19,10.8222222222222
"41",41,41,"1/16/17","","CLE","W",126,91,46,91,0.505,15,34,0.441,19,24,0.792,11,58,37,10,11,16,22,15.4666666666667,31,88,0.352,9,34,0.265,20,27,0.741,7,35,11,7,4,15,21,14.3444444444444
"42",42,42,"1/18/17","","OKC","W",121,100,46,85,0.541,10,21,0.476,19,27,0.704,11,46,35,11,8,18,16,15.4666666666667,38,90,0.422,8,28,0.286,16,19,0.842,13,36,23,11,6,18,22,11.0444444444444
"43",43,43,"1/20/17","@","HOU","W",125,108,47,89,0.528,15,38,0.395,16,21,0.762,8,41,30,8,7,14,18,15.0666666666667,43,96,0.448,7,35,0.2,15,18,0.833,13,41,26,8,3,14,17,14.6375
"44",44,44,"1/22/17","@","ORL","W",118,98,42,89,0.472,19,42,0.452,15,19,0.789,13,52,27,8,4,18,15,15.2111111111111,42,96,0.438,7,28,0.25,7,16,0.438,12,41,25,9,7,12,21,12.5375
"45",45,45,"1/23/17","@","MIA","L",102,105,41,88,0.466,8,30,0.267,12,20,0.6,7,43,27,9,4,14,20,14.5444444444444,38,86,0.442,13,30,0.433,16,27,0.593,11,45,20,9,4,13,19,11.8888888888889
"46",46,46,"1/25/17","@","CHO","W",113,103,39,82,0.476,11,28,0.393,24,27,0.889,5,41,23,7,14,12,19,16.1625,38,92,0.413,7,23,0.304,20,21,0.952,12,43,26,6,6,14,18,13.0375
"47",47,47,"1/28/17","","LAC","W",144,98,57,92,0.62,17,34,0.5,13,16,0.813,9,48,35,9,7,11,17,13.4727272727273,36,82,0.439,12,28,0.429,14,22,0.636,8,32,24,7,2,14,18,11.25
"48",48,48,"1/29/17","@","POR","W",113,111,36,79,0.456,8,26,0.308,33,39,0.846,8,39,28,13,6,18,18,13.8125,46,93,0.495,10,27,0.37,9,12,0.75,9,42,26,11,2,18,24,14.2125
"49",49,49,"2/1/17","","CHO","W",126,111,47,96,0.49,21,48,0.438,11,14,0.786,9,47,35,9,13,10,18,15.6875,39,88,0.443,9,31,0.29,24,26,0.923,6,45,33,4,3,10,14,12.3555555555556
"50",50,50,"2/2/17","@","LAC","W",133,120,52,99,0.525,14,34,0.412,15,18,0.833,15,46,38,10,2,11,26,13.7125,40,80,0.5,10,25,0.4,30,39,0.769,9,37,24,7,7,15,18,13.25
"51",51,51,"2/4/17","@","SAC","L",106,109,36,87,0.414,15,44,0.341,19,24,0.792,7,40,22,10,10,17,17,15.725,43,88,0.489,7,23,0.304,16,19,0.842,8,54,25,11,4,16,18,11.9888888888889
"52",52,52,"2/8/17","","CHI","W",123,92,48,85,0.565,15,28,0.536,12,13,0.923,5,45,37,9,5,12,17,14.6888888888889,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17,8.88181818181818
"53",53,53,"2/10/17","@","MEM","W",122,107,39,77,0.506,15,33,0.455,29,38,0.763,5,34,31,14,13,12,26,15.725,34,87,0.391,9,26,0.346,30,37,0.811,18,47,20,6,4,18,28,12.01
"54",54,54,"2/11/17","@","OKC","W",130,114,46,87,0.529,13,31,0.419,25,35,0.714,10,40,28,10,3,11,22,14.6888888888889,40,83,0.482,6,24,0.25,28,36,0.778,12,43,20,7,8,19,23,13.0428571428571
"55",55,55,"2/13/17","@","DEN","L",110,132,45,92,0.489,8,32,0.25,12,13,0.923,4,27,25,12,6,9,13,12.08,48,88,0.545,24,41,0.585,12,16,0.75,14,52,34,6,1,22,14,11.9285714285714
"56",56,56,"2/15/17","","SAC","W",109,86,41,84,0.488,13,36,0.361,14,21,0.667,6,46,32,10,10,8,16,13.68,33,89,0.371,7,24,0.292,13,17,0.765,12,50,23,4,6,18,17,11
"57",57,57,"2/23/17","","LAC","W",123,113,43,81,0.531,13,26,0.5,24,26,0.923,10,53,31,11,11,21,27,14.54,38,93,0.409,11,28,0.393,26,37,0.703,10,38,23,11,0,14,16,13.25
"58",58,58,"2/25/17","","BRK","W",112,95,42,100,0.42,11,31,0.355,17,22,0.773,13,52,30,10,11,11,17,12.16,38,94,0.404,8,28,0.286,11,17,0.647,11,52,25,8,3,16,20,11.21
"59",59,59,"2/27/17","@","PHI","W",119,108,40,89,0.449,6,29,0.207,33,39,0.846,16,45,31,14,4,13,18,16.6,37,82,0.451,10,34,0.294,24,27,0.889,12,42,24,11,3,22,25,10.8333333333333
"60",60,60,"2/28/17","@","WAS","L",108,112,39,84,0.464,8,29,0.276,22,27,0.815,13,41,28,10,6,19,23,13.4,41,91,0.451,12,28,0.429,18,20,0.9,17,46,29,11,6,19,22,14.1285714285714
"61",61,61,"3/2/17","@","CHI","L",87,94,34,88,0.386,6,30,0.2,13,14,0.929,6,41,23,10,6,15,18,13.0555555555556,36,82,0.439,5,19,0.263,17,21,0.81,7,49,19,9,5,15,15,10.8545454545455
"62",62,62,"3/5/17","@","NYK","W",112,105,40,88,0.455,13,35,0.371,19,23,0.826,11,35,21,11,3,8,18,13.0555555555556,39,83,0.47,7,22,0.318,20,25,0.8,12,47,18,5,6,15,20,11.15
"63",63,63,"3/6/17","@","ATL","W",119,111,41,87,0.471,20,44,0.455,17,22,0.773,13,43,33,10,4,14,22,12.39,38,82,0.463,13,28,0.464,22,31,0.71,14,47,19,6,6,19,23,12.225
"64",64,64,"3/8/17","","BOS","L",86,99,37,84,0.44,6,30,0.2,6,9,0.667,12,46,23,8,12,17,20,13.0555555555556,37,84,0.44,10,29,0.345,15,19,0.789,9,45,28,12,1,12,10,13.13
"65",65,65,"3/10/17","@","MIN","L",102,103,41,88,0.466,7,24,0.292,13,17,0.765,12,43,25,9,5,12,21,13.0111111111111,39,88,0.443,4,14,0.286,21,27,0.778,14,46,21,6,3,11,18,13.4
"66",66,66,"3/11/17","@","SAS","L",85,107,33,92,0.359,5,17,0.294,14,23,0.609,20,49,19,10,4,15,16,7.1375,40,77,0.519,12,27,0.444,15,18,0.833,7,46,27,6,7,18,18,9.13636363636364
"67",67,67,"3/14/17","","PHI","W",106,104,32,88,0.364,14,32,0.438,28,35,0.8,13,43,24,12,11,18,24,12.39,39,89,0.438,8,27,0.296,18,27,0.667,13,52,28,10,10,21,26,10.8333333333333
"68",68,68,"3/16/17","","ORL","W",122,92,50,87,0.575,10,26,0.385,12,23,0.522,7,47,36,14,9,12,18,12.39,35,94,0.372,7,27,0.259,15,21,0.714,16,49,15,7,4,19,21,10.4363636363636
"69",69,69,"3/18/17","","MIL","W",117,92,45,75,0.6,12,23,0.522,15,19,0.789,6,44,30,5,6,12,16,11.9909090909091,36,89,0.404,9,27,0.333,11,14,0.786,12,35,19,8,7,11,17,11.29
"70",70,70,"3/20/17","@","OKC","W",111,95,40,83,0.482,15,33,0.455,16,21,0.762,9,46,28,8,8,16,22,11.9909090909091,37,87,0.425,4,21,0.19,17,31,0.548,12,40,18,10,2,11,19,12.0727272727273
"71",71,71,"3/21/17","@","DAL","W",112,87,43,78,0.551,13,30,0.433,13,16,0.813,4,46,34,10,2,16,20,12.3444444444444,33,92,0.359,11,34,0.324,10,12,0.833,13,39,24,8,2,11,14,13.0333333333333
"72",72,72,"3/24/17","","SAC","W",114,100,44,89,0.494,10,31,0.323,16,18,0.889,13,44,37,14,8,12,15,11.9909090909091,40,83,0.482,10,21,0.476,10,13,0.769,6,37,27,7,4,19,16,9.06
"73",73,73,"3/26/17","","MEM","W",106,94,39,71,0.549,17,31,0.548,11,15,0.733,7,37,30,9,4,18,15,12.39,38,85,0.447,8,29,0.276,10,15,0.667,13,37,21,11,0,13,13,10.9888888888889
"74",74,74,"3/28/17","@","HOU","W",113,106,45,88,0.511,11,41,0.268,12,16,0.75,8,44,33,9,7,16,29,12.39,33,85,0.388,5,31,0.161,35,39,0.897,10,38,20,9,2,14,14,15.7375
"75",75,75,"3/29/17","@","SAS","W",110,98,43,85,0.506,13,26,0.5,11,11,1,10,35,31,7,7,15,22,12.73,34,83,0.41,9,24,0.375,21,26,0.808,16,42,20,9,9,15,12,13.88
"76",76,76,"3/31/17","","HOU","W",107,98,43,95,0.453,11,32,0.344,10,14,0.714,13,43,27,10,14,10,20,12.73,34,91,0.374,12,37,0.324,18,23,0.783,18,48,20,6,3,13,12,15.775
"77",77,77,"4/2/17","","WAS","W",139,115,50,88,0.568,16,36,0.444,23,26,0.885,10,44,34,7,10,16,20,12.39,43,92,0.467,10,27,0.37,19,25,0.76,9,38,28,9,3,14,20,13.4875
"78",78,78,"4/4/17","","MIN","W",121,107,44,84,0.524,14,32,0.438,19,24,0.792,8,40,33,9,7,13,19,13.2555555555556,41,96,0.427,4,19,0.211,21,26,0.808,19,50,22,9,3,13,19,12.34
"79",79,79,"4/5/17","@","PHO","W",120,111,45,89,0.506,13,30,0.433,17,24,0.708,7,39,25,13,9,15,19,10.9777777777778,43,103,0.417,7,27,0.259,18,26,0.692,20,55,26,13,2,16,22,9.7
"80",80,80,"4/8/17","","NOP","W",123,101,49,96,0.51,10,33,0.303,15,16,0.938,14,53,37,2,4,9,15,12.66,42,86,0.488,5,21,0.238,12,19,0.632,6,34,24,3,1,8,15,9.23333333333333
"81",81,81,"4/10/17","","UTA","L",99,105,39,80,0.488,9,25,0.36,12,17,0.706,8,42,25,5,6,13,17,13.38,41,92,0.446,13,35,0.371,10,15,0.667,14,49,29,8,3,11,17,10.5
"82",82,82,"4/12/17","","LAL","W",109,94,41,90,0.456,12,36,0.333,15,22,0.682,14,54,26,14,8,20,17,12.37,41,93,0.441,4,17,0.235,8,14,0.571,11,40,23,13,2,18,22,9.05
