"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"15",15,"2016-11-22","@","DEN","L",107,110,43,95,0.453,6,18,0.333,15,18,0.833,10,48,22,6,11,6,18,12.9,1967.64237484828,43,100,0.43,10,22,0.455,14,17,0.824,17,55,26,5,6,10,14,13.72,1116.25194597569
"16",16,"2016-11-25","@","PHI","W",105,89,40,90,0.444,6,21,0.286,19,26,0.731,11,51,24,10,5,12,17,12.4111111111111,1973.08060123792,31,78,0.397,9,22,0.409,18,22,0.818,8,48,18,7,8,19,21,10.9090909090909,474.293080509196
"17",17,"2016-11-30","","LAL","L",90,96,32,91,0.352,4,21,0.19,22,29,0.759,14,46,22,15,11,14,26,13.3,1964.93963535416,33,81,0.407,2,8,0.25,28,41,0.683,18,60,17,12,3,23,24,10.725,582.128646684108
"18",18,"2016-12-02","","CLE","W",111,105,47,96,0.49,3,18,0.167,14,17,0.824,16,49,31,11,4,12,16,13.9857142857143,1959.96412896519,45,83,0.542,10,26,0.385,5,10,0.5,6,33,30,5,1,18,15,15.35,2390.90472423873
"19",19,"2016-12-03","@","DAL","L",82,107,32,71,0.451,3,13,0.231,15,21,0.714,11,43,9,4,5,20,22,11.05,1931.8686065487,40,87,0.46,13,31,0.419,14,18,0.778,13,42,31,11,2,10,19,9.47777777777778,1374.97598907998
"20",20,"2016-12-05","","POR","L",110,112,35,83,0.422,7,23,0.304,33,38,0.868,15,50,16,8,11,15,17,12.05,1924.44314091878,45,93,0.484,9,24,0.375,13,18,0.722,10,38,25,9,8,9,27,13.4,1532.99940209738
"21",21,"2016-12-06","@","DET","L",91,102,33,75,0.44,2,15,0.133,23,32,0.719,9,45,15,6,7,14,20,13.275,1924.44314091878,40,88,0.455,8,21,0.381,14,21,0.667,9,44,24,10,5,9,23,12.1444444444444,1507.95842067073
"22",22,"2016-12-08","","SAS","W",95,91,35,80,0.438,4,17,0.235,21,27,0.778,10,50,24,7,5,19,13,12.6777777777778,1936.23974143315,39,97,0.402,9,28,0.321,4,5,0.8,11,44,21,11,8,12,18,13.88,2592.03266050157
"23",23,"2016-12-10","","MIA","W",105,100,38,84,0.452,1,8,0.125,28,31,0.903,12,47,17,8,6,11,15,13.7625,1943.84535204476,42,91,0.462,5,20,0.25,11,18,0.611,14,43,25,5,5,12,22,12.5111111111111,1498.15291894944
"24",24,"2016-12-13","","MIN","L",94,99,38,87,0.437,4,15,0.267,14,19,0.737,13,42,20,7,6,9,16,11.9222222222222,1943.41943799921,38,86,0.442,6,21,0.286,17,22,0.773,14,48,24,3,8,14,14,14.475,846.03142498491
"25",25,"2016-12-15","@","MIL","L",97,108,35,74,0.473,5,19,0.263,22,29,0.759,6,41,23,5,3,16,16,12.4333333333333,1943.41943799921,45,95,0.474,11,20,0.55,7,13,0.538,13,42,32,8,5,8,20,12.7666666666667,1095.92670048607
"26",26,"2016-12-16","","MIL","L",69,95,28,92,0.304,5,21,0.238,8,15,0.533,19,50,17,7,3,12,14,11.59,1948.2395467358,38,82,0.463,10,25,0.4,9,13,0.692,11,53,26,7,4,11,14,12.7666666666667,1103.97294042146
"27",27,"2016-12-19","","DET","W",113,82,49,82,0.598,8,16,0.5,7,7,1,9,46,34,9,5,13,13,12.23,1942.83692189503,34,83,0.41,3,23,0.13,11,13,0.846,10,32,19,8,3,11,8,11.43,1490.6931487784
"28",28,"2016-12-21","","WAS","L",97,107,38,95,0.4,6,21,0.286,15,19,0.789,17,49,25,4,5,14,18,13.5875,1942.5696146386,43,82,0.524,3,18,0.167,18,25,0.72,6,44,23,7,3,10,20,11.9625,1407.78444313053
"29",29,"2016-12-23","@","CHO","L",91,103,38,96,0.396,7,22,0.318,8,10,0.8,17,52,20,5,6,9,20,13,1947.24948527411,37,84,0.44,5,18,0.278,24,28,0.857,12,48,25,6,13,10,8,13.1444444444444,1373.45371690299
"30",30,"2016-12-25","@","SAS","L",100,119,39,86,0.453,7,18,0.389,15,20,0.75,14,38,20,9,1,14,19,13,1947.24948527411,48,85,0.565,9,18,0.5,14,19,0.737,11,43,30,7,3,13,19,13.88,2675.76097795858
"31",31,"2016-12-26","","IND","W",90,85,32,83,0.386,6,25,0.24,20,28,0.714,16,48,17,10,3,13,15,12.9777777777778,1945.67020347792,34,81,0.42,9,25,0.36,8,10,0.8,9,40,26,5,5,16,21,14.0857142857143,1603.46195488364
"32",32,"2016-12-28","","BRK","W",101,99,35,88,0.398,3,13,0.231,28,29,0.966,17,54,20,8,8,18,17,13.0888888888889,1952.33028739042,37,86,0.43,13,33,0.394,12,16,0.75,9,37,21,9,6,14,22,10.97,676.750092977423
"33",33,"2016-12-30","@","IND","L",101,111,35,84,0.417,6,23,0.261,25,31,0.806,15,47,17,8,5,13,23,13.0888888888889,1963.13117672292,39,81,0.481,7,19,0.368,26,30,0.867,8,42,26,7,6,11,22,12.6777777777778,1611.46263050668
"34",34,"2016-12-31","","MIL","L",96,116,33,83,0.398,10,27,0.37,20,28,0.714,14,37,23,9,5,11,21,12.3333333333333,1963.13117672292,43,76,0.566,9,15,0.6,21,27,0.778,8,42,29,7,8,12,19,13.275,1091.11185959567
"35",35,"2017-01-02","","CHO","W",118,111,42,90,0.467,7,23,0.304,27,29,0.931,15,45,23,10,9,10,17,11.1,1963.54206142098,41,83,0.494,9,19,0.474,20,22,0.909,7,34,24,7,3,14,19,12.3777777777778,1349.09706055743
"36",36,"2017-01-04","@","CLE","W",106,94,41,85,0.482,13,30,0.433,11,15,0.733,12,43,23,8,3,12,18,12.3333333333333,1981.37753726774,34,83,0.41,8,25,0.32,18,24,0.75,16,44,13,6,2,15,16,9.31111111111111,2545.73548183006
"37",37,"2017-01-07","","TOR","W",123,118,38,97,0.392,11,28,0.393,36,39,0.923,17,60,25,5,2,14,27,12.3333333333333,2006.99870025635,37,85,0.435,8,31,0.258,36,43,0.837,6,41,20,11,5,10,22,13.8875,2083.57056491163
"38",38,"2017-01-09","","OKC","L",94,109,34,83,0.41,7,19,0.368,19,22,0.864,9,38,18,7,2,11,13,11.95,2006.99870025635,47,83,0.566,7,24,0.292,8,11,0.727,6,42,30,5,5,12,17,11.85,2253.30759419425
"39",39,"2017-01-10","@","WAS","L",99,101,35,88,0.398,10,27,0.37,19,21,0.905,12,44,19,10,2,17,18,8.85,2022.51869925813,42,83,0.506,11,22,0.5,6,9,0.667,7,42,24,8,6,21,24,14.4,1439.79212021101
"40",40,"2017-01-12","@","NYK","L",89,104,35,89,0.393,3,18,0.167,16,21,0.762,14,43,20,5,4,12,12,10.13,2022.51869925813,44,92,0.478,7,23,0.304,9,11,0.818,17,48,21,3,7,12,17,10.8222222222222,852.880467021992
"41",41,"2017-01-14","","NOP","W",107,99,43,101,0.426,8,20,0.4,13,23,0.565,21,63,22,10,6,10,20,12.7,2019.04474037645,39,84,0.464,7,23,0.304,14,21,0.667,6,42,27,3,6,11,19,12.7555555555556,1130.9664443164
"42",42,"2017-01-15","@","MEM","W",108,104,40,78,0.513,4,17,0.235,24,35,0.686,6,47,18,8,5,12,14,10.89,2032.41317273822,40,95,0.421,11,32,0.344,13,13,1,13,50,24,6,3,10,22,13.2125,1467.00405155249
"43",43,"2017-01-17","","DAL","L",98,99,37,82,0.451,6,14,0.429,18,22,0.818,11,43,23,6,3,13,22,12.2666666666667,2036.545983169,37,78,0.474,11,28,0.393,14,18,0.778,6,36,27,5,2,12,21,12.9,1348.25853240795
"44",44,"2017-01-20","@","ATL","L",93,102,34,81,0.42,7,28,0.25,18,19,0.947,12,41,18,12,5,24,17,11.0923076923077,2045.82842308166,39,82,0.476,9,22,0.409,15,19,0.789,10,40,23,16,3,19,19,9.94,2045.82842308166
"45",45,"2017-01-21","","SAC","W",102,99,34,83,0.41,6,17,0.353,28,33,0.848,14,48,22,7,7,11,18,12.2,2057.78210530877,37,84,0.44,9,26,0.346,16,21,0.762,9,40,20,7,5,9,23,12.3555555555556,1024.40177792145
"46",46,"2017-01-24","@","ORL","W",100,92,35,77,0.455,7,22,0.318,23,30,0.767,6,44,12,13,6,13,19,12.27,2043.73568011792,35,85,0.412,7,22,0.318,15,20,0.75,12,48,18,7,2,19,18,11.3333333333333,914.080784472804
"47",47,"2017-01-25","","ATL","L",114,119,43,94,0.457,8,27,0.296,20,26,0.769,13,42,18,6,5,6,16,12.1111111111111,2052.60748275007,43,83,0.518,17,30,0.567,16,19,0.842,6,39,29,5,5,13,20,11.325,2052.60748275007
"48",48,"2017-01-27","","MIA","L",88,100,33,79,0.418,3,13,0.231,19,25,0.76,9,43,19,7,9,20,12,12.27,2050.09132773294,41,89,0.461,9,24,0.375,9,11,0.818,7,41,25,13,2,10,17,9.4,1482.07384402355
"49",49,"2017-01-29","","PHI","W",121,108,45,89,0.506,8,14,0.571,23,28,0.821,10,49,29,8,5,10,11,11.81,2055.49164360662,44,99,0.444,10,28,0.357,10,14,0.714,11,43,26,8,8,12,22,11.925,302.01463633985
"50",50,"2017-02-01","@","OKC","W",128,100,49,81,0.605,6,15,0.4,24,30,0.8,4,42,25,7,2,9,19,12.27,2052.4593518829,38,100,0.38,10,37,0.27,14,17,0.824,11,37,17,6,5,9,23,10.54,2228.20276011537
"51",51,"2017-02-03","@","HOU","L",117,121,48,100,0.48,8,25,0.32,13,18,0.722,14,53,30,7,7,14,23,10.7222222222222,2061.18516476258,44,98,0.449,16,43,0.372,17,25,0.68,8,48,24,7,3,11,23,14.4,1914.16792685376
"52",52,"2017-02-06","@","SAC","W",112,107,43,81,0.531,6,19,0.316,20,31,0.645,8,35,21,10,3,8,17,11.075,2070.15850590819,41,79,0.519,11,28,0.393,14,16,0.875,9,40,27,4,5,15,25,12.1875,986.844624008816
"53",53,"2017-02-08","@","GSW","L",92,123,37,92,0.402,4,24,0.167,14,19,0.737,15,44,25,7,2,14,17,8.88181818181818,2081.56124833072,48,85,0.565,15,28,0.536,12,13,0.923,5,45,37,9,5,12,17,14.6888888888889,3226.34214931104
"54",54,"2017-02-10","@","PHO","L",97,115,37,86,0.43,5,19,0.263,18,22,0.818,12,41,20,7,5,11,16,12.23,2081.22976289361,48,95,0.505,8,19,0.421,11,13,0.846,13,43,25,4,8,8,18,12.26,679.081761846305
"55",55,"2017-02-12","@","MIN","L",89,117,35,84,0.417,10,25,0.4,9,13,0.692,9,35,22,7,2,18,24,8.85,2081.22976289361,44,81,0.543,6,24,0.25,23,26,0.885,10,46,27,11,4,14,14,12.9333333333333,752.500716171138
"56",56,"2017-02-14","","TOR","W",105,94,35,73,0.479,7,17,0.412,28,35,0.8,7,37,22,8,5,17,23,11.01,2090.29121159843,35,77,0.455,5,20,0.25,19,24,0.792,8,34,15,9,1,16,26,13.2875,2132.80742923464
"57",57,"2017-02-16","","BOS","W",104,103,38,90,0.422,6,25,0.24,22,22,1,15,51,23,2,6,7,13,11.6444444444444,2073.47776281277,36,77,0.468,14,37,0.378,17,20,0.85,4,31,24,2,4,7,18,12.5777777777778,2012.67909356953
"58",58,"2017-02-24","","PHO","W",128,121,46,98,0.469,12,26,0.462,24,31,0.774,11,46,31,14,4,12,21,12.2,2070.88453358059,49,93,0.527,8,24,0.333,15,25,0.6,8,43,27,8,6,18,23,10.98,673.174513495417
"59",59,"2017-02-25","@","CLE","W",117,99,46,93,0.495,15,30,0.5,10,16,0.625,10,47,34,6,0,7,13,11.37,2071.04123330325,37,80,0.463,14,37,0.378,11,15,0.733,4,40,24,5,3,12,17,10.8375,2648.67914849894
"60",60,"2017-02-28","","DEN","L",107,125,44,96,0.458,10,26,0.385,9,10,0.9,11,35,26,10,3,12,19,11.37,2086.74874279356,45,80,0.563,13,30,0.433,22,24,0.917,6,45,26,6,2,16,16,15.55,993.651368676205
"61",61,"2017-03-02","","GSW","W",94,87,36,82,0.439,5,19,0.263,17,21,0.81,7,49,19,9,5,15,15,10.8545454545455,2095.22490935679,34,88,0.386,6,30,0.2,13,14,0.929,6,41,23,10,6,15,18,13.0555555555556,3292.265220802
"62",62,"2017-03-04","","LAC","L",91,101,35,83,0.422,6,17,0.353,15,20,0.75,14,45,26,11,0,19,24,11.25,2085.87616679115,41,85,0.482,6,25,0.24,13,16,0.813,11,37,20,7,5,14,17,14.2777777777778,2325.5978205537
"63",63,"2017-03-06","@","DET","L",95,109,34,83,0.41,8,28,0.286,19,21,0.905,7,37,21,3,5,10,20,9.7,2075.56613838831,45,92,0.489,6,21,0.286,13,20,0.65,10,48,26,7,3,6,19,12.4333333333333,1475.73427579087
"64",64,"2017-03-08","@","ORL","L",91,98,36,81,0.444,12,28,0.429,7,11,0.636,9,44,24,3,4,16,16,9.75,2081.3128051539,37,89,0.416,7,25,0.28,17,21,0.81,15,48,21,10,4,9,17,9.6,753.073649161723
"65",65,"2017-03-10","","HOU","L",94,115,38,98,0.388,9,39,0.231,9,12,0.75,11,49,24,9,4,18,21,10.1333333333333,2087.84727292943,37,89,0.416,15,47,0.319,26,32,0.813,11,54,26,11,4,17,15,15.3777777777778,2029.09654977986
"66",66,"2017-03-12","@","BOS","L",80,100,33,87,0.379,7,25,0.28,7,9,0.778,12,40,18,13,3,17,10,10.7,2107.00140397054,40,86,0.465,16,37,0.432,4,4,1,12,51,22,14,5,21,14,13.8888888888889,2011.28560840775
"67",67,"2017-03-13","@","CHO","W",115,109,41,92,0.446,14,40,0.35,19,22,0.864,12,50,29,6,5,10,20,11.8666666666667,2096.76868947777,43,93,0.462,7,29,0.241,16,19,0.842,11,44,25,4,3,6,18,13.7857142857143,1253.47477882356
"68",68,"2017-03-15","","MEM","L",91,98,34,91,0.374,11,28,0.393,12,15,0.8,14,45,22,6,6,5,19,12.2888888888889,2096.76868947777,36,85,0.424,11,31,0.355,15,18,0.833,14,52,26,2,3,11,19,12,1496.39973700183
"69",69,"2017-03-17","@","WAS","L",107,112,44,88,0.5,7,27,0.259,12,18,0.667,15,53,28,5,5,18,19,11.45,2095.39884923223,46,101,0.455,10,26,0.385,10,12,0.833,13,40,34,5,6,10,17,14.2571428571429,1569.22269898998
"70",70,"2017-03-18","","UTA","W",95,86,38,80,0.475,7,19,0.368,12,14,0.857,7,39,24,7,9,10,18,11.1,2094.16117813948,31,81,0.383,7,25,0.28,17,25,0.68,17,49,15,6,8,14,12,12.1777777777778,1960.65260668295
"71",71,"2017-03-21","@","TOR","L",120,122,42,90,0.467,14,37,0.378,22,27,0.815,9,39,25,9,10,14,24,11.1,2084.2716443624,47,95,0.495,8,23,0.348,20,27,0.741,16,50,18,6,4,16,23,11.23,2222.55966964018
"72",72,"2017-03-22","","DET","W",117,95,47,80,0.588,11,23,0.478,12,19,0.632,7,36,36,12,2,11,20,10.2111111111111,2083.14555343125,39,88,0.443,7,20,0.35,10,17,0.588,16,44,18,6,1,15,17,11.74,1428.29447413369
"73",73,"2017-03-24","","PHI","L",107,117,37,91,0.407,10,24,0.417,23,31,0.742,15,39,22,9,5,14,15,10.2,2082.77078240005,46,83,0.554,8,25,0.32,17,23,0.739,11,46,23,10,4,18,22,10.44,131.476201025226
"74",74,"2017-03-26","@","MIL","W",109,94,46,85,0.541,10,21,0.476,7,10,0.7,10,49,33,4,2,14,16,10.9,2082.77342761923,37,84,0.44,7,23,0.304,13,17,0.765,9,34,20,8,0,9,9,12.0333333333333,993.132541717696
"75",75,"2017-03-30","","CLE","W",99,93,38,90,0.422,12,25,0.48,11,18,0.611,15,51,26,11,3,12,15,11.45,2094.79048309003,37,83,0.446,10,27,0.37,9,16,0.563,9,44,23,6,5,15,22,16.05,2683.46156169594
"76",76,"2017-04-01","","ATL","W",106,104,40,85,0.471,12,30,0.4,14,14,1,6,40,25,6,4,12,17,10.9,2094.4815707818,40,90,0.444,11,28,0.393,13,17,0.765,11,45,25,4,1,13,16,10.125,2094.4815707818
"77",77,"2017-04-02","@","NOP","W",117,110,45,92,0.489,13,26,0.5,14,18,0.778,9,49,26,7,6,11,23,10.9,2094.4829893191,33,81,0.407,10,30,0.333,34,35,0.971,6,40,24,7,4,12,14,15.8875,1045.26375916355
"78",78,"2017-04-04","@","NYK","L",91,100,32,85,0.376,6,27,0.222,21,23,0.913,11,37,22,7,5,14,15,10.6111111111111,2094.4829893191,42,89,0.472,6,23,0.261,10,16,0.625,16,54,26,4,8,14,22,9.25,664.031174561198
"79",79,"2017-04-06","@","PHI","W",102,90,39,91,0.429,8,25,0.32,16,17,0.941,10,57,27,7,6,16,19,9.52,2102.7877227269,33,91,0.363,7,33,0.212,17,22,0.773,10,50,19,10,3,13,19,10.1777777777778,66.6932131148463
"80",80,"2017-04-08","@","BRK","L",106,107,40,90,0.444,11,24,0.458,15,17,0.882,11,52,14,6,6,17,20,10.95,2104.11596821114,39,92,0.424,10,31,0.323,19,24,0.792,10,44,24,15,6,13,13,10.56,331.57599710254
"81",81,"2017-04-10","","ORL","W",122,75,48,89,0.539,12,26,0.462,14,16,0.875,11,54,33,12,4,12,16,10.95,2104.61900977128,29,84,0.345,5,27,0.185,12,16,0.75,9,37,18,5,5,16,18,9.7,622.124404653946
"82",82,"2017-04-12","","BRK","W",112,73,41,95,0.432,14,30,0.467,16,21,0.762,14,62,28,15,4,12,18,12.2444444444444,2124.11531177749,28,86,0.326,3,33,0.091,14,18,0.778,10,48,17,8,3,18,16,7.52222222222222,295.478386961156
