"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"11",11,"2016-11-14","","BRK","W",127,95,48,90,0.533,14,25,0.56,17,21,0.81,9,43,32,17,6,11,22,14.5333333333333,1956.83899020311,34,77,0.442,10,33,0.303,17,22,0.773,9,37,18,6,2,21,21,8.9,878.258147618856
"12",12,"2016-11-16","","MEM","L",107,111,37,81,0.457,9,25,0.36,24,34,0.706,8,36,15,13,7,8,19,15.5125,1974.05537908718,40,82,0.488,15,26,0.577,16,19,0.842,9,43,24,6,2,15,22,12.5875,1472.83255886117
"13",13,"2016-11-18","@","SAC","W",121,115,40,76,0.526,13,29,0.448,28,34,0.824,5,37,27,7,6,14,24,15.5125,1969.08525929079,38,86,0.442,10,26,0.385,29,35,0.829,9,37,21,7,4,14,24,14.4,1165.69236866976
"14",14,"2016-11-19","","CHI","W",102,95,36,77,0.468,11,27,0.407,19,23,0.826,12,39,20,6,2,14,20,15.5125,1969.08525929079,33,77,0.429,9,30,0.3,20,24,0.833,15,40,17,8,4,10,20,12.5888888888889,1847.66436926325
"15",15,"2016-11-21","","TOR","W",123,115,39,74,0.527,10,25,0.4,35,42,0.833,6,42,23,5,4,14,24,14.2777777777778,1968.53319733927,40,80,0.5,8,19,0.421,27,32,0.844,4,32,19,10,2,11,31,13.0222222222222,1899.00721313869
"16",16,"2016-11-23","@","DAL","W",124,104,43,85,0.506,15,32,0.469,23,31,0.742,6,43,26,11,4,9,17,14.2777777777778,1982.82801787953,38,84,0.452,11,24,0.458,17,18,0.944,10,44,23,7,3,16,24,11.03,1394.47306534676
"17",17,"2016-11-25","@","DET","L",97,108,35,73,0.479,7,21,0.333,20,26,0.769,6,32,26,4,6,14,16,14.2777777777778,1973.08060123792,47,90,0.522,9,19,0.474,5,7,0.714,9,42,26,7,0,10,22,11.5666666666667,1503.42039677399
"18",18,"2016-11-27","@","IND","L",70,91,22,70,0.314,4,24,0.167,22,27,0.815,6,40,11,9,4,20,13,15.5125,1973.13637618942,40,92,0.435,5,19,0.263,6,7,0.857,13,52,26,8,4,13,21,10.95,1616.85366089891
"19",19,"2016-11-29","@","BRK","L",122,127,46,109,0.422,13,40,0.325,17,22,0.773,11,57,21,10,3,15,29,11.47,1965.21020041547,45,104,0.433,13,38,0.342,24,36,0.667,7,53,22,10,3,13,23,10.7625,779.064630012885
"20",20,"2016-12-01","@","CLE","W",113,94,42,89,0.472,13,31,0.419,16,24,0.667,14,47,33,7,3,11,32,14.1777777777778,1964.93963535416,28,69,0.406,9,24,0.375,29,39,0.744,6,36,12,5,3,18,24,14.0333333333333,2391.30717448222
"21",21,"2016-12-02","@","NOP","W",114,96,45,88,0.511,10,24,0.417,14,16,0.875,12,47,27,6,7,9,18,16.0714285714286,1959.96412896519,39,85,0.459,5,20,0.25,13,21,0.619,10,40,21,5,4,11,14,11.58,1180.01366080008
"22",22,"2016-12-04","","IND","L",102,111,36,81,0.444,10,30,0.333,20,28,0.714,16,51,19,5,7,20,24,15.5125,1931.8686065487,39,79,0.494,5,14,0.357,28,35,0.8,5,36,21,9,2,9,24,13.6625,1603.40345695142
"23",23,"2016-12-07","","GSW","L",98,115,36,92,0.391,8,26,0.308,18,24,0.75,17,47,15,3,2,13,24,13.6111111111111,1936.23974143315,42,89,0.472,7,31,0.226,24,29,0.828,12,46,32,11,5,10,24,15.4666666666667,2893.46988941608
"24",24,"2016-12-10","","NOP","W",133,105,54,94,0.574,17,36,0.472,8,9,0.889,9,40,34,10,2,10,22,11.6888888888889,1943.84535204476,40,83,0.482,8,19,0.421,17,26,0.654,8,34,25,3,1,16,15,8.1,1140.53257357559
"25",25,"2016-12-12","","POR","W",121,120,42,89,0.472,11,23,0.478,26,28,0.929,13,38,26,9,8,12,20,14.55,1943.84535204476,44,87,0.506,10,21,0.476,22,25,0.88,13,42,25,6,7,15,24,13.5333333333333,1511.73534361293
"26",26,"2016-12-14","@","ORL","W",113,108,37,74,0.5,13,25,0.52,26,37,0.703,7,42,21,6,5,11,20,14.2777777777778,1943.41943799921,42,89,0.472,14,33,0.424,10,20,0.5,12,39,29,5,1,8,29,12.35,1025.71079550827
"27",27,"2016-12-16","@","MIA","W",102,98,36,83,0.434,7,25,0.28,23,29,0.793,7,50,17,1,3,10,20,14.0222222222222,1948.2395467358,38,93,0.409,6,27,0.222,16,25,0.64,10,47,20,5,5,4,23,12.9625,1509.01402354338
"28",28,"2016-12-18","@","WAS","L",110,117,43,87,0.494,7,23,0.304,17,24,0.708,12,40,28,7,1,15,23,15.5125,1940.36192503712,43,81,0.531,10,19,0.526,21,30,0.7,9,33,24,10,4,15,24,12.5142857142857,1403.39587993143
"29",29,"2016-12-20","","DEN","W",119,102,47,86,0.547,16,36,0.444,9,13,0.692,5,37,32,7,2,12,13,11.47,1942.83692189503,39,90,0.433,11,39,0.282,13,20,0.65,15,46,22,5,2,12,15,14.7,1045.65912068646
"30",30,"2016-12-22","","SAS","W",106,101,39,83,0.47,11,28,0.393,17,22,0.773,6,40,18,8,6,12,22,11.47,1942.5696146386,37,92,0.402,6,19,0.316,21,25,0.84,18,55,19,8,7,12,23,13.69,2643.84821995936
"31",31,"2016-12-23","","DAL","L",88,90,34,74,0.459,13,29,0.448,7,11,0.636,6,41,17,9,4,20,16,11.2571428571429,1947.24948527411,37,87,0.425,7,29,0.241,9,15,0.6,14,42,21,13,4,12,14,12.2333333333333,1351.7582359568
"32",32,"2016-12-25","@","LAL","L",102,111,37,85,0.435,10,29,0.345,18,22,0.818,10,42,24,9,5,15,20,9.98888888888889,1947.24948527411,40,84,0.476,8,25,0.32,23,30,0.767,13,48,18,7,3,13,21,11.5555555555556,433.530255337557
"33",33,"2016-12-26","","DEN","L",102,106,39,84,0.464,9,25,0.36,15,20,0.75,4,38,22,6,6,11,19,10.6857142857143,1945.67020347792,36,82,0.439,11,31,0.355,23,28,0.821,11,51,22,10,1,14,18,14.7,1041.52673132269
"34",34,"2016-12-28","@","NOP","L",98,102,37,94,0.394,11,37,0.297,13,18,0.722,17,59,15,6,4,11,20,12.45,1952.33028739042,40,87,0.46,10,29,0.345,12,21,0.571,8,45,23,11,5,6,16,12.7555555555556,1125.28375893614
"35",35,"2016-12-30","@","HOU","L",116,140,45,96,0.469,13,33,0.394,13,16,0.813,11,38,22,8,4,15,25,9.83333333333333,1963.13117672292,45,81,0.556,14,40,0.35,36,43,0.837,9,45,29,12,5,13,17,13.6666666666667,1821.26076836138
"36",36,"2016-12-31","@","OKC","L",88,114,31,75,0.413,8,30,0.267,18,21,0.857,7,38,14,4,4,15,25,9.73333333333333,1963.13117672292,37,78,0.474,10,29,0.345,30,35,0.857,8,44,25,9,6,9,20,11.83,2234.07864958171
"37",37,"2017-01-02","","PHO","W",109,98,37,80,0.463,7,16,0.438,28,38,0.737,12,51,17,1,11,19,21,10.8,1963.54206142098,39,102,0.382,2,15,0.133,18,22,0.818,19,48,22,11,4,12,29,14.4285714285714,813.728115429104
"38",38,"2017-01-04","","MEM","W",115,106,37,73,0.507,9,23,0.391,32,45,0.711,8,45,23,5,5,13,23,12.55,1981.37753726774,38,88,0.432,11,28,0.393,19,25,0.76,12,43,30,6,5,9,31,11.5333333333333,1476.09677740736
"39",39,"2017-01-06","@","SAC","W",106,98,39,84,0.464,13,31,0.419,15,21,0.714,8,45,28,6,5,8,13,13.0625,1989.6928114446,36,87,0.414,9,30,0.3,17,22,0.773,12,50,23,4,3,6,18,13.9125,1083.21320349462
"40",40,"2017-01-08","","MIA","W",98,86,36,86,0.419,9,30,0.3,17,25,0.68,9,51,27,8,3,11,20,12.675,2006.99870025635,31,84,0.369,7,27,0.259,17,21,0.81,11,50,14,6,5,15,21,13.7666666666667,1450.6129974512
"41",41,"2017-01-11","","ORL","W",105,96,39,76,0.513,9,26,0.346,18,26,0.692,9,49,23,11,5,21,20,13.0625,2022.51869925813,39,92,0.424,6,27,0.222,12,18,0.667,6,35,21,8,3,13,21,11.2,967.656938812949
"42",42,"2017-01-14","","LAL","W",113,97,48,92,0.522,10,28,0.357,7,8,0.875,7,42,28,6,6,7,24,13.0625,2019.04474037645,36,80,0.45,10,21,0.476,15,27,0.556,6,40,21,3,2,14,20,11.0555555555556,354.206218825977
"43",43,"2017-01-16","","OKC","W",120,98,45,82,0.549,12,28,0.429,18,22,0.818,10,47,27,9,5,15,15,12.1,2036.545983169,36,85,0.424,10,30,0.333,16,19,0.842,9,36,18,10,4,15,15,11.4444444444444,2253.07401246348
"44",44,"2017-01-19","","MIN","L",101,104,42,87,0.483,4,22,0.182,13,24,0.542,14,41,24,9,6,11,21,10.8,2034.14929469573,40,84,0.476,5,16,0.313,19,25,0.76,13,43,25,3,2,13,21,14.6111111111111,787.77622517413
"45",45,"2017-01-21","@","DEN","L",98,123,40,96,0.417,10,32,0.313,8,8,1,10,35,23,5,2,7,23,9.83333333333333,2057.78210530877,46,87,0.529,10,24,0.417,21,26,0.808,11,46,30,4,0,10,16,13.81,1014.21356221855
"46",46,"2017-01-23","@","ATL","W",115,105,42,84,0.5,14,24,0.583,17,22,0.773,10,46,23,4,8,11,19,10.9,2043.73568011792,37,88,0.42,9,29,0.31,22,26,0.846,8,40,28,8,2,8,17,11.25,2043.73568011792
"47",47,"2017-01-24","@","PHI","L",110,121,33,71,0.465,18,34,0.529,26,41,0.634,11,46,17,4,1,17,22,12.2666666666667,2043.73568011792,45,90,0.5,10,29,0.345,21,22,0.955,6,38,35,8,7,5,27,11.29,320.652930406675
"48",48,"2017-01-28","@","GSW","L",98,144,36,82,0.439,12,28,0.429,14,22,0.636,8,32,24,7,2,14,18,11.25,2050.09132773294,57,92,0.62,17,34,0.5,13,16,0.813,9,48,35,9,7,11,17,13.4727272727273,3177.73185260949
"49",49,"2017-02-01","@","PHO","W",124,114,44,84,0.524,5,19,0.263,31,38,0.816,8,45,20,10,9,10,28,11.7555555555556,2052.4593518829,39,96,0.406,7,20,0.35,29,35,0.829,18,45,21,5,3,13,27,12.3125,728.398517387962
"50",50,"2017-02-02","","GSW","L",120,133,40,80,0.5,10,25,0.4,30,39,0.769,9,37,24,7,7,15,18,13.25,2061.18516476258,52,99,0.525,14,34,0.412,15,18,0.833,15,46,38,10,2,11,26,13.7125,3208.96112995806
"51",51,"2017-02-05","@","BOS","L",102,107,35,84,0.417,10,29,0.345,22,28,0.786,8,46,22,4,0,13,13,12.9625,2081.10893416395,37,88,0.42,16,52,0.308,17,20,0.85,9,45,24,9,3,11,21,12.7777777777778,1967.11748757311
"52",52,"2017-02-06","@","TOR","L",109,118,42,90,0.467,13,35,0.371,12,18,0.667,9,39,24,7,5,9,19,14.1857142857143,2070.15850590819,41,84,0.488,10,24,0.417,26,29,0.897,11,47,20,6,1,9,23,13.0666666666667,2133.84947627917
"53",53,"2017-02-08","@","NYK","W",119,115,45,92,0.489,10,25,0.4,19,28,0.679,14,47,22,8,3,11,20,14.8666666666667,2081.56124833072,46,92,0.5,8,27,0.296,15,18,0.833,12,41,25,9,5,11,22,12.1222222222222,786.596909434646
"54",54,"2017-02-11","@","CHO","W",107,102,40,85,0.471,14,34,0.412,13,20,0.65,10,50,26,3,6,13,21,12.675,2081.22976289361,37,85,0.435,13,37,0.351,15,20,0.75,8,40,24,6,4,8,20,14.5125,1318.86418513196
"55",55,"2017-02-13","@","UTA","W",88,72,36,81,0.444,9,25,0.36,7,11,0.636,6,49,16,7,7,13,19,11.7555555555556,2090.29121159843,28,87,0.322,4,23,0.174,12,18,0.667,12,49,14,5,4,10,11,12.29,1888.79768574944
"56",56,"2017-02-15","","ATL","W",99,84,37,79,0.468,14,37,0.378,11,12,0.917,5,40,24,18,3,16,17,11.7555555555556,2073.47776281277,32,79,0.405,7,26,0.269,13,19,0.684,10,45,20,5,1,20,13,8.99090909090909,2073.47776281277
"57",57,"2017-02-23","@","GSW","L",113,123,38,93,0.409,11,28,0.393,26,37,0.703,10,38,23,11,0,14,16,13.25,2073.47776281277,43,81,0.531,13,26,0.5,24,26,0.923,10,53,31,11,11,21,27,14.54,3277.2186530997
"58",58,"2017-02-24","","SAS","L",97,105,35,79,0.443,7,23,0.304,20,24,0.833,8,36,18,9,2,12,26,15.5125,2070.88453358059,35,82,0.427,9,26,0.346,26,30,0.867,15,51,23,9,7,13,21,13.88,2915.53359248509
"59",59,"2017-02-26","","CHO","W",124,121,45,97,0.464,10,32,0.313,24,34,0.706,15,47,27,14,3,9,25,16.2857142857143,2071.04123330325,38,80,0.475,18,40,0.45,27,30,0.9,5,43,16,1,1,16,32,11.8777777777778,1326.81948697033
"60",60,"2017-03-01","","HOU","L",103,122,42,94,0.447,12,34,0.353,7,13,0.538,10,36,26,8,3,7,23,16.2857142857143,2095.22490935679,37,87,0.425,20,52,0.385,28,33,0.848,19,62,21,3,2,16,17,15.3777777777778,2003.24884072141
"61",61,"2017-03-03","@","MIL","L",101,112,36,64,0.563,8,19,0.421,21,36,0.583,7,38,23,4,1,23,18,16.2857142857143,2085.87616679115,44,80,0.55,10,25,0.4,14,15,0.933,3,25,35,11,4,10,27,11.6222222222222,978.326376293129
"62",62,"2017-03-04","@","CHI","W",101,91,41,85,0.482,6,25,0.24,13,16,0.813,11,37,20,7,5,14,17,14.2777777777778,2085.87616679115,35,83,0.422,6,17,0.353,15,20,0.75,14,45,26,11,0,19,24,11.25,1904.24710895836
"63",63,"2017-03-06","","BOS","W",116,102,39,73,0.534,9,20,0.45,29,47,0.617,8,47,23,7,5,13,24,14.2777777777778,2075.56613838831,34,83,0.41,10,35,0.286,24,29,0.828,7,37,22,9,2,11,31,11.9777777777778,1992.91734301349
"64",64,"2017-03-08","@","MIN","L",91,107,35,83,0.422,9,24,0.375,12,18,0.667,10,36,18,9,3,16,18,15.5125,2081.3128051539,42,86,0.488,5,20,0.25,18,20,0.9,14,50,26,10,4,12,23,13.7444444444444,742.442734990258
"65",65,"2017-03-09","@","MEM","W",114,98,40,78,0.513,11,30,0.367,23,28,0.821,7,48,24,2,4,14,18,14.2777777777778,2081.3128051539,37,83,0.446,7,20,0.35,17,22,0.773,6,34,26,6,2,9,22,11.5,1483.1398252119
"66",66,"2017-03-11","","PHI","W",112,100,40,81,0.494,8,25,0.32,24,29,0.828,8,41,25,13,3,13,13,15.5125,2107.00140397054,40,84,0.476,10,30,0.333,10,14,0.714,7,41,28,11,1,16,23,10.7555555555556,150.341852939035
"67",67,"2017-03-13","@","UTA","L",108,114,39,78,0.5,12,30,0.4,18,23,0.783,3,28,16,4,2,6,22,14.2777777777778,2096.76868947777,41,78,0.526,14,21,0.667,18,22,0.818,8,42,22,1,3,7,22,12.8,1954.90545073309
"68",68,"2017-03-15","","MIL","L",96,97,35,75,0.467,5,24,0.208,21,29,0.724,6,42,23,3,4,15,20,14.2777777777778,2096.76868947777,34,76,0.447,10,29,0.345,19,25,0.76,4,36,22,8,2,11,25,12.2777777777778,997.952895896306
"69",69,"2017-03-16","@","DEN","L",114,129,44,84,0.524,16,32,0.5,10,15,0.667,4,34,26,5,4,9,19,9.31,2095.39884923223,46,86,0.535,15,28,0.536,22,26,0.846,11,48,31,7,2,10,14,13.9125,1028.22413764582
"70",70,"2017-03-18","","CLE","W",108,78,40,78,0.513,8,26,0.308,20,29,0.69,7,54,27,4,3,14,15,14.1777777777778,2094.16117813948,32,83,0.386,5,27,0.185,9,13,0.692,4,40,15,5,0,12,24,8.07,2696.17361664966
"71",71,"2017-03-20","","NYK","W",114,105,43,87,0.494,10,31,0.323,18,24,0.75,9,43,25,8,4,9,19,14.1777777777778,2084.2716443624,40,89,0.449,6,24,0.25,19,24,0.792,14,48,24,6,1,12,19,11.0909090909091,721.894238087902
"72",72,"2017-03-21","@","LAL","W",133,109,45,84,0.536,15,33,0.455,28,32,0.875,13,48,23,4,4,15,21,14.5333333333333,2084.2716443624,43,92,0.467,6,20,0.3,17,27,0.63,14,41,23,8,3,8,22,10.325,87.9063614698858
"73",73,"2017-03-23","@","DAL","L",95,97,36,80,0.45,9,27,0.333,14,21,0.667,9,45,18,6,2,17,16,15.5125,2083.14555343125,38,82,0.463,9,26,0.346,12,18,0.667,4,34,26,11,4,9,18,13.4666666666667,1396.83832598582
"74",74,"2017-03-25","","UTA","W",108,95,38,84,0.452,7,27,0.259,25,28,0.893,11,47,14,9,5,10,17,14.1777777777778,2082.77078240005,37,86,0.43,8,26,0.308,13,18,0.722,12,43,22,5,3,14,22,11.73,1948.8151878921
"75",75,"2017-03-26","","SAC","L",97,98,32,78,0.41,10,29,0.345,23,28,0.821,6,45,20,7,2,9,14,14.5,2082.77342761923,38,84,0.452,13,28,0.464,9,13,0.692,6,46,23,5,4,12,25,9.32,901.425849388585
"76",76,"2017-03-29","","WAS","W",133,124,47,83,0.566,12,30,0.4,27,37,0.73,8,41,27,6,4,10,22,17.3666666666667,2094.79048309003,46,93,0.495,13,34,0.382,19,29,0.655,14,43,22,7,0,10,31,13.9375,1565.42419286053
"77",77,"2017-03-30","@","PHO","W",124,118,44,80,0.55,12,22,0.545,24,34,0.706,7,39,20,4,4,14,21,16.3285714285714,2094.79048309003,49,92,0.533,7,23,0.304,13,24,0.542,13,43,24,6,2,14,27,10.4375,532.11569683783
"78",78,"2017-04-01","","LAL","W",115,104,38,69,0.551,11,25,0.44,28,34,0.824,4,39,24,8,5,17,19,17.3666666666667,2094.4815707818,39,90,0.433,6,23,0.261,20,30,0.667,15,41,26,12,2,11,27,9.6,41.9042329399691
"79",79,"2017-04-05","","DAL","W",112,101,38,75,0.507,12,31,0.387,24,31,0.774,5,40,22,11,0,15,19,16.3285714285714,2094.4829893191,38,86,0.442,11,31,0.355,14,18,0.778,11,44,24,5,3,16,26,11.0222222222222,1363.79555581138
"80",80,"2017-04-08","@","SAS","W",98,87,42,84,0.5,6,22,0.273,8,14,0.571,8,45,21,8,7,6,15,14.8375,2104.11596821114,34,80,0.425,8,22,0.364,11,14,0.786,7,40,20,3,3,13,17,12.48,3043.34382048417
"81",81,"2017-04-10","","HOU","W",125,96,46,91,0.505,10,26,0.385,23,28,0.821,12,49,29,9,0,9,16,13.9333333333333,2104.61900977128,33,84,0.393,9,40,0.225,21,27,0.778,9,41,23,5,3,15,23,10.7777777777778,2054.49573525438
"82",82,"2017-04-12","","SAC","W",115,95,43,83,0.518,10,28,0.357,19,25,0.76,11,43,29,4,6,6,15,16.3285714285714,2124.11531177749,40,81,0.494,5,11,0.455,10,14,0.714,7,37,27,2,1,10,18,8.37142857142857,867.970002685055
