"","X.1","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp"
"1",1,1,"2016-04-16","@","TOR","W",100,90,34,79,0.43,11,21,0.524,21,29,0.724,9,38,19,11,8,13,25,10.26,30,79,0.38,4,19,0.211,26,38,0.684,20,52,17,6,5,19,27,10.14
"2",2,2,"2016-04-18","@","TOR","L",87,98,29,70,0.414,4,20,0.2,25,30,0.833,6,33,13,7,3,13,23,10.26,35,80,0.438,5,18,0.278,23,25,0.92,12,44,19,8,5,13,25,10.7666666666667
"3",3,3,"2016-04-21","","TOR","L",85,101,26,68,0.382,6,22,0.273,27,33,0.818,9,38,16,3,6,16,18,13.5,39,94,0.415,10,31,0.323,13,16,0.813,15,45,18,6,4,11,27,11.65
"4",4,4,"2016-04-23","","TOR","W",100,83,40,85,0.471,6,16,0.375,14,18,0.778,15,43,24,10,5,12,22,11.1,27,74,0.365,8,30,0.267,21,30,0.7,11,40,12,8,3,17,20,10.14
"5",5,5,"2016-04-26","@","TOR","L",99,102,33,73,0.452,13,29,0.448,20,23,0.87,8,41,22,5,5,14,26,12.2,33,82,0.402,6,26,0.231,30,35,0.857,12,41,12,9,3,7,18,11.0111111111111
"6",6,6,"2016-04-29","","TOR","W",101,83,35,76,0.461,8,22,0.364,23,26,0.885,12,44,21,12,7,14,25,13.5,29,79,0.367,9,29,0.31,16,25,0.64,15,40,14,9,5,16,23,11.0111111111111
"7",7,7,"2016-05-01","@","TOR","L",84,89,34,73,0.466,9,19,0.474,7,8,0.875,5,38,12,5,5,13,17,13.5,34,89,0.382,8,24,0.333,13,17,0.765,18,49,21,7,7,8,12,11.825
