"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"1",1,"2016-04-16","@","GSW","L",78,104,30,84,0.357,6,22,0.273,12,24,0.5,13,51,16,10,6,24,28,8.55555555555556,1996.31108028154,39,91,0.429,10,25,0.4,16,24,0.667,15,53,26,10,7,15,22,12.34,2798.60660028816
"2",2,"2016-04-18","@","GSW","L",106,115,35,79,0.443,10,25,0.4,26,33,0.788,12,37,21,4,5,19,34,11.0125,1996.31108028154,40,81,0.494,8,23,0.348,27,38,0.711,13,39,27,10,6,12,24,11.0666666666667,2808.39557222338
"3",3,"2016-04-21","","GSW","W",97,96,36,92,0.391,11,36,0.306,14,23,0.609,16,52,18,9,4,16,24,10.9142857142857,2013.28653269751,34,79,0.43,6,25,0.24,22,29,0.759,8,43,23,6,6,14,23,11.925,2815.67649173505
"4",4,"2016-04-24","","GSW","L",94,121,33,78,0.423,5,27,0.185,23,38,0.605,9,44,18,11,3,18,20,9.825,2000.04238811954,46,89,0.517,21,40,0.525,8,16,0.5,7,43,38,10,2,16,26,11.6090909090909,2836.61192270878
"5",5,"2016-04-27","@","GSW","L",81,114,31,95,0.326,6,32,0.188,13,19,0.684,22,53,17,8,3,17,22,9.825,2023.7132613204,45,82,0.549,13,31,0.419,11,19,0.579,6,40,30,10,6,9,16,10.39,2859.49749953439
