"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"1",1,"2015-10-28","@","ORL","W",88,87,33,84,0.393,7,28,0.25,15,25,0.6,15,49,17,8,9,17,14,12.3333333333333,1552.47635835371,37,100,0.37,5,26,0.192,8,12,0.667,17,56,20,9,6,14,22,12.7333333333333,1354.97149735744
"2",2,"2015-10-30","@","MIL","W",118,113,35,68,0.515,12,21,0.571,36,44,0.818,8,37,25,7,5,21,20,13.0555555555556,1572.34276046052,42,82,0.512,7,24,0.292,22,28,0.786,6,32,33,9,2,16,32,13.5875,1437.10700312466
"3",3,"2015-10-31","","NYK","L",110,117,38,90,0.422,6,22,0.273,28,33,0.848,11,43,17,9,3,17,32,12.12,1572.34276046052,41,86,0.477,9,19,0.474,26,32,0.813,9,40,21,8,5,18,30,11.84,1320.99129632269
"4",4,"2015-11-04","","SAS","W",102,99,42,87,0.483,8,23,0.348,10,14,0.714,4,33,27,11,3,10,19,13.0555555555556,1601.94330702208,37,81,0.457,7,22,0.318,18,20,0.9,9,49,21,5,3,20,21,14.9333333333333,1707.14584530461
"5",5,"2015-11-06","@","BOS","L",98,118,36,88,0.409,8,25,0.32,18,23,0.783,10,45,23,10,8,24,27,11.7272727272727,1611.53703772801,44,97,0.454,12,30,0.4,18,23,0.783,15,53,24,18,5,17,21,11.99,1527.76205886026
"6",6,"2015-11-07","@","ATL","L",99,114,38,78,0.487,8,24,0.333,15,17,0.882,8,41,27,11,3,24,18,13.0555555555556,1625.94642434529,43,92,0.467,13,33,0.394,15,15,1,10,39,37,12,4,14,15,11.83,1625.94642434529
"7",7,"2015-11-10","","OKC","L",101,125,38,97,0.392,5,24,0.208,20,26,0.769,12,41,17,8,5,8,22,10,1621.87754982524,44,86,0.512,15,23,0.652,22,29,0.759,10,53,27,4,2,12,22,12.2818181818182,1620.13005471524
"8",8,"2015-11-14","","ORL","W",108,99,39,83,0.47,12,29,0.414,18,26,0.692,7,49,29,6,6,11,23,12.3333333333333,1622.15966068217,38,87,0.437,4,18,0.222,19,24,0.792,6,45,19,7,2,12,22,11.4111111111111,1337.85245301957
"9",9,"2015-11-17","","MIL","W",115,86,37,70,0.529,12,22,0.545,29,41,0.707,6,42,25,8,3,12,19,12.3333333333333,1615.91063700762,31,72,0.431,10,21,0.476,14,24,0.583,6,34,22,5,3,19,27,11.7777777777778,1415.58500389135
"10",10,"2015-11-21","@","DET","W",97,95,38,78,0.487,7,19,0.368,14,20,0.7,9,42,22,10,0,11,19,12.52,1612.33759144997,36,79,0.456,8,26,0.308,15,21,0.714,8,38,20,3,2,13,17,11.4111111111111,1476.23894824445
