"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"1",1,"2016-04-17","@","CLE","L",101,106,37,73,0.507,15,29,0.517,12,16,0.75,5,37,24,4,2,10,21,NA,1996.31108028154,39,88,0.443,12,35,0.343,16,21,0.762,12,40,25,7,4,4,18,13.9875,2342.19269886531
"2",2,"2016-04-20","@","CLE","L",90,107,34,78,0.436,4,17,0.235,18,32,0.563,11,40,19,7,4,12,18,NA,2013.28653269751,40,80,0.5,20,38,0.526,7,14,0.5,6,37,23,7,1,12,24,13.3555555555556,2358.88855245572
"3",3,"2016-04-22","","CLE","L",91,101,36,74,0.486,6,23,0.261,13,19,0.684,5,32,22,7,3,7,19,NA,2007.02506255001,39,80,0.488,12,29,0.414,11,15,0.733,12,46,24,3,4,10,17,13.9875,2371.10953082067
"4",4,"2016-04-24","","CLE","L",98,100,37,76,0.487,10,24,0.417,14,21,0.667,7,42,22,3,4,9,18,NA,2000.04238811954,36,86,0.419,13,36,0.361,15,17,0.882,10,41,16,6,1,5,22,15.3428571428571,2376.73976125569
