"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"16",16,"2015-11-30","","GSW","L",103,106,40,89,0.449,6,19,0.316,17,22,0.773,10,35,18,9,2,8,16,11.9111111111111,1631.07184782414,40,82,0.488,14,29,0.483,12,15,0.8,14,45,21,2,5,15,19,14.3333333333333,2067.27409522209
"17",17,"2015-12-03","","ORL","L",94,103,31,72,0.431,14,33,0.424,18,24,0.75,5,39,18,4,8,19,16,10.34,1621.88614141643,40,89,0.449,8,23,0.348,15,15,1,9,40,19,13,4,10,20,12.3444444444444,1367.58602520147
"18",18,"2015-12-05","","IND","W",122,119,43,92,0.467,8,23,0.348,28,37,0.757,19,54,21,7,3,15,30,10.4444444444444,1637.66820470881,40,93,0.43,12,29,0.414,27,34,0.794,12,44,17,10,2,15,34,11.9777777777778,1595.08425090386
"19",19,"2015-12-08","@","SAC","L",106,114,38,92,0.413,15,36,0.417,15,22,0.682,19,44,23,7,0,12,22,10.34,1637.66820470881,43,77,0.558,10,28,0.357,18,24,0.75,9,40,29,6,2,15,18,14.4875,1314.303992385
"20",20,"2015-12-09","","NYK","W",106,85,39,80,0.488,9,21,0.429,19,23,0.826,9,51,26,6,2,14,26,10.12,1643.73789246413,31,78,0.397,8,21,0.381,15,27,0.556,7,36,20,10,3,10,24,11.8,1210.0026040857
"21",21,"2015-12-11","","OKC","L",90,94,33,78,0.423,8,28,0.286,16,24,0.667,11,39,17,7,4,11,16,10.9222222222222,1630.80887317328,37,79,0.468,6,17,0.353,14,16,0.875,11,45,14,4,2,13,19,14.5,1734.42692600781
"22",22,"2015-12-13","@","OKC","L",98,104,39,94,0.415,8,22,0.364,12,20,0.6,16,44,14,6,2,11,24,10.6,1604.37540633179,35,79,0.443,7,21,0.333,27,30,0.9,8,42,18,7,13,10,18,13.45,1743.48702254811
"23",23,"2015-12-14","@","SAS","L",81,118,32,79,0.405,3,11,0.273,14,17,0.824,7,32,18,8,3,11,23,9.66363636363636,1595.053148404,42,75,0.56,9,21,0.429,25,27,0.926,9,48,24,6,2,11,17,11.8538461538462,2041.82830442044
"24",24,"2015-12-16","","NOP","L",94,104,32,67,0.478,7,20,0.35,23,29,0.793,5,34,17,4,4,12,20,10.9222222222222,1615.78424966889,34,73,0.466,10,21,0.476,26,28,0.929,8,36,14,9,2,10,24,13.075,1328.86008949725
"25",25,"2015-12-18","","DEN","W",97,88,34,73,0.466,10,25,0.4,19,25,0.76,5,39,15,8,1,14,19,10.6888888888889,1624.87314871396,31,79,0.392,6,28,0.214,20,25,0.8,15,44,15,10,4,14,20,12.4333333333333,1304.40382804098
"26",26,"2015-12-21","","PHO","W",110,89,36,79,0.456,9,25,0.36,29,37,0.784,11,47,16,8,6,10,16,10.9222222222222,1643.5042102319,31,79,0.392,7,24,0.292,20,22,0.909,9,40,12,3,0,13,26,11.75,1411.80435111803
"27",27,"2015-12-23","@","GSW","L",85,103,33,80,0.413,7,20,0.35,12,14,0.857,12,40,14,9,3,19,18,10.34,1653.08909514337,39,83,0.47,9,23,0.391,16,16,1,9,40,26,10,9,15,11,14.3333333333333,2185.99920850518
"28",28,"2015-12-26","","LAC","L",104,109,36,74,0.486,10,27,0.37,22,27,0.815,8,36,18,7,4,16,22,8.23636363636364,1673.54639761473,38,79,0.481,13,26,0.5,20,24,0.833,7,34,24,9,6,12,23,12.4125,1761.77466641617
"29",29,"2015-12-28","","PHI","W",95,91,28,84,0.333,7,26,0.269,32,36,0.889,15,53,13,11,9,15,18,8.02,1666.12691434829,36,86,0.419,5,21,0.238,14,19,0.737,8,37,20,8,9,18,27,10.18,856.768927974502
"30",30,"2015-12-30","@","MIN","L",80,94,28,80,0.35,10,39,0.256,14,20,0.7,15,44,15,8,8,19,24,8.58888888888889,1674.15517870648,36,77,0.468,5,10,0.5,17,27,0.63,13,47,27,13,3,10,16,11.72,1170.20693101789
"31",31,"2015-12-31","","POR","W",109,96,43,86,0.5,15,33,0.455,8,11,0.727,12,42,19,7,5,5,18,8.58888888888889,1674.15517870648,35,78,0.449,16,36,0.444,10,14,0.714,8,39,19,1,0,10,16,10.55,1498.703247008
"32",32,"2016-01-02","","MEM","W",92,87,31,75,0.413,9,27,0.333,21,28,0.75,9,48,17,4,7,16,24,8.36666666666667,1674.15517870648,33,81,0.407,7,18,0.389,14,26,0.538,8,40,17,8,4,11,24,13.5714285714286,1503.697492504
"33",33,"2016-01-04","","HOU","L",91,93,30,75,0.4,12,29,0.414,19,25,0.76,15,44,17,9,4,15,20,7.91,1671.65841578259,33,68,0.485,11,26,0.423,16,21,0.762,6,34,17,8,2,16,16,12.3555555555556,1617.00574915053
"34",34,"2016-01-06","@","SAS","L",98,123,37,79,0.468,7,18,0.389,17,18,0.944,10,34,21,8,3,18,17,7.91,1670.33424047965,52,86,0.605,9,21,0.429,10,13,0.769,8,38,34,10,2,13,21,11.3545454545455,2227.03694574879
"35",35,"2016-01-07","@","HOU","L",94,103,38,78,0.487,7,28,0.25,11,17,0.647,10,35,25,9,5,19,17,9.53,1694.99454097761,39,75,0.52,7,23,0.304,18,26,0.692,11,41,15,11,3,16,16,10.9666666666667,1627.48122585176
"36",36,"2016-01-09","","MIA","W",98,83,39,71,0.549,9,20,0.45,11,18,0.611,5,37,19,10,7,16,16,9.17777777777778,1711.4082962409,34,82,0.415,6,19,0.316,9,17,0.529,15,39,14,7,8,17,16,13.95,1569.67070600089
"37",37,"2016-01-10","@","LAL","W",86,74,31,69,0.449,5,16,0.313,19,25,0.76,6,45,16,8,8,14,18,10.0222222222222,1711.4082962409,29,89,0.326,3,21,0.143,13,15,0.867,16,41,15,9,4,11,22,9.4625,906.215870334568
"38",38,"2016-01-13","@","POR","L",85,99,31,76,0.408,8,19,0.421,15,22,0.682,10,38,20,8,6,14,15,10.1666666666667,1695.60016977364,39,88,0.443,11,26,0.423,10,15,0.667,17,54,25,7,10,13,20,12.03,1475.10698514186
"39",39,"2016-01-14","","SAC","L",101,103,35,83,0.422,6,34,0.176,25,34,0.735,10,38,12,8,3,13,26,9.78888888888889,1695.60016977364,34,74,0.459,5,11,0.455,30,42,0.714,14,54,19,12,2,15,29,14.1,1281.43562364802
"40",40,"2016-01-16","","LAL","W",109,82,41,83,0.494,12,24,0.5,15,18,0.833,11,51,17,8,8,10,17,9.48888888888889,1719.97644712068,31,90,0.344,9,23,0.391,11,18,0.611,16,44,16,4,4,14,14,9.14545454545454,869.684437828743
"41",41,"2016-01-18","@","CHO","L",119,124,44,104,0.423,15,45,0.333,16,20,0.8,15,49,27,6,7,10,28,9.53,1738.97495302964,41,88,0.466,14,27,0.519,28,32,0.875,7,50,20,6,4,16,18,11.6333333333333,1477.74146554241
"42",42,"2016-01-20","@","NYK","L",111,118,37,86,0.43,12,27,0.444,25,31,0.806,14,40,19,4,4,12,22,10.375,1749.33717865694,47,90,0.522,7,17,0.412,17,18,0.944,12,38,20,3,7,9,25,13.725,1167.89558215306
"43",43,"2016-01-22","@","BRK","W",108,86,43,75,0.573,9,16,0.563,13,15,0.867,9,40,28,5,4,14,20,9.53,1747.91788013854,33,75,0.44,6,16,0.375,14,18,0.778,6,24,24,5,2,11,15,10.56,1064.10278364068
"44",44,"2016-01-25","","DET","L",92,95,34,85,0.4,9,29,0.31,15,18,0.833,12,49,18,5,4,13,26,11.3111111111111,1764.00522981347,34,75,0.453,11,22,0.5,16,33,0.485,7,42,19,7,1,10,18,11.8333333333333,1528.29649414023
"45",45,"2016-01-27","","CHO","W",102,73,40,81,0.494,12,31,0.387,10,15,0.667,7,45,23,10,6,10,18,10.76,1758.03145488079,25,68,0.368,6,25,0.24,17,21,0.81,5,35,10,6,0,18,15,9.86,1433.58480698537
"46",46,"2016-01-29","","MIN","W",103,90,40,76,0.526,10,25,0.4,13,16,0.813,10,40,24,8,5,13,21,11.1777777777778,1745.59607359963,35,75,0.467,2,10,0.2,18,26,0.692,13,38,17,9,2,14,13,12.6125,1004.22292040262
"47",47,"2016-02-01","","CHI","W",105,96,38,85,0.447,7,18,0.389,22,33,0.667,10,50,19,5,4,14,23,10.76,1752.71946481815,39,90,0.433,5,21,0.238,13,20,0.65,8,42,19,4,7,14,25,12.575,1637.13049410391
"48",48,"2016-02-03","","DEN","W",85,81,33,74,0.446,5,22,0.227,14,20,0.7,8,38,14,4,10,14,19,11.1777777777778,1781.22922272141,26,70,0.371,4,18,0.222,25,33,0.758,9,41,11,12,2,14,19,12.5555555555556,1176.23445350272
"49",49,"2016-02-05","","MIL","W",84,81,30,77,0.39,8,27,0.296,16,23,0.696,12,45,13,15,8,15,18,11.0666666666667,1790.0515876691,30,71,0.423,7,14,0.5,14,21,0.667,7,41,9,12,7,20,17,13.2555555555556,1150.11749116966
"50",50,"2016-02-06","@","PHO","W",98,89,34,78,0.436,5,16,0.313,25,31,0.806,10,44,14,7,7,9,26,11.575,1790.0515876691,30,80,0.375,9,24,0.375,20,26,0.769,12,39,19,3,6,10,23,9.26666666666667,1165.59882030708
"51",51,"2016-02-09","@","DAL","W",121,119,48,92,0.522,6,26,0.231,19,27,0.704,13,44,23,3,2,10,25,10.13,1788.31761043177,36,75,0.48,11,29,0.379,36,41,0.878,6,36,24,5,1,11,21,11.8666666666667,1548.64576441613
"52",52,"2016-02-10","@","NOP","L",96,100,33,70,0.471,7,21,0.333,23,30,0.767,8,44,19,6,3,17,21,11.575,1813.22949653536,39,82,0.476,8,19,0.421,14,21,0.667,9,40,23,9,3,9,21,10.9444444444444,1304.06272769485
"53",53,"2016-02-18","@","WAS","L",89,103,31,77,0.403,4,15,0.267,23,29,0.793,12,48,20,9,6,23,21,10.76,1813.22949653536,42,86,0.488,7,18,0.389,12,21,0.571,6,36,25,14,10,11,20,13.65,1398.39409785276
"54",54,"2016-02-19","","BOS","W",111,93,37,68,0.544,10,23,0.435,27,44,0.614,8,51,22,4,8,15,26,11.1777777777778,1810.9723080431,30,81,0.37,7,25,0.28,26,36,0.722,8,34,18,8,3,7,31,12.5111111111111,1785.99568164866
"55",55,"2016-02-21","@","POR","L",111,115,43,86,0.5,8,16,0.5,17,23,0.739,12,38,19,6,10,11,26,11.5888888888889,1810.1408709747,39,90,0.433,12,32,0.375,25,38,0.658,23,48,20,7,6,12,21,12.2555555555556,1586.68125510575
"56",56,"2016-02-23","","HOU","W",117,114,38,74,0.514,10,24,0.417,31,38,0.816,8,41,22,11,4,21,29,11.7222222222222,1797.01834853724,36,87,0.414,11,34,0.324,31,41,0.756,11,35,17,15,4,14,28,12.44,1624.64945987029
"57",57,"2016-02-25","","SAS","L",78,96,33,77,0.429,3,17,0.176,9,12,0.75,4,31,15,6,2,11,10,11.5888888888889,1797.01834853724,38,79,0.481,9,18,0.5,11,12,0.917,9,43,17,5,5,11,16,15.375,2456.00772947782
"58",58,"2016-02-27","","BRK","L",96,98,37,89,0.416,5,20,0.25,17,25,0.68,16,48,14,11,9,21,19,11.2666666666667,1814.49505430139,40,84,0.476,7,15,0.467,11,17,0.647,8,45,23,12,2,19,21,10.1888888888889,988.730635699087
"59",59,"2016-02-29","@","BOS","L",95,100,38,101,0.376,7,24,0.292,12,17,0.706,15,52,23,6,4,9,21,10.9444444444444,1827.05678575517,37,84,0.44,6,18,0.333,20,29,0.69,11,47,27,6,13,9,18,12.5111111111111,1839.32290696315
"60",60,"2016-03-02","@","TOR","L",94,104,37,83,0.446,10,26,0.385,10,16,0.625,10,33,21,6,6,9,21,10.65,1819.52805450698,40,80,0.5,6,22,0.273,18,21,0.857,10,45,12,7,5,9,18,13.4777777777778,1866.5383535239
"61",61,"2016-03-04","@","MEM","L",88,94,32,75,0.427,5,19,0.263,19,29,0.655,12,45,21,6,5,17,18,11.9444444444444,1841.6052056015,37,81,0.457,4,18,0.222,16,19,0.842,9,42,14,8,5,11,22,10.09,1644.48125023798
"62",62,"2016-03-05","@","NOP","W",106,94,37,78,0.474,6,20,0.3,26,27,0.963,10,53,23,4,10,14,17,12.2,1847.78312029927,38,92,0.413,9,19,0.474,9,11,0.818,6,32,25,6,5,8,27,11.2333333333333,1241.7853877834
"63",63,"2016-03-08","","ATL","L",84,91,30,86,0.349,7,26,0.269,17,23,0.739,15,54,16,10,4,20,14,12.2,1858.97796635184,38,80,0.475,8,25,0.32,7,14,0.5,4,41,15,9,4,16,19,12.1666666666667,1858.97796635184
"64",64,"2016-03-09","@","GSW","L",94,115,32,79,0.405,8,20,0.4,22,31,0.71,14,42,21,9,4,18,16,10.37,1858.97796635184,48,84,0.571,13,30,0.433,6,10,0.6,9,39,36,10,7,15,23,13.73,2593.8952783156
"65",65,"2016-03-11","","WAS","W",114,93,38,67,0.567,9,16,0.563,29,38,0.763,4,42,15,10,4,18,19,11.4777777777778,1850.25813833915,35,80,0.438,7,24,0.292,16,22,0.727,6,29,20,9,1,14,28,11.99,1376.05321108061
"66",66,"2016-03-13","@","SAC","W",108,99,39,82,0.476,12,28,0.429,18,22,0.818,11,47,26,8,3,16,22,11.06,1891.10304796967,38,81,0.469,9,21,0.429,14,21,0.667,8,36,25,8,5,10,20,15.86,1158.12119887383
"67",67,"2016-03-14","","CLE","W",94,85,35,71,0.493,12,27,0.444,12,14,0.857,8,40,20,3,4,12,15,10.0666666666667,1891.10304796967,35,88,0.398,10,43,0.233,5,8,0.625,13,39,18,6,3,8,16,13.6444444444444,2205.84559417852
"68",68,"2016-03-17","","PHO","W",103,69,43,88,0.489,11,25,0.44,6,9,0.667,9,51,21,14,5,16,18,9.86,1917.86049580995,28,82,0.341,6,26,0.231,7,14,0.5,10,43,14,9,1,21,16,11.525,971.802027999529
"69",69,"2016-03-19","@","CHI","L",85,92,35,86,0.407,8,27,0.296,7,12,0.583,15,40,22,5,4,10,14,10.84,1932.65543052533,39,80,0.488,6,19,0.316,8,11,0.727,11,42,24,4,6,11,12,10.25,1797.24824856668
"70",70,"2016-03-20","@","MIL","W",94,85,34,83,0.41,13,38,0.342,13,14,0.929,16,44,24,8,4,17,13,11.8375,1932.65543052533,34,65,0.523,3,8,0.375,14,17,0.824,2,27,21,10,10,13,11,12.8,1115.82597215439
"71",71,"2016-03-23","@","HOU","W",89,87,31,77,0.403,11,29,0.379,16,20,0.8,13,48,22,8,5,22,19,12.2,1953.23673602864,33,74,0.446,9,23,0.391,12,22,0.545,4,32,22,13,9,14,21,12.9333333333333,1624.72402557362
"72",72,"2016-03-24","@","OKC","L",91,113,35,73,0.479,5,22,0.227,16,23,0.696,9,36,18,8,3,18,22,10.3,1953.23673602864,45,83,0.542,9,22,0.409,14,22,0.636,10,39,27,13,4,14,16,14.3333333333333,2172.58886402267
"73",73,"2016-03-26","@","MIN","W",93,84,39,83,0.47,9,21,0.429,6,7,0.857,7,45,21,5,9,12,16,11.6222222222222,1985.78785589357,32,84,0.381,4,11,0.364,16,19,0.842,9,41,18,9,4,10,13,11.78,860.343231714526
"74",74,"2016-03-28","","LAL","W",123,75,46,89,0.517,17,32,0.531,14,19,0.737,13,57,26,4,7,7,18,10.84,1991.94850909816,26,85,0.306,7,20,0.35,16,22,0.727,7,37,11,5,6,9,19,10.24,521.073868262759
"75",75,"2016-03-30","","GSW","L",96,103,37,92,0.402,9,32,0.281,13,29,0.448,16,54,14,11,2,15,23,11.6222222222222,1983.18185949353,39,89,0.438,12,35,0.343,13,18,0.722,9,46,19,6,6,18,21,15.225,2717.0452958141
"76",76,"2016-04-01","","MIN","W",98,85,38,72,0.528,8,22,0.364,14,23,0.609,11,43,13,9,5,15,11,10.6375,1976.57319259976,35,79,0.443,9,23,0.391,6,10,0.6,10,34,25,11,1,15,20,12.0666666666667,835.609442269609
"77",77,"2016-04-03","@","PHO","W",101,86,39,81,0.481,10,27,0.37,13,17,0.765,4,33,27,9,10,10,20,11.4777777777778,1976.57319259976,33,78,0.423,8,27,0.296,12,19,0.632,12,45,16,5,1,21,19,10.2857142857143,913.06579224444
"78",78,"2016-04-05","","SAS","L",86,88,32,68,0.471,5,17,0.294,17,21,0.81,5,40,13,5,4,16,18,11.6222222222222,1989.237291966,32,72,0.444,7,17,0.412,17,19,0.895,4,32,16,10,4,8,16,14.8111111111111,2640.3778815209
"79",79,"2016-04-08","","LAC","L",99,102,36,82,0.439,11,31,0.355,16,23,0.696,9,47,14,7,6,18,15,11.5,1998.25333660553,37,83,0.446,13,29,0.448,15,19,0.789,8,44,16,13,3,11,20,6.78571428571429,2092.0561067566
"80",80,"2016-04-10","@","DEN","W",100,84,36,79,0.456,12,31,0.387,16,21,0.762,11,49,19,7,8,9,14,11.2125,2010.79255132836,32,80,0.4,6,27,0.222,14,19,0.737,6,41,18,6,7,11,19,9.89,1066.03314871628
"81",81,"2016-04-11","","DAL","L",92,101,35,77,0.455,9,33,0.273,13,18,0.722,6,38,21,5,3,10,16,12.1333333333333,1993.44608734035,36,81,0.444,11,32,0.344,18,22,0.818,10,47,19,7,2,9,15,11.3777777777778,1588.5153792497
"82",82,"2016-04-13","@","LAL","L",96,101,39,83,0.47,9,30,0.3,9,15,0.6,8,38,27,10,1,13,16,8.67777777777778,1991.67608511614,41,85,0.482,6,25,0.24,13,15,0.867,8,47,19,6,3,13,17,10.3625,442.621759905956
