"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"1",1,"2016-04-17","@","SAS","L",74,106,31,79,0.392,8,18,0.444,4,6,0.667,10,35,17,7,5,16,16,7.54545454545455,1996.31108028154,42,81,0.519,10,22,0.455,12,13,0.923,9,44,22,13,9,12,11,11.7636363636364,2658.01743950348
"2",2,"2016-04-19","@","SAS","L",68,94,28,86,0.326,2,15,0.133,10,18,0.556,16,44,14,14,2,13,24,7.27,2013.28653269751,31,66,0.47,9,17,0.529,23,28,0.821,3,44,19,8,10,17,18,11.7636363636364,2677.67935601105
"3",3,"2016-04-22","","SAS","L",87,96,34,82,0.415,4,18,0.222,15,19,0.789,15,48,17,4,4,14,17,8.77777777777778,2007.02506255001,35,77,0.455,12,26,0.462,14,19,0.737,7,39,24,10,12,9,20,12.72,2687.62931037217
"4",4,"2016-04-24","","SAS","L",95,116,35,78,0.449,5,13,0.385,20,27,0.741,14,37,18,6,5,17,29,8.77777777777778,2000.04238811954,40,81,0.494,10,22,0.455,26,31,0.839,13,41,21,8,6,10,21,11.9,2704.81515416757
