"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"53",53,"2017-02-08","@","NOP","W",127,94,48,88,0.545,14,32,0.438,17,21,0.81,12,48,25,9,2,8,19,12.29,2081.56124833072,35,77,0.455,5,24,0.208,19,25,0.76,7,37,17,6,6,13,17,12,1051.89243368986
"54",54,"2017-02-09","@","DAL","L",105,112,39,85,0.459,13,29,0.448,14,17,0.824,11,43,26,8,3,21,26,12,2081.56124833072,44,87,0.506,5,20,0.25,19,25,0.76,6,37,21,12,3,11,19,12.4125,1375.98057841878
"55",55,"2017-02-11","","BOS","L",104,112,35,86,0.407,8,31,0.258,26,30,0.867,13,39,16,9,2,9,19,13.925,2081.22976289361,42,71,0.592,13,30,0.433,15,23,0.652,3,37,20,6,4,16,24,10.61,1989.652015716
"56",56,"2017-02-13","","LAC","L",72,88,28,87,0.322,4,23,0.174,12,18,0.667,12,49,14,5,4,10,11,12.29,2090.29121159843,36,81,0.444,9,25,0.36,7,11,0.636,6,49,16,7,7,13,19,11.7555555555556,2319.00411880532
"57",57,"2017-02-15","","POR","W",111,88,42,81,0.519,11,22,0.5,16,23,0.696,9,46,19,9,5,14,17,12.9888888888889,2073.47776281277,32,79,0.405,9,22,0.409,15,20,0.75,9,41,14,9,3,16,21,10.95,1403.44780901724
"58",58,"2017-02-24","@","MIL","W",109,95,37,74,0.5,8,23,0.348,27,30,0.9,9,41,23,8,5,14,26,13.5111111111111,2070.88453358059,32,74,0.432,7,18,0.389,24,29,0.828,10,35,15,5,1,15,27,11.97,988.956624884826
"59",59,"2017-02-26","@","WAS","W",102,92,34,72,0.472,11,24,0.458,23,32,0.719,9,50,18,10,11,24,19,12.73,2071.04123330325,37,87,0.425,8,22,0.364,10,13,0.769,6,28,21,16,1,16,27,15.8166666666667,1533.26590896234
"60",60,"2017-02-28","@","OKC","L",106,109,43,93,0.462,9,22,0.409,11,13,0.846,8,33,22,8,4,7,18,13.5,2086.74874279356,39,76,0.513,15,22,0.682,16,23,0.696,6,42,20,5,7,14,17,12.7555555555556,2272.54111795762
"61",61,"2017-03-01","","MIN","L",80,107,35,90,0.389,4,19,0.211,6,11,0.545,16,46,18,6,5,14,23,12.2,2095.22490935679,39,78,0.5,8,16,0.5,21,26,0.808,10,48,23,11,7,10,15,13.4,748.398152983239
"62",62,"2017-03-03","","BRK","W",112,97,38,74,0.514,12,26,0.462,24,34,0.706,5,45,25,7,5,13,25,11.9666666666667,2085.87616679115,36,89,0.404,7,30,0.233,18,24,0.75,9,42,12,6,3,12,24,10.2666666666667,377.355093432856
"63",63,"2017-03-05","@","SAC","W",110,109,41,90,0.456,10,33,0.303,18,27,0.667,12,47,24,8,3,13,15,12.4555555555556,2084.7730743781,43,83,0.518,8,17,0.471,15,20,0.75,5,37,24,8,3,12,21,10.1875,975.381176470439
"64",64,"2017-03-06","","NOP","W",88,83,33,81,0.407,10,27,0.37,12,15,0.8,12,46,16,10,2,19,17,10.9444444444444,2075.56613838831,30,84,0.357,10,33,0.303,13,18,0.722,13,47,16,11,3,20,15,14.9888888888889,1025.84123383794
"65",65,"2017-03-08","@","HOU","W",115,108,41,76,0.539,12,31,0.387,21,24,0.875,10,45,21,2,4,16,23,11.1777777777778,2081.3128051539,35,79,0.443,8,32,0.25,30,40,0.75,10,31,22,9,4,8,20,15.775,2007.87498409768
"66",66,"2017-03-11","@","OKC","L",104,112,36,75,0.48,9,20,0.45,23,28,0.821,7,36,15,9,2,12,17,8.925,2107.00140397054,43,86,0.5,8,23,0.348,18,24,0.75,12,43,23,7,7,12,20,12.49,2283.7955995877
"67",67,"2017-03-13","","LAC","W",114,108,41,78,0.526,14,21,0.667,18,22,0.818,8,42,22,1,3,7,22,12.8,2096.76868947777,39,78,0.5,12,30,0.4,18,23,0.783,3,28,16,4,2,6,22,14.2777777777778,2364.85786068148
"68",68,"2017-03-15","@","DET","W",97,83,36,77,0.468,13,28,0.464,12,16,0.75,6,43,28,6,5,15,15,12.1777777777778,2096.76868947777,36,86,0.419,3,13,0.231,8,12,0.667,8,39,14,6,4,7,18,12.4333333333333,1437.16663308329
"69",69,"2017-03-16","@","CLE","L",83,91,34,82,0.415,5,21,0.238,10,14,0.714,10,47,18,6,3,16,16,12.3111111111111,2095.39884923223,36,86,0.419,9,33,0.273,10,19,0.526,11,52,14,6,2,10,12,14.9555555555556,2704.54002420318
"70",70,"2017-03-18","@","CHI","L",86,95,31,81,0.383,7,25,0.28,17,25,0.68,17,49,15,6,8,14,12,12.1777777777778,2094.16117813948,38,80,0.475,7,19,0.368,12,14,0.857,7,39,24,7,9,10,18,11.1,1941.06356971769
"71",71,"2017-03-20","@","IND","L",100,107,40,88,0.455,6,25,0.24,14,20,0.7,13,49,20,5,11,10,17,12.6888888888889,2084.2716443624,38,87,0.437,10,20,0.5,21,23,0.913,10,43,21,9,9,7,19,12.6666666666667,1689.68064784575
"72",72,"2017-03-22","","NYK","W",108,101,41,90,0.456,7,28,0.25,19,29,0.655,20,48,18,5,7,8,11,12.5,2083.14555343125,38,80,0.475,9,21,0.429,16,18,0.889,9,36,19,5,1,11,26,11.8,713.763705216877
"73",73,"2017-03-25","@","LAC","L",95,108,37,86,0.43,8,26,0.308,13,18,0.722,12,43,22,5,3,14,22,11.73,2082.77078240005,38,84,0.452,7,27,0.259,25,28,0.893,11,47,14,9,5,10,17,14.1777777777778,2410.27603004982
"74",74,"2017-03-27","","NOP","W",108,100,41,85,0.482,15,27,0.556,11,18,0.611,11,49,27,6,7,10,22,11.425,2082.77342761923,37,80,0.463,10,25,0.4,16,24,0.667,5,37,17,7,7,9,17,14.0714285714286,1029.78220117782
"75",75,"2017-03-29","@","SAC","W",112,82,42,79,0.532,13,31,0.419,15,19,0.789,7,43,22,10,3,11,18,11.6777777777778,2094.79048309003,34,75,0.453,2,15,0.133,12,18,0.667,2,32,14,7,1,13,17,9.55,878.397396286627
"76",76,"2017-03-31","","WAS","W",95,88,33,72,0.458,10,25,0.4,19,31,0.613,7,42,20,9,7,10,18,11.6777777777778,2094.79048309003,35,87,0.402,5,17,0.294,13,16,0.813,14,45,12,8,1,14,23,14.8428571428571,1554.51117820158
"77",77,"2017-04-02","@","SAS","L",103,109,43,89,0.483,9,24,0.375,8,13,0.615,12,36,24,6,8,10,18,12.5375,2094.4829893191,40,77,0.519,10,19,0.526,19,22,0.864,8,42,26,7,6,13,17,10.4,3027.45358413371
"78",78,"2017-04-04","","POR","W",106,87,39,74,0.527,13,23,0.565,15,19,0.789,7,47,21,4,6,14,16,11.1888888888889,2094.4829893191,33,83,0.398,6,26,0.231,15,17,0.882,7,29,10,8,5,7,20,11.9555555555556,1478.15155171526
"79",79,"2017-04-07","","MIN","W",120,113,45,75,0.6,14,25,0.56,16,22,0.727,6,33,29,8,7,14,21,12.4888888888889,2104.11596821114,39,79,0.494,7,16,0.438,28,28,1,9,34,22,11,1,12,25,13.2555555555556,648.281505174208
"80",80,"2017-04-08","@","POR","L",86,101,31,78,0.397,6,19,0.316,18,24,0.75,9,47,19,2,9,10,18,11.0454545454545,2104.11596821114,37,91,0.407,13,30,0.433,14,16,0.875,12,47,15,5,6,3,16,13.3142857142857,1490.28335820563
"81",81,"2017-04-10","@","GSW","W",105,99,41,92,0.446,13,35,0.371,10,15,0.667,14,49,29,8,3,11,17,10.5,2104.61900977128,39,80,0.488,9,25,0.36,12,17,0.706,8,42,25,5,6,13,17,13.38,3451.85254609528
"82",82,"2017-04-12","","SAS","W",101,97,39,77,0.506,10,26,0.385,13,20,0.65,7,36,24,10,5,16,16,12.91,2124.11531177749,39,86,0.453,8,21,0.381,11,13,0.846,15,42,16,12,2,15,17,12.5,3042.99507052366
