"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"34",34,"2015-12-31","@","IND","W",120,116,45,77,0.584,6,14,0.429,24,35,0.686,6,34,18,12,10,16,25,14.425,1255.68534557013,41,82,0.5,13,30,0.433,21,26,0.808,7,35,27,9,6,19,25,11.1,1619.51043216119
"35",35,"2016-01-02","@","MIN","W",95,85,32,75,0.427,8,16,0.5,23,28,0.821,11,48,20,7,5,13,18,13.7625,1268.15062527083,33,84,0.393,3,14,0.214,16,24,0.667,16,47,19,10,6,16,18,12.6777777777778,1132.94609512627
"36",36,"2016-01-04","","SAS","L",98,123,37,77,0.481,3,12,0.25,21,30,0.7,10,35,23,6,5,15,18,13.3875,1246.11054058449,49,90,0.544,9,20,0.45,16,20,0.8,13,44,32,11,5,13,20,13.06,2203.59089867108
"37",37,"2016-01-05","@","CHI","L",106,117,46,102,0.451,6,16,0.375,8,14,0.571,17,43,28,9,3,10,19,13.575,1232.3101079494,46,83,0.554,5,19,0.263,20,20,1,7,45,27,5,10,15,11,12.3666666666667,1640.89919930019
"38",38,"2016-01-08","","DAL","W",96,95,37,80,0.463,4,9,0.444,18,29,0.621,15,43,24,11,4,15,20,13.3875,1233.65220947627,35,84,0.417,14,44,0.318,11,16,0.688,16,42,27,6,5,16,21,12.0888888888889,1607.44224533568
"39",39,"2016-01-10","@","NYK","L",88,100,32,80,0.4,3,13,0.231,21,30,0.7,14,42,19,7,4,11,16,12.35,1222.89386483707,39,84,0.464,7,24,0.292,15,18,0.833,12,43,25,5,7,11,21,12.9666666666667,1173.22955123593
"40",40,"2016-01-12","","CHI","W",106,101,43,93,0.462,3,13,0.231,17,28,0.607,14,40,28,11,9,5,19,13.3875,1226.62761470068,35,85,0.412,12,29,0.414,19,24,0.792,20,57,22,3,8,17,25,12.6666666666667,1619.05575022785
"41",41,"2016-01-13","@","WAS","L",101,106,38,72,0.528,1,8,0.125,24,34,0.706,10,47,23,10,2,27,21,12.3444444444444,1217.8901800249,38,84,0.452,12,27,0.444,18,24,0.75,9,30,27,18,4,16,26,11.6375,1454.51150997446
"42",42,"2016-01-15","","ATL","W",108,101,40,96,0.417,3,10,0.3,25,37,0.676,21,60,19,9,13,16,14,12.9125,1219.77007175257,43,100,0.43,9,30,0.3,6,6,1,7,43,29,5,9,17,25,12.9555555555556,1693.72027804598
"43",43,"2016-01-16","@","CHO","W",105,92,39,72,0.542,5,12,0.417,22,26,0.846,6,46,23,3,11,15,15,12.6777777777778,1222.87361244166,33,87,0.379,9,36,0.25,17,22,0.773,13,35,27,8,2,5,20,11.5222222222222,1468.8524024651
"44",44,"2016-01-19","@","MIA","W",91,79,36,74,0.486,5,12,0.417,14,16,0.875,7,39,19,6,4,17,19,12.6777777777778,1227.45803700358,27,74,0.365,5,22,0.227,20,26,0.769,12,38,13,6,2,14,14,13.475,1520.48577216347
"45",45,"2016-01-22","@","HOU","L",98,102,39,85,0.459,3,14,0.214,17,22,0.773,14,48,30,7,10,15,17,13.95,1219.25106113793,38,94,0.404,15,44,0.341,11,16,0.688,15,42,27,10,10,11,21,11.0888888888889,1648.22466712193
"46",46,"2016-01-23","@","NOP","L",99,116,39,74,0.527,6,15,0.4,15,18,0.833,6,43,20,3,6,18,20,12.6777777777778,1203.397942481,43,94,0.457,17,31,0.548,13,17,0.765,12,41,33,10,4,8,17,13.4714285714286,1321.51952803988
"47",47,"2016-01-26","","ORL","W",107,100,38,77,0.494,5,13,0.385,26,31,0.839,11,45,22,5,7,12,23,13.95,1211.41123342762,33,80,0.413,13,24,0.542,21,29,0.724,12,39,22,6,4,11,22,12.28,1254.60206096604
"48",48,"2016-01-28","@","MEM","L",83,103,29,79,0.367,1,16,0.063,24,27,0.889,16,46,17,8,3,14,16,13.2555555555556,1190.25026975788,38,80,0.475,10,28,0.357,17,20,0.85,9,37,28,7,5,11,23,12.4777777777778,1551.16261388652
"49",49,"2016-01-29","","MIA","L",103,107,38,80,0.475,2,12,0.167,25,28,0.893,13,40,18,10,5,19,20,14.4125,1181.56857191175,37,74,0.5,7,18,0.389,26,32,0.813,8,34,27,12,9,17,23,11.3333333333333,1511.08235479423
"50",50,"2016-02-01","@","SAC","L",104,111,42,84,0.5,8,20,0.4,12,17,0.706,10,37,27,11,5,15,27,14.4125,1172.43430954367,39,86,0.453,9,26,0.346,24,30,0.8,18,53,21,7,3,16,17,12.6625,1279.28018001487
"51",51,"2016-02-02","@","POR","L",95,107,38,86,0.442,5,14,0.357,14,24,0.583,12,43,23,7,4,13,18,14.4125,1157.31677861574,39,85,0.459,11,31,0.355,18,25,0.72,10,49,25,6,7,15,23,12.5,1560.11604357411
"52",52,"2016-02-05","@","UTA","L",81,84,30,71,0.423,7,14,0.5,14,21,0.667,7,41,9,12,7,20,17,13.2555555555556,1150.11749116966,30,77,0.39,8,27,0.296,16,23,0.696,12,45,13,15,8,15,18,11.0666666666667,1633.80458348296
"53",53,"2016-02-09","","BOS","W",112,111,45,88,0.511,7,19,0.368,15,23,0.652,11,38,25,5,6,14,20,13.6777777777778,1150.59793436539,39,84,0.464,10,29,0.345,23,24,0.958,13,44,28,11,2,18,23,12.35,1792.50108938556
"54",54,"2016-02-11","","WAS","W",99,92,36,82,0.439,4,14,0.286,23,32,0.719,15,58,24,10,4,18,19,13.6777777777778,1155.14582094553,34,88,0.386,6,32,0.188,18,24,0.75,9,38,25,8,6,14,24,13.65,1391.75485483542
"55",55,"2016-02-19","","CHO","L",95,98,36,81,0.444,7,19,0.368,16,21,0.762,12,47,22,7,11,22,17,14.0375,1147.63655465143,37,86,0.43,9,31,0.29,15,18,0.833,8,37,13,13,6,17,16,13.725,1368.134131353
"56",56,"2016-02-20","@","ATL","W",117,109,46,104,0.442,3,17,0.176,22,32,0.688,17,65,23,12,10,17,21,14.0375,1148.46799171983,44,106,0.415,9,41,0.22,12,18,0.667,10,49,31,11,8,16,27,12.1,1810.1408709747
"57",57,"2016-02-22","","LAL","W",108,101,44,86,0.512,5,16,0.313,15,25,0.6,7,44,32,10,8,8,27,14.0375,1159.34828613798,28,76,0.368,12,29,0.414,33,43,0.767,11,46,18,7,2,17,24,10.21,694.429263754734
"58",58,"2016-02-25","@","BOS","L",107,112,42,87,0.483,4,15,0.267,19,25,0.76,7,35,26,9,7,14,27,14.0375,1150.74831968039,41,84,0.488,5,23,0.217,25,33,0.758,9,42,21,9,3,16,21,13.275,1815.71828181612
"59",59,"2016-02-27","","DET","L",91,102,38,78,0.487,7,12,0.583,8,12,0.667,12,44,21,3,7,21,23,12.6777777777778,1135.56459187844,37,88,0.42,12,30,0.4,16,24,0.667,17,46,24,13,2,10,18,11.5666666666667,1520.03173241867
"60",60,"2016-02-29","","HOU","W",128,121,48,81,0.593,8,15,0.533,24,33,0.727,10,42,30,12,4,17,24,13.5625,1137.35458937654,41,87,0.471,15,36,0.417,24,35,0.686,16,41,30,12,1,16,24,12.4555555555556,1623.98282403141
"61",61,"2016-03-02","","IND","L",99,104,34,76,0.447,3,14,0.214,28,32,0.875,6,37,14,8,1,12,21,15.1428571428571,1127.82477301791,38,80,0.475,10,20,0.5,18,26,0.692,12,49,28,7,6,14,23,12.3111111111111,1642.20459643105
"62",62,"2016-03-04","","MIN","W",116,101,43,83,0.518,14,24,0.583,16,20,0.8,9,37,24,13,6,18,19,13.5625,1144.46205810112,42,87,0.483,7,22,0.318,10,14,0.714,15,43,25,9,5,25,22,11.9555555555556,899.266128104001
"63",63,"2016-03-06","","OKC","L",96,104,34,90,0.378,3,19,0.158,25,30,0.833,14,43,22,17,6,10,24,13.5625,1134.02943204034,32,76,0.421,7,25,0.28,33,43,0.767,14,55,27,5,8,21,23,14.1555555555556,2069.39899212364
"64",64,"2016-03-07","@","CHI","L",90,100,36,91,0.396,7,18,0.389,11,17,0.647,18,48,24,7,5,11,19,13.5625,1121.28817596012,39,78,0.5,10,25,0.4,12,15,0.8,6,44,35,5,11,18,18,11.3375,1740.21725331951
"65",65,"2016-03-09","","MIA","W",114,108,42,80,0.525,4,8,0.5,26,37,0.703,12,34,27,7,0,13,19,14.7857142857143,1123.27518028236,42,80,0.525,6,15,0.4,18,19,0.947,10,39,23,6,8,15,24,13.4625,1561.42498242284
"66",66,"2016-03-12","","NOP","W",103,92,40,81,0.494,4,13,0.308,19,24,0.792,5,42,22,11,6,14,16,14.6,1132.69204712827,35,89,0.393,6,29,0.207,16,21,0.762,11,47,19,7,4,16,19,11.1,1214.62412153474
"67",67,"2016-03-13","@","BRK","W",109,100,45,89,0.506,6,14,0.429,13,21,0.619,15,41,27,13,3,9,12,13.4375,1145.22277015614,39,70,0.557,12,27,0.444,10,13,0.769,3,31,25,3,6,20,18,10.2444444444444,943.070492536568
"68",68,"2016-03-15","","TOR","L",89,107,34,77,0.442,2,13,0.154,19,26,0.731,10,37,18,8,3,7,16,12.2222222222222,1126.44481701369,39,83,0.47,14,30,0.467,15,17,0.882,13,48,27,4,8,9,23,10.5,1915.20965087816
"69",69,"2016-03-17","","MEM","W",96,86,37,75,0.493,5,19,0.263,17,25,0.68,9,44,21,7,17,12,15,11.83,1128.89488879155,34,92,0.37,3,13,0.231,15,17,0.882,18,47,16,8,3,15,19,7.48,1587.68886141701
"70",70,"2016-03-20","","UTA","L",85,94,34,65,0.523,3,8,0.375,14,17,0.824,2,27,21,10,10,13,11,12.8,1115.82597215439,34,83,0.41,13,38,0.342,13,14,0.929,16,44,24,8,4,17,13,11.8375,1668.01834244052
"71",71,"2016-03-21","@","DET","L",91,92,41,76,0.539,5,9,0.556,4,7,0.571,5,40,23,5,7,13,20,11.77,1110.57860899564,35,85,0.412,9,33,0.273,13,17,0.765,10,39,18,6,3,12,14,12.2777777777778,1527.47092716696
"72",72,"2016-03-23","@","CLE","L",104,113,43,80,0.538,7,16,0.438,11,15,0.733,10,31,23,8,4,14,24,12.8,1100.78391320265,40,83,0.482,10,34,0.294,23,27,0.852,17,42,29,6,8,12,17,13.6444444444444,2251.14235390477
"73",73,"2016-03-25","@","ATL","L",90,101,35,84,0.417,3,13,0.231,17,26,0.654,16,49,16,4,9,15,16,12.8,1088.37667032321,41,97,0.423,5,32,0.156,14,17,0.824,17,45,26,10,6,11,21,11.66,1965.64397890809
"74",74,"2016-03-26","","CHO","L",91,115,37,84,0.44,4,15,0.267,13,15,0.867,9,37,26,6,3,9,16,12.8666666666667,1065.04733390405,41,74,0.554,16,29,0.552,17,21,0.81,5,35,30,6,8,8,11,13.7625,1315.53771807068
"75",75,"2016-03-30","","PHO","W",105,94,37,77,0.481,6,15,0.4,25,34,0.735,9,38,21,13,9,13,23,12.18,1077.39101793591,38,84,0.452,5,24,0.208,13,17,0.765,15,49,23,6,4,22,23,11.75,941.012229383515
"76",76,"2016-04-01","","ORL","W",113,110,47,86,0.547,4,17,0.235,15,25,0.6,9,40,31,14,6,16,15,12.3333333333333,1082.8822366097,46,86,0.535,8,24,0.333,10,12,0.833,4,37,34,13,8,20,22,11.75,1118.32701719553
"77",77,"2016-04-03","","CHI","L",98,102,40,85,0.471,2,7,0.286,16,20,0.8,15,44,28,6,7,14,17,11.7,1074.4815080843,39,74,0.527,7,26,0.269,17,22,0.773,6,34,30,10,4,11,16,10.72,1833.78748547655
"78",78,"2016-04-05","","CLE","L",80,109,35,88,0.398,4,16,0.25,6,12,0.5,12,41,20,7,1,10,14,11.7,1052.93169490435,41,75,0.547,18,36,0.5,9,10,0.9,2,41,30,4,8,16,14,12.82,2318.74781516813
"79",79,"2016-04-08","@","BOS","L",109,124,41,84,0.488,7,17,0.412,20,29,0.69,7,38,30,10,5,19,27,10.02,1037.46724404927,44,78,0.564,6,14,0.429,30,38,0.789,4,34,35,6,9,14,23,12.35,1874.04754219408
"80",80,"2016-04-10","@","PHI","W",109,108,40,87,0.46,7,23,0.304,22,24,0.917,8,53,26,10,8,19,19,10.5777777777778,1042.64789489149,39,96,0.406,13,46,0.283,17,25,0.68,13,45,24,12,6,13,19,11.025,375.224458788938
"81",81,"2016-04-11","@","ORL","L",98,107,41,78,0.526,3,15,0.2,13,19,0.684,13,45,18,6,7,23,20,12.3333333333333,1032.73905992389,41,84,0.488,7,23,0.304,18,28,0.643,12,36,28,19,10,10,15,8.63333333333333,1101.16653116254
"82",82,"2016-04-13","","IND","L",92,97,37,87,0.425,7,23,0.304,11,13,0.846,7,43,23,8,3,15,15,10.02,1023.66008318178,39,90,0.433,11,24,0.458,8,10,0.8,12,48,28,8,3,17,14,7.17777777777778,1682.27955302224
