"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"18",18,"2016-11-27","","LAC","W",91,70,40,92,0.435,5,19,0.263,6,7,0.857,13,52,26,8,4,13,21,10.95,1616.85366089891,22,70,0.314,4,24,0.167,22,27,0.815,6,40,11,9,4,20,13,15.5125,2202.49173676642
"19",19,"2016-11-30","@","POR","L",109,131,36,72,0.5,6,14,0.429,31,35,0.886,4,32,19,3,4,15,14,10.95,1602.36985219269,51,94,0.543,12,32,0.375,17,19,0.895,14,40,29,13,2,6,23,13.5,1518.57198401185
"20",20,"2016-12-04","@","LAC","W",111,102,39,79,0.494,5,14,0.357,28,35,0.8,5,36,21,9,2,9,24,13.6625,1603.40345695142,36,81,0.444,10,30,0.333,20,28,0.714,16,51,19,5,7,20,24,15.5125,2227.34673268521
"21",21,"2016-12-05","@","GSW","L",106,142,35,85,0.412,3,15,0.2,33,35,0.943,9,40,20,10,5,14,21,12.3,1579.36551949944,54,104,0.519,14,37,0.378,20,26,0.769,16,54,45,12,13,11,22,13.4727272727273,2874.62321833385
"22",22,"2016-12-07","@","PHO","W",109,94,35,78,0.449,7,23,0.304,32,41,0.78,12,49,16,11,3,18,16,12.6555555555556,1596.50266837966,34,85,0.4,9,33,0.273,17,18,0.944,9,40,17,14,4,19,31,11.25,887.80218993473
"23",23,"2016-12-09","@","DAL","L",103,111,32,69,0.464,14,25,0.56,25,26,0.962,4,38,21,5,4,13,18,12.6555555555556,1591.59824351775,39,80,0.488,15,32,0.469,18,24,0.75,5,33,23,8,1,8,19,10.9444444444444,1355.48303645373
"24",24,"2016-12-10","","POR","W",118,111,40,83,0.482,15,29,0.517,23,28,0.821,10,39,24,11,9,13,13,12.6555555555556,1600.42199373038,40,82,0.488,16,37,0.432,15,16,0.938,9,41,22,6,4,17,20,13.5,1516.55281425259
"25",25,"2016-12-12","","CHO","W",110,94,43,88,0.489,17,36,0.472,7,10,0.7,5,42,24,4,11,11,21,13.0625,1606.6216299395,28,84,0.333,10,26,0.385,28,32,0.875,9,46,16,8,4,13,15,12.8,1394.79919667311
"26",26,"2016-12-14","@","MIA","L",89,95,33,89,0.371,9,27,0.333,14,17,0.824,6,38,14,8,5,8,21,13.0625,1599.92985577982,37,82,0.451,7,25,0.28,14,25,0.56,14,58,23,4,6,15,16,13.1,1516.89737157283
"27",27,"2016-12-15","@","NOP","L",95,102,36,87,0.414,3,21,0.143,20,24,0.833,7,46,23,6,4,12,21,14.0857142857143,1597.9083986083,36,86,0.419,10,27,0.37,20,28,0.714,12,56,23,6,8,16,16,12.6222222222222,1142.73771109081
"28",28,"2016-12-17","@","DET","W",105,90,40,83,0.482,6,19,0.316,19,25,0.76,9,51,20,6,3,9,16,14.0857142857143,1613.2883409895,32,84,0.381,10,30,0.333,16,22,0.727,10,40,22,6,1,8,18,11.775,1508.44795460307
"29",29,"2016-12-19","","WAS","W",107,105,41,87,0.471,7,21,0.333,18,21,0.857,9,41,18,6,6,15,20,15.6666666666667,1619.2510486211,38,88,0.432,8,33,0.242,21,26,0.808,14,49,19,5,6,15,22,16.08,1397.43317229984
"30",30,"2016-12-20","@","NYK","L",111,118,39,91,0.429,6,23,0.261,27,33,0.818,11,44,22,10,5,9,14,13.075,1618.41529841645,44,88,0.5,13,23,0.565,17,21,0.81,4,45,24,6,8,14,18,12.975,926.808169042432
"31",31,"2016-12-22","","BOS","L",102,109,35,82,0.427,7,23,0.304,25,29,0.862,8,50,20,5,3,19,21,14.0857142857143,1607.22565728107,38,92,0.413,10,39,0.256,23,27,0.852,9,44,19,10,2,10,27,13.8444444444444,1853.96886467765
"32",32,"2016-12-26","@","CHI","L",85,90,34,81,0.42,9,25,0.36,8,10,0.8,9,40,26,5,5,16,21,14.0857142857143,1603.46195488364,32,83,0.386,6,25,0.24,20,28,0.714,16,48,17,10,3,13,15,12.9777777777778,1915.34444698703
"33",33,"2016-12-28","@","WAS","L",105,111,35,79,0.443,11,28,0.393,24,29,0.828,5,34,24,10,4,13,29,13.5,1598.49020460722,38,78,0.487,8,22,0.364,27,37,0.73,15,54,21,8,1,18,27,13.2142857142857,1413.50855748324
"34",34,"2016-12-30","","CHI","W",111,101,39,81,0.481,7,19,0.368,26,30,0.867,8,42,26,7,6,11,22,12.6777777777778,1611.46263050668,35,84,0.417,6,23,0.261,25,31,0.806,15,47,17,8,5,13,23,13.0888888888889,1946.29284766148
"35",35,"2017-01-01","","ORL","W",117,104,43,86,0.5,9,22,0.409,22,24,0.917,8,46,28,5,5,11,16,12.6777777777778,1626.67301774985,42,97,0.433,10,38,0.263,10,11,0.909,10,42,25,6,7,10,22,12.3,992.985115780715
"36",36,"2017-01-03","@","DET","W",121,116,43,74,0.581,9,16,0.563,26,30,0.867,6,34,26,7,7,11,8,12.6777777777778,1635.59744974907,48,97,0.495,10,29,0.345,10,12,0.833,16,42,31,5,5,10,19,12.4444444444444,1457.77476685903
"37",37,"2017-01-05","","BRK","W",121,109,48,93,0.516,10,22,0.455,15,19,0.789,7,44,23,7,9,6,12,12.6777777777778,1647.97603577755,41,90,0.456,17,38,0.447,10,13,0.769,8,45,22,5,8,13,17,10.2090909090909,630.89087155078
"38",38,"2017-01-07","","NYK","W",123,109,43,86,0.5,11,24,0.458,26,28,0.929,12,53,25,11,0,19,23,12.6777777777778,1662.9953920847,40,87,0.46,12,31,0.387,17,24,0.708,6,32,25,9,7,17,24,11.7090909090909,867.978964878542
"39",39,"2017-01-12","@","DEN","L",112,140,44,94,0.468,12,29,0.414,12,13,0.923,12,34,26,9,4,16,15,13.1,1660.69502566378,52,91,0.571,15,32,0.469,21,23,0.913,13,48,37,10,5,15,16,14.7,1002.4954563463
"40",40,"2017-01-16","","NOP","W",98,95,41,81,0.506,5,19,0.263,11,16,0.688,5,45,26,11,6,16,18,13.1,1667.79401537609,36,83,0.434,10,25,0.4,13,18,0.722,8,38,18,7,6,14,17,12.7555555555556,1123.86745460409
"41",41,"2017-01-18","@","SAC","W",106,100,39,75,0.52,7,21,0.333,21,25,0.84,8,32,22,11,3,14,21,13.5,1677.89415093546,35,72,0.486,9,21,0.429,21,27,0.778,10,36,28,9,5,21,22,13.4875,1049.82789740242
"42",42,"2017-01-20","@","LAL","L",95,108,34,80,0.425,9,23,0.391,18,25,0.72,8,37,24,17,6,20,12,12.6777777777778,1677.96522913719,41,87,0.471,14,33,0.424,12,15,0.8,16,51,27,15,3,23,20,10.8375,336.673842432889
"43",43,"2017-01-21","@","UTA","L",100,109,39,77,0.506,10,20,0.5,12,17,0.706,4,36,17,10,3,16,23,14.7714285714286,1666.34481282048,39,84,0.464,6,24,0.25,25,32,0.781,10,42,24,11,3,14,15,12.02,1858.10423958102
"44",44,"2017-01-23","","NYK","L",103,109,38,86,0.442,7,26,0.269,20,25,0.8,7,37,18,7,4,11,20,14.7714285714286,1665.97542296606,35,76,0.461,8,22,0.364,31,35,0.886,6,43,19,8,7,14,21,12.3,824.904336471728
"45",45,"2017-01-26","@","MIN","W",109,103,42,81,0.519,10,18,0.556,15,17,0.882,6,44,21,7,4,18,22,12.6666666666667,1675.03016552074,36,81,0.444,10,27,0.37,21,27,0.778,6,34,27,13,5,11,20,14.9,786.029024406119
"46",46,"2017-01-27","","SAC","W",115,111,38,78,0.487,10,28,0.357,29,33,0.879,7,29,19,14,4,10,24,12.6666666666667,1682.75590366946,35,71,0.493,13,26,0.5,28,36,0.778,10,43,22,7,1,19,30,12.3555555555556,1018.50698838033
"47",47,"2017-01-29","","HOU","W",120,101,47,87,0.54,5,21,0.238,21,26,0.808,7,42,28,9,7,10,21,13.0875,1692.03702647088,34,83,0.41,11,39,0.282,22,25,0.88,11,41,21,7,6,15,24,15.525,1895.42742974973
"48",48,"2017-02-01","@","ORL","W",98,88,33,69,0.478,9,20,0.45,23,26,0.885,5,38,25,5,1,17,23,12.8111111111111,1704.52594969334,31,77,0.403,6,24,0.25,20,28,0.714,7,35,17,12,3,14,22,12.9111111111111,871.893618844256
"49",49,"2017-02-03","@","BRK","W",106,97,37,86,0.43,8,20,0.4,24,31,0.774,12,49,20,11,10,14,19,12.6666666666667,1714.33708912091,32,86,0.372,11,28,0.393,22,23,0.957,9,44,20,7,4,19,22,10.0454545454545,466.521282415821
"50",50,"2017-02-04","","DET","W",105,84,44,91,0.484,7,24,0.292,10,15,0.667,7,41,22,11,4,6,17,12.4625,1735.9665252226,31,75,0.413,6,17,0.353,16,20,0.8,8,43,18,2,6,21,13,12.4333333333333,1417.92860751938
"51",51,"2017-02-06","","OKC","W",93,90,33,87,0.379,8,26,0.308,19,29,0.655,13,37,19,7,10,10,17,11.9,1737.0464699833,34,88,0.386,7,28,0.25,15,21,0.714,20,61,17,6,11,16,21,11.3,2249.81645485965
"52",52,"2017-02-08","","CLE","L",117,132,41,82,0.5,13,25,0.52,22,26,0.846,7,38,24,7,2,12,18,12.225,1721.19711812957,46,84,0.548,16,36,0.444,24,26,0.923,5,39,24,7,5,9,16,13.8333333333333,2611.50963514414
"53",53,"2017-02-10","@","WAS","L",107,112,45,92,0.489,4,21,0.19,13,15,0.867,10,42,29,3,5,11,22,11.9,1716.56933464642,41,88,0.466,10,29,0.345,20,30,0.667,14,46,29,8,4,11,13,12.4625,1537.77362376568
"54",54,"2017-02-11","","MIL","L",100,116,35,73,0.479,10,22,0.455,20,24,0.833,8,36,19,2,6,14,25,12.625,1715.55513444648,35,73,0.479,17,31,0.548,29,37,0.784,8,37,28,7,6,6,18,10.8,992.301039190266
"55",55,"2017-02-13","","SAS","L",106,110,38,78,0.487,9,20,0.45,21,30,0.7,6,37,21,8,3,11,23,12.6375,1709.01846981809,40,87,0.46,7,15,0.467,23,27,0.852,12,49,18,7,4,11,22,13.5111111111111,2887.957023769
"56",56,"2017-02-15","@","CLE","L",104,113,40,86,0.465,12,24,0.5,12,14,0.857,13,43,30,2,1,11,17,13.6,1698.34428822855,39,82,0.476,18,39,0.462,17,19,0.895,9,40,23,6,2,8,19,14.35,2637.9712544688
"57",57,"2017-02-16","","WAS","L",98,111,40,81,0.494,4,18,0.222,14,18,0.778,5,35,21,7,1,10,12,12.6375,1690.31315548078,43,83,0.518,15,29,0.517,10,15,0.667,8,39,23,5,3,10,19,12.4625,1547.50564943343
"58",58,"2017-02-24","","MEM","W",102,92,40,78,0.513,11,26,0.423,11,11,1,8,50,23,8,7,16,19,12.1222222222222,1702.87083743903,35,84,0.417,9,27,0.333,13,23,0.565,12,39,20,11,5,11,15,12.0666666666667,1493.79941082341
"59",59,"2017-02-25","@","MIA","L",95,113,34,85,0.4,4,12,0.333,23,26,0.885,13,43,21,8,4,15,24,12.1222222222222,1691.1214412785,38,78,0.487,13,31,0.419,24,31,0.774,11,43,23,9,5,16,19,12.75,1577.75508312167
"60",60,"2017-02-27","@","HOU","W",117,108,41,91,0.451,13,30,0.433,22,25,0.88,13,55,29,7,5,15,26,12.1222222222222,1694.8415397334,32,88,0.364,10,45,0.222,34,42,0.81,12,39,22,8,5,10,22,15.3777777777778,1997.48657937613
"61",61,"2017-03-01","@","SAS","L",99,100,37,81,0.457,7,23,0.304,18,25,0.72,13,41,22,13,1,17,26,11.52,1690.93035701616,35,74,0.473,9,29,0.31,21,24,0.875,6,36,20,8,7,18,21,13.17,2930.15873126715
"62",62,"2017-03-05","@","ATL","W",97,96,35,78,0.449,15,33,0.455,12,21,0.571,9,44,24,6,4,15,22,13.6625,1692.0334494292,34,77,0.442,9,27,0.333,19,31,0.613,11,44,21,12,1,14,19,12.225,2084.7730743781
"63",63,"2017-03-06","@","CHO","L",88,100,37,81,0.457,12,30,0.4,2,3,0.667,6,41,29,3,5,15,17,15.6833333333333,1677.65133758873,35,86,0.407,11,31,0.355,19,21,0.905,13,50,21,10,2,10,8,13.325,1294.98910065069
"64",64,"2017-03-08","","DET","W",115,98,44,88,0.5,11,23,0.478,16,19,0.842,9,46,27,3,2,5,18,12.8111111111111,1695.62554786787,39,89,0.438,7,26,0.269,13,22,0.591,11,45,20,4,4,10,18,11.98,1457.76006551173
"65",65,"2017-03-10","@","MIL","L",85,99,33,75,0.44,2,18,0.111,17,22,0.773,8,36,15,14,3,18,24,12.8111111111111,1694.32626762889,33,64,0.516,7,17,0.412,26,30,0.867,5,34,17,13,6,20,21,11.9875,1008.46501205187
"66",66,"2017-03-12","","MIA","W",102,98,35,82,0.427,5,15,0.333,27,32,0.844,11,46,12,2,4,9,15,12.8875,1701.27772492651,39,94,0.415,9,32,0.281,11,16,0.688,19,54,18,4,4,8,22,12.0222222222222,1590.24750486666
"67",67,"2017-03-14","@","NYK","L",81,87,32,87,0.368,8,29,0.276,9,15,0.6,14,53,16,6,3,16,14,12.8875,1700.87548093261,35,83,0.422,9,28,0.321,8,13,0.615,11,52,21,8,4,14,15,11.8,733.04293283055
"68",68,"2017-03-15","","CHO","W",98,77,39,73,0.534,12,28,0.429,8,9,0.889,3,42,26,8,6,14,15,12.1333333333333,1710.2101834199,32,80,0.4,3,23,0.13,10,13,0.769,3,30,15,9,4,10,13,12.5375,1242.24044142424
"69",69,"2017-03-19","@","TOR","L",91,116,33,80,0.413,6,23,0.261,19,26,0.731,9,33,22,7,2,13,23,11.37,1685.58660409104,45,91,0.495,12,27,0.444,14,16,0.875,14,51,25,7,7,16,20,11.63,2217.40075194087
"70",70,"2017-03-20","","UTA","W",107,100,38,87,0.437,10,20,0.5,21,23,0.913,10,43,21,9,9,7,19,12.6666666666667,1689.68064784575,40,88,0.455,6,25,0.24,14,20,0.7,13,49,20,5,11,10,17,12.6888888888889,1956.55856292824
"71",71,"2017-03-22","@","BOS","L",100,109,38,87,0.437,11,28,0.393,13,19,0.684,18,45,20,13,6,13,19,12.6666666666667,1677.05077766691,43,84,0.512,11,27,0.407,12,14,0.857,10,43,27,5,2,16,17,13.7,2052.02593695927
"72",72,"2017-03-24","","DEN","L",117,125,48,95,0.505,13,24,0.542,8,11,0.727,11,39,19,9,8,12,29,11.99,1676.20835514055,39,82,0.476,7,27,0.259,40,43,0.93,11,45,23,8,4,13,15,15.4222222222222,1017.89583190498
"73",73,"2017-03-26","","PHI","W",107,94,38,89,0.427,7,17,0.412,24,29,0.828,12,51,16,9,4,9,13,11.99,1686.78886638575,35,88,0.398,14,41,0.341,10,14,0.714,8,48,19,7,5,14,23,10.44,120.895689780024
"74",74,"2017-03-28","","MIN","L",114,115,40,81,0.494,5,18,0.278,29,35,0.829,11,37,25,8,5,14,22,12.9,1686.66547162825,37,78,0.474,9,20,0.45,32,37,0.865,11,35,22,10,9,14,22,13.875,666.447945618632
"75",75,"2017-03-29","@","MEM","L",97,110,37,85,0.435,10,25,0.4,13,15,0.867,12,43,19,5,7,12,18,11.9777777777778,1679.14220033335,41,88,0.466,12,32,0.375,16,18,0.889,9,43,22,8,3,8,19,10.7125,1485.42996107113
"76",76,"2017-03-31","@","TOR","L",100,111,36,87,0.414,11,26,0.423,17,21,0.81,12,42,19,7,4,13,21,13.0875,1665.38776660149,37,82,0.451,14,27,0.519,23,35,0.657,16,53,23,7,5,14,23,11.63,2277.45446597169
"77",77,"2017-04-02","@","CLE","L",130,135,48,105,0.457,16,41,0.39,18,20,0.9,12,46,32,6,3,9,24,12.5333333333333,1658.00749479356,47,95,0.495,18,43,0.419,23,33,0.697,15,56,29,7,4,13,19,14.9555555555556,2700.19496728939
"78",78,"2017-04-04","","TOR","W",108,90,39,89,0.438,12,25,0.48,18,18,1,10,43,16,7,4,11,17,12.5333333333333,1659.93422084153,34,76,0.447,5,23,0.217,17,19,0.895,6,40,11,7,5,13,19,12.1,2281.97889518636
"79",79,"2017-04-06","","MIL","W",104,89,38,80,0.475,8,25,0.32,20,26,0.769,12,44,20,15,3,16,12,12.5444444444444,1676.10140314658,33,71,0.465,11,24,0.458,12,14,0.857,6,32,21,8,4,21,22,10.6,949.409387026616
"80",80,"2017-04-08","@","ORL","W",127,112,51,86,0.593,11,22,0.5,14,19,0.737,6,45,35,6,5,15,15,12.5444444444444,1691.00453859638,41,84,0.488,14,30,0.467,16,22,0.727,4,33,29,10,2,13,16,11.3222222222222,659.764579664419
"81",81,"2017-04-10","@","PHI","W",120,111,49,85,0.576,5,16,0.313,17,21,0.81,14,44,30,9,5,14,23,12.5444444444444,1699.43903545439,35,75,0.467,13,33,0.394,28,31,0.903,10,33,20,10,1,18,19,10.075,47.6815221687819
"82",82,"2017-04-12","","ATL","W",104,86,39,82,0.476,10,24,0.417,16,19,0.842,8,41,21,5,7,10,14,12.5444444444444,1703.56266719864,30,72,0.417,11,29,0.379,15,19,0.789,8,37,19,5,4,18,15,6.68888888888889,2124.11531177749
