"","V1"
"MEM_LAL",0.333
"MEM_MEM",NA
"MEM_MIA",0.5
"MEM_MIL",0.5
"MEM_MIN",0.75
"MEM_NOP",0.5
"MEM_NYK",0.5
"MEM_OKC",0.25
"MEM_ORL",0.5
"MEM_PHI",1
"MEM_PHO",1
"MEM_POR",0.333
"MEM_SAC",0.5
"MEM_SAS",0.5
"MEM_TOR",0.5
"MEM_UTA",0.75
"MEM_WAS",0.5
"MIA_ATL",0.5
"MIA_BOS",0
"MIA_BRK",1
"MIA_CHI",0.333
"MIA_CHO",0.5
"MIA_CLE",0.75
"MIA_DAL",0.5
"MIA_DEN",0.5
"MIA_DET",0.5
"MIA_GSW",0.5
"MIA_HOU",1
"MIA_IND",0.667
"MIA_LAC",0
"MIA_LAL",0.5
"MIA_MEM",0.5
"MIA_MIA",NA
"MIA_MIL",0.75
"MIA_MIN",1
"MIA_NOP",0.5
"MIA_NYK",0.333
"MIA_OKC",0
"MIA_ORL",0.25
"MIA_PHI",0.5
"MIA_PHO",0.5
"MIA_POR",0
"MIA_SAC",1
"MIA_SAS",0
"MIA_TOR",0.25
"MIA_UTA",0.5
"MIA_WAS",1
"MIL_ATL",0.25
"MIL_BOS",0.333
"MIL_BRK",1
"MIL_CHI",0.75
"MIL_CHO",0.667
"MIL_CLE",0.25
"MIL_DAL",0
"MIL_DEN",0
"MIL_DET",0.75
"MIL_GSW",0
"MIL_HOU",0.5
"MIL_IND",0.75
"MIL_LAC",1
"MIL_LAL",0.5
"MIL_MEM",0.5
"MIL_MIA",0.25
"MIL_MIL",NA
"MIL_MIN",0.5
"MIL_NOP",0.5
"MIL_NYK",0.667
"MIL_OKC",0.5
"MIL_ORL",0.667
"MIL_PHI",0.5
"MIL_PHO",1
"MIL_POR",1
"MIL_SAC",1
"MIL_SAS",0.5
"MIL_TOR",0.25
"MIL_UTA",0
"MIL_WAS",0.25
"MIN_ATL",1
"MIN_BOS",0
"MIN_BRK",0.5
"MIN_CHI",1
"MIN_CHO",0.5
"MIN_CLE",0
"MIN_DAL",0.667
"MIN_DEN",0.5
"MIN_DET",0
"MIN_GSW",0.25
"MIN_HOU",0.25
"MIN_IND",0.5
"MIN_LAC",0.667
"MIN_LAL",0.5
"MIN_MEM",0.25
"MIN_MIA",0
"MIN_MIL",0.5
"MIN_MIN",NA
"MIN_NOP",0
"MIN_NYK",0
"MIN_OKC",0.25
"MIN_ORL",1
"MIN_PHI",0.5
"MIN_PHO",1
"MIN_POR",0.25
"MIN_SAC",0.25
"MIN_SAS",0
"MIN_TOR",0.5
"MIN_UTA",0.25
"MIN_WAS",0.5
"NOP_ATL",0.5
"NOP_BOS",0.5
"NOP_BRK",0.5
"NOP_CHI",0
"NOP_CHO",1
"NOP_CLE",0.5
"NOP_DAL",0.5
"NOP_DEN",0.25
"NOP_DET",0.5
"NOP_GSW",0
"NOP_HOU",0.25
"NOP_IND",0.5
"NOP_LAC",0.333
"NOP_LAL",0.5
"NOP_MEM",0.5
"NOP_MIA",0.5
"NOP_MIL",0.5
"NOP_MIN",1
"NOP_NOP",NA
"NOP_NYK",1
"NOP_OKC",0
"NOP_ORL",0.5
"NOP_PHI",0.5
"NOP_PHO",0.75
"NOP_POR",0.75
"NOP_SAC",0.333
"NOP_SAS",0.25
"NOP_TOR",0
"NOP_UTA",0
"NOP_WAS",0
"NYK_ATL",0.25
"NYK_BOS",0.25
"NYK_BRK",0.5
"NYK_CHI",1
"NYK_CHO",0.667
"NYK_CLE",0
"NYK_DAL",0.5
"NYK_DEN",0
"NYK_DET",0.5
"NYK_GSW",0
"NYK_HOU",0
"NYK_IND",0.75
"NYK_LAC",0
"NYK_LAL",0.5
"NYK_MEM",0.5
"NYK_MIA",0.667
"NYK_MIL",0.333
"NYK_MIN",1
"NYK_NOP",0
"NYK_NYK",NA
"NYK_OKC",0
"NYK_ORL",0.75
"NYK_PHI",0.5
"NYK_PHO",0
"NYK_POR",0.5
"NYK_SAC",1
"NYK_SAS",0.5
"NYK_TOR",0
"NYK_UTA",0
"NYK_WAS",0
"OKC_ATL",0.5
"OKC_BOS",1
"OKC_BRK",1
"OKC_CHI",0.5
"OKC_CHO",0
"OKC_CLE",0.5
"OKC_DAL",0.667
"OKC_DEN",0.75
"OKC_DET",0.5
"OKC_GSW",0
"OKC_HOU",0.25
"OKC_IND",0
"OKC_LAC",0.5
"OKC_LAL",0.667
"OKC_MEM",0.75
"OKC_MIA",1
"OKC_MIL",0.5
"OKC_MIN",0.75
"OKC_NOP",1
"OKC_NYK",1
"OKC_OKC",NA
"OKC_ORL",0.5
"OKC_PHI",1
"OKC_PHO",0.5
"OKC_POR",0.25
"OKC_SAC",0.667
"OKC_SAS",0.333
"OKC_TOR",0.5
"OKC_UTA",0.75
"OKC_WAS",0.5
"ORL_ATL",0.5
"ORL_BOS",0
"ORL_BRK",0.667
"ORL_CHI",0.25
"ORL_CHO",0
"ORL_CLE",0
"ORL_DAL",0.5
"ORL_DEN",0
"ORL_DET",0.75
"ORL_GSW",0
"ORL_HOU",0
"ORL_IND",0
"ORL_LAC",0
"ORL_LAL",0.5
"ORL_MEM",0.5
"ORL_MIA",0.75
"ORL_MIL",0.333
"ORL_MIN",0
"ORL_NOP",0.5
"ORL_NYK",0.25
"ORL_OKC",0.5
"ORL_ORL",NA
"ORL_PHI",0.75
"ORL_PHO",0.5
"ORL_POR",0.5
"ORL_SAC",0.5
"ORL_SAS",0.5
"ORL_TOR",0.5
"ORL_UTA",0
"ORL_WAS",0.5
"PHI_ATL",0
"PHI_BOS",0.25
"PHI_BRK",0.75
"PHI_CHI",0.25
"PHI_CHO",0.667
"PHI_CLE",0
"PHI_DAL",0.5
"PHI_DEN",0.5
"PHI_DET",0.333
"PHI_GSW",0
"PHI_HOU",0
"PHI_IND",0.25
"PHI_LAC",0.5
"PHI_LAL",0.5
"PHI_MEM",0
"PHI_MIA",0.5
"PHI_MIL",0.5
"PHI_MIN",0.5
"PHI_NOP",0.5
"PHI_NYK",0.5
"PHI_OKC",0
"PHI_ORL",0.25
"PHI_PHI",NA
"PHI_PHO",0.5
"PHI_POR",0.5
"PHI_SAC",0.5
"PHI_SAS",0
"PHI_TOR",0.25
"PHI_UTA",0
"PHI_WAS",0.667
"PHO_ATL",0.5
"PHO_BOS",0.5
"PHO_BRK",0
"PHO_CHI",0.5
"PHO_CHO",0.5
"PHO_CLE",0
"PHO_DAL",0.75
"PHO_DEN",0
"PHO_DET",0.5
"PHO_GSW",0
"PHO_HOU",0
"PHO_IND",0.5
"PHO_LAC",0
"PHO_LAL",0.5
"PHO_MEM",0
"PHO_MIA",0.5
"PHO_MIL",0
"PHO_MIN",0
"PHO_NOP",0.25
"PHO_NYK",1
"PHO_OKC",0.5
"PHO_ORL",0.5
"PHO_PHI",0.5
"PHO_PHO",NA
"PHO_POR",0.25
"PHO_SAC",0.25
"PHO_SAS",0.333
"PHO_TOR",1
"PHO_UTA",0
"PHO_WAS",0
"POR_ATL",0.5
"POR_BOS",0.5
"POR_BRK",1
"POR_CHI",0.5
"POR_CHO",0.5
"POR_CLE",0.5
"POR_DAL",0.5
"POR_DEN",0.75
"POR_DET",0
"POR_GSW",0
"POR_HOU",0.333
"POR_IND",0.5
"POR_LAC",0
"POR_LAL",1
"POR_MEM",0.667
"POR_MIA",1
"POR_MIL",0
"POR_MIN",0.75
"POR_NOP",0.25
"POR_NYK",0.5
"POR_OKC",0.75
"POR_ORL",0.5
"POR_PHI",0.5
"POR_PHO",0.75
"POR_POR",NA
"POR_SAC",0.667
"POR_SAS",0.5
"POR_TOR",0
"POR_UTA",0.5
"POR_WAS",0
"SAC_ATL",0.5
"SAC_BOS",0.5
"SAC_BRK",0.5
"SAC_CHI",0
"SAC_CHO",0.5
"SAC_CLE",0.5
"SAC_DAL",0.667
"SAC_DEN",0.5
"SAC_DET",1
"SAC_GSW",0.25
"SAC_HOU",0
"SAC_IND",0
"SAC_LAC",0.25
"SAC_LAL",0.5
"SAC_MEM",0.5
"SAC_MIA",0
"SAC_MIL",0
"SAC_MIN",0.75
"SAC_NOP",0.667
"SAC_NYK",0
"SAC_OKC",0.333
"SAC_ORL",0.5
"SAC_PHI",0.5
"SAC_PHO",0.75
"SAC_POR",0.333
"SAC_SAC",NA
"SAC_SAS",0
"SAC_TOR",1
"SAC_UTA",0.25
"SAC_WAS",0
"SAS_ATL",0.5
"SAS_BOS",1
"SAS_BRK",1
"SAS_CHI",0.5
"SAS_CHO",1
"SAS_CLE",1
"SAS_DAL",0.75
"SAS_DEN",1
"SAS_DET",1
"SAS_GSW",0.667
"SAS_HOU",0.75
"SAS_IND",1
"SAS_LAC",0.25
"SAS_LAL",0.75
"SAS_MEM",0.5
"SAS_MIA",1
"SAS_MIL",0.5
"SAS_MIN",1
"SAS_NOP",0.75
"SAS_NYK",0.5
"SAS_OKC",0.667
"SAS_ORL",0.5
"SAS_PHI",1
"SAS_PHO",0.667
"SAS_POR",0.5
"SAS_SAC",1
"SAS_SAS",NA
"SAS_TOR",1
"SAS_UTA",0.5
"SAS_WAS",1
"TOR_ATL",0.333
"TOR_BOS",0.75
"TOR_BRK",1
"TOR_CHI",0.333
"TOR_CHO",0.5
"TOR_CLE",0.25
"TOR_DAL",1
"TOR_DEN",1
"TOR_DET",0.75
"TOR_GSW",0
"TOR_HOU",0.5
"TOR_IND",0.667
"TOR_LAC",0.5
"TOR_LAL",1
"TOR_MEM",0.5
"TOR_MIA",0.75
"TOR_MIL",0.75
"TOR_MIN",0.5
"TOR_NOP",1
"TOR_NYK",1
"TOR_OKC",0.5
"TOR_ORL",0.5
"TOR_PHI",0.75
"TOR_PHO",0
"TOR_POR",1
"TOR_SAC",0
"TOR_SAS",0
"TOR_TOR",NA
"TOR_UTA",1
"TOR_WAS",0.667
"UTA_ATL",1
"UTA_BOS",0
"UTA_BRK",1
"UTA_CHI",0
"UTA_CHO",0.5
"UTA_CLE",0.5
"UTA_DAL",0.75
"UTA_DEN",0.5
"UTA_DET",1
"UTA_GSW",0.333
"UTA_HOU",0.667
"UTA_IND",0.5
"UTA_LAC",0.25
"UTA_LAL",1
"UTA_MEM",0.25
"UTA_MIA",0.5
"UTA_MIL",1
"UTA_MIN",0.75
"UTA_NOP",1
"UTA_NYK",1
"UTA_OKC",0.25
"UTA_ORL",1
"UTA_PHI",1
"UTA_PHO",1
"UTA_POR",0.5
"UTA_SAC",0.75
"UTA_SAS",0.5
"UTA_TOR",0
"UTA_UTA",NA
"UTA_WAS",1
"WAS_ATL",0.75
"WAS_BOS",0.5
"WAS_BRK",1
"WAS_CHI",0.75
"WAS_CHO",0.75
"WAS_CLE",0.333
"WAS_DAL",0
"WAS_DEN",1
"WAS_DET",0.667
"WAS_GSW",0.5
"WAS_HOU",0
"WAS_IND",0.75
"WAS_LAC",0.5
"WAS_LAL",1
"WAS_MEM",0.5
"WAS_MIA",0
"WAS_MIL",0.75
"WAS_MIN",0.5
"WAS_NOP",1
"WAS_NYK",1
"WAS_OKC",0.5
"WAS_ORL",0.5
"WAS_PHI",0.333
"WAS_PHO",1
"WAS_POR",1
"WAS_SAC",1
"WAS_SAS",0
"WAS_TOR",0.333
"WAS_UTA",0
"WAS_WAS",NA
