Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2016-04-16,@,TOR,W,100,90,34,79,.430,11,21,.524,21,29,.724,9,38,19,11,8,13,25,,30,79,.380,4,19,.211,26,38,.684,20,52,17,6,5,19,27
2,2,2016-04-18,@,TOR,L,87,98,29,70,.414,4,20,.200,25,30,.833,6,33,13,7,3,13,23,,35,80,.438,5,18,.278,23,25,.920,12,44,19,8,5,13,25
3,3,2016-04-21,,TOR,L,85,101,26,68,.382,6,22,.273,27,33,.818,9,38,16,3,6,16,18,,39,94,.415,10,31,.323,13,16,.813,15,45,18,6,4,11,27
4,4,2016-04-23,,TOR,W,100,83,40,85,.471,6,16,.375,14,18,.778,15,43,24,10,5,12,22,,27,74,.365,8,30,.267,21,30,.700,11,40,12,8,3,17,20
5,5,2016-04-26,@,TOR,L,99,102,33,73,.452,13,29,.448,20,23,.870,8,41,22,5,5,14,26,,33,82,.402,6,26,.231,30,35,.857,12,41,12,9,3,7,18
6,6,2016-04-29,,TOR,W,101,83,35,76,.461,8,22,.364,23,26,.885,12,44,21,12,7,14,25,,29,79,.367,9,29,.310,16,25,.640,15,40,14,9,5,16,23
7,7,2016-05-01,@,TOR,L,84,89,34,73,.466,9,19,.474,7,8,.875,5,38,12,5,5,13,17,,34,89,.382,8,24,.333,13,17,.765,18,49,21,7,7,8,12
