Rk,G,Date,,Opp,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,1,2016-04-17,@,CLE,L,101,106,37,73,.507,15,29,.517,12,16,.750,5,37,24,4,2,10,21,,39,88,.443,12,35,.343,16,21,.762,12,40,25,7,4,4,18
2,2,2016-04-20,@,CLE,L,90,107,34,78,.436,4,17,.235,18,32,.563,11,40,19,7,4,12,18,,40,80,.500,20,38,.526,7,14,.500,6,37,23,7,1,12,24
3,3,2016-04-22,,CLE,L,91,101,36,74,.486,6,23,.261,13,19,.684,5,32,22,7,3,7,19,,39,80,.488,12,29,.414,11,15,.733,12,46,24,3,4,10,17
4,4,2016-04-24,,CLE,L,98,100,37,76,.487,10,24,.417,14,21,.667,7,42,22,3,4,9,18,,36,86,.419,13,36,.361,15,17,.882,10,41,16,6,1,5,22
